CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v0_75-04-7,"Ethanamine, 50-70% aqueous solution",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> 
SPECIES: Rat
ENDPOINT: LC50
VALUE: 12.6 mg/l
REFERENCE SOURCE: BASF AG, Abteilung Toxikologie, unveroeffentlichte Untersuchung (78/637) vom 16.01.1980 [IUCLID 2000]

"
_v0_75-04-7,"Ethanamine, 50-70% aqueous solution",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"
SPECIES: Rat
ENDPOINT: LD50
VALUE: 400-800mg/kg for 70% solution.
REFERENCE SOURCE: [IUCLID 2000]

"
_v0_75-04-7,"Ethanamine, 50-70% aqueous solution",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: LOAEL     
Primary Organ: 


After an inhalatory experiment in which rats were exposed for four hours to concentrations of 5000-12000 mg/cu m, ethylamine mainly acted on the eyes (swelling and milky look of the cornea, swollen eyes), nose (watery secretion), skin (etching effect on the eyelid), and the lungs (dyspnea). Morphological examination of the animals which died revealed an acuter hyperemia in the brain and blood filled spots with border emphysema in the lung. After a total dose of 10.82 g/kg sc applied to rats, ethylamine is a moderate inducer of duodenal ulcers and adrenocortical necrosis. After 14 days feeding experiments with 2.5% with mice and rats, megamitochondria are induced. ... Oxidative phosphorylation is not changed and the megamitochondria formation is reversible. In a short term toxicity study, rabbits that were exposed to a concentration of 90 mg/cu m 7 hours a day, 5 days a week during 6 weeks show peribronchitis and thickening of vascular walls in the lung. Some animals /develop/ muscular degeneration of the heart and multiple epithelial erosions; edema of the cornea and nictitating membrane are reported. No data /from/ long term experiments are available. Ethylamine is not mutagenic in bacteria. Ethylamine together with nitrite is mutagenic in a bacterial test. Ethylamine as an uncharged molecule is capable of penetrating the membrane which leads to a raise of pH and disturbances of many cell processes. ... 
[Directorate-General of Labour, the Netherlands; RA 7/90 (1990)] [HSDB]

"
_v0_75-04-7,"Ethanamine, 50-70% aqueous solution",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"
SPECIES: Guinea pig
RESULT: Severe skin irritation with extensive necrosis and deep scarring from 0.1 ml of 70% solution held in contact with guinea pig skin for 24 hr an dprompt necrotic skin burns from 70% dropped on guinea pig skin.
REFERENCE SOURCE: [Clayton, G.D., F.E. Clayton (eds.) Pattys Industrial Hygiene and Toxicology. Volumes 2A, 2B, 2C, 2D, 2E, 2F: Toxicology. 4th ed. New York, NY: John Wiley & Sons Inc., 1993-1994. 1116] [HSDB]

"
_v0_75-04-7,"Ethanamine, 50-70% aqueous solution",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"
SPECIES:
RESULT: Corrosive
REFERENCE SOURCE: [www.osha-s/c.gov/SLTC/healthguidelines/ethylamine]

"
_v0_75-04-7,"Ethanamine, 50-70% aqueous solution",9.3B,Ecotoxic to terrestrial vertebrates,,"
SPECIES: Rat
ENDPOINT: LD50
VALUE: 400-800mg/kg for 70% solution.
REFERENCE SOURCE: [IUCLID 2000]"
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",2.1.1A,Flammable Gases: high hazard,GHS: Flammable gases - Category 1,
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> REMARK: Classification based on company data.
"
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.5A (respiratory),Respiratory sensitisers,GHS: Respiratory sensitization - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.6A,Known or presumed human mutagens,GHS: Germ cell mutagenicity - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.8A,Known or presumed human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v0_75-21-8,"Ethylene oxide, 10 - 15% in a non hazardous gaseous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",2.1.1A,Flammable Gases: high hazard,GHS: Flammable gases - Category 1,"UN Number: 1041 , UN Class: 2.1
Upper Flammability Limit :                    % vol in air
Lower Flammability Limit :                    % vol in air
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.5A (respiratory),Respiratory sensitisers,GHS: Respiratory sensitization - Category 1,"REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.6A,Known or presumed human mutagens,GHS: Germ cell mutagenicity - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.8A,Known or presumed human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 1,"REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"REMARK: Classification calculated using the hazard classification of the pure substance (Oxirane CAS # 75-21-8) and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_75-21-8,"Ethylene oxide, 25 - 30% in a non hazardous gaseous diluent",9.2D,Slightly harmful in the soil environment,,"
Soil DT 50 > 30 days: ND
"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",3.1A,Flammable Liquids: very high hazard,GHS: Flammable liquids - Category 1,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point :nd °C"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",6.1C (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 3,"Inhalation Form:<br/> SPECIES: Rat
ENDPOINT: LC50
VALUE: 8.5 mg/l
REFERENCE SOURCE: BASF AG Ludwigshafen
(44) UCB, Material Safety Data Sheet, Trimethylamine
AH/10.02.88-16 Gb. UCB SA, Brussel, Belgium, cited in BibraToxicity Profile, Trimethylamine and its hydrochloride, (1993) [IUCLID 2000]          
"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 500 mg/kg 
REFERENCE SOURCE: Inhalation Toxicology (Hemisphere Publishing Corp., c/o Taylor & Francis Inc., 1900 Frost Rd., Suite 101, Bristol, PA 19007) V.1- 1989- (2,41,1990) [RTECS]
"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"SPECIES: Rabbit
RESULT: Highly corrosive 
REFERENCE SOURCE: BASF AG Ludwigshafen
(36)(36) BASF AG, Abteilung Toxikologie; unveroeffentlichte Untersuchung (77/361), 14.12.1979 [IUCLID 2000]

R PHRASE: R 38 [IUCLID 2000]
"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"SPECIES: 
RESULT: Corrosive 
REFERENCE SOURCE: Grant, W.M. Toxicology of the Eye. 3rd ed. Springfield, IL: Charles C. Thomas Publisher, 1986. 952 [HSDB]
"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"SPECIES: Scenedesmus subspicatus (Algae)
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: EC50
VALUE: 74.2 mg/l
REFERENCE SOURCE: BASF AG Ludwigshafen [iuclid 2000]

REMARK: Data is for 45% solution.

Bioccumulative: No

BCF: < 1
Elimination:
Method: other: estimated value
Year: GLP:
Test substance:
Remark: A BCF of <1 was estimated for trimethylamine using a linear regression equation based of a log Kow of 0.16. This BCF value and the relatively high water solubility of trimethylamine suggest that bioaccumulation in aquatic organisms would not be significant.
Source: BASF AG Ludwigshafen
(20) Yalkowsky,S.H., Arizona Data Base of Aqueous Solubilities, (1987), zitiert nach HSDB (12/92)
(29) Hansch,C., Leo, A.J., Medchem. Project Issue No.26, Pomona College Claremont, CA, (1985)
(30) Lyman,W.J. et al., Handbook of Chemical Property Estimation Methods, Environmental Behaviour of Organic Compounds, Mc Graw-Hill, NY, (1982)
[IUCLID 2000]
Rapidly Degradable: Yes
Type: aerobic
Inoculum: activated sludge
Concentration: 100 mg/l related to Test substance
Degradation: = 92 % after 14 day
Method: other: MITI-Test
Year: GLP:
Test substance:
Remark: Degree of biodegradation: 92% (NH3) by BOD; 66% (NO2) by BOD
Source: BASF AG Ludwigshafen
Test condition: Concentration of sludge: 30 mg/l
(25) Biodegradation and Bioaccumulation Data of Existing
Chemicals Based on the CSCL Japan, edited by Chemicals
Inspection & Testing Institute Japan, published by Japan
Chemical Industry Ecology-Toxicology & Information Center,
October 1992 
[IUCLID 2000]
"
_v0_75-50-3,"Methanamine, N,N-dimethyl-, 40-50% aqueous solution",9.3C,Harmful to terrestrial vertebrates,,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 766 mg/kg
REFERENCE SOURCE: [IUCLID]

REMARK: Classified on data for 45% solution. Unlikely to vary significantly for 40-50%.
"
_v1_75-57-0,"Tetramethylammonium chloride, >5 - 33% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"R PHRASE: R 25 [Company Data]
"
_v1_75-57-0,"Tetramethylammonium chloride, >5 - 33% in a non hazardous diluent",6.1D (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 4,"R PHRASE: R 21 [Company Data]
"
_v1_75-57-0,"Tetramethylammonium chloride, >5 - 33% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"R PHRASE: R 25 [Company Data]
"
_v0_75-59-2,"Tetramethylammonium hydroxide, >26% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [Company Data]
"
_v0_75-59-2,"Tetramethylammonium hydroxide, >26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_75-59-2,"Tetramethylammonium hydroxide, >26% in a non hazardous diluent",9.1C (algal),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_75-59-2,"Tetramethylammonium hydroxide, >26% in a non hazardous diluent",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_75-59-2,"Tetramethylammonium hydroxide, >26% in a non hazardous diluent",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"R PHRASE: R 52/53 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_75-59-2,"Tetramethylammonium hydroxide, >5 - 26% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [Company Data]
"
_v1_75-59-2,"Tetramethylammonium hydroxide, >5 - 26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [Company Data]
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",6.1B (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 2,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",8.1A,Corrosive to metals,GHS: Corrosive to metals - Category 1,
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_75-75-2,"Methanesulphonic acid, >26% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",5.2F,Organic peroxides: type F,GHS: Organic peroxides - Type F,"UN Number: 3109 , UN Class: 5.2, PG II"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",6.1C (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 3,"SPECIES: Rabbit
ENDPOINT: LD50
VALUE: 460 mg/kg bw
REFERENCE SOURCE: ARCO Chemical Europe, Inc. Maidenhead, Berkshire (26) A. F. Kingery and J. Valerio (1982). Acute dermal toxicity study in albino rabbits with TBHP (A209413). WIL Research Laboratories, Inc. Project No. WIL-81286 (client: ARCO Chemical Company), report dated January 25, 1982. Unpublished data. [IUCLID 2000]

REMARK: (0.46 ml/kg * 0.8960 g/ml) *1000= 412 mg/kg


"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:dust/mist<br/> SPECIES: Mouse
ENDPOINT: LC50 
VALUE: 350 ppm/4H  
REFERENCE SOURCE: American Industrial Hygiene Association Journal. (AIHA, 475 Wolf Ledges Pkwy., Akron, OH 44311) V.19- 1958- (19,205,1958) [RTECS]

REMARK: (350ppm*(90.1/24.45))/1000
                  =1.29 mg/L

"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"SPECIES: Mouse
ENDPOINT: LD50
VALUE: 320 mg/kg 
REFERENCE SOURCE: Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv. Toxicology of New Industrial Chemical Substances. For English translation, see TNICS*. (Izdatelstvo Meditsina, Moscow, USSR) No.1- 1961- (15,90,1979)] [RTECS]     
"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,"see:

Katsova, L.D., Pavlenko, G.I., Chirkova, E.M., Domshlak,
M.G. Study of the gonadotrophic and mutagenic effect of
butyl hydroperoxide. Gig. Tr. Prof. Zabol., Vol. 22, No. 2,
pg. 53, 1977
[IUCLID 2000]

Male-mediated dominant lethal mutations in mice following prooxidant treatment.  
Authors: 
Kumar TR
Muralidhara
Author Address: Department of Biochemistry and Nutrition, Central Food Technological Research Institute, Mysore, India.
Source: Mutat Res 1999 Jul 21;444(1):145-9
[TOXLINE]

[Mutation Research. (Elsevier Science Pub. B.V., POB 211, 1000 AE Amsterdam, Netherlands) V.1- 1964- (213,243,1989)]      
[RTECS]  

OECD/SIDS. Screening Information Data Set (SIDS) of OECD High Production Volume Chemicals Programme, 9, (1993) IRPTC Data Profile[SIDS]
"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: Blood and the Hematopoietic system
RAT ORL ADULT M/F
Test Subject
Study type : LAB
CAS Number : 75-91-2
End Point : MAMMALIAN TOXICITY
Chemical Name : tert-Butyl hydroperoxide
Test method : Repeated dose toxicity test.
Exposure Type : Short
Exposure Period : 45 d
Dose / Concentration : 10-30 mg/kg BW
Exposure comments : Dose of 0,3,10 and 30mg/kg body weigth/day of TBHP.
NEF
Affected in
Organ Effect Rev. OnSet Sex Exposed - Controls
--------- ----------- ------- ------------------- ------- -----------------------------
Oral NOAEL (no adverse effect level) was established at 3mg/kg/day.
RBC DECR
Reticulocyte count was decreased in male rats at dose level of 30mg/kg/day.
BLOOD BIOCH
The bilirubin level was increased in male rats of dose groups 10 and 30 mg/kg/day; it was decreased in female rats of 10 and 30mg/kg/day.
KIDNY TUBUL
Treatment related changes in the form of tubular nephrosis were observed in male rats of dose groups 10 and 30mg/kg body weight/day.
Test Results
KIDNY TUBUL
Multifocal, increased accummulation of tubular proteinaceous material was observed at the dose levels of 10 and 30mg/kg/ day. EDLC was calculated as = 0.02mg/kg/body weight using uncertainty factor.
General Comments : The accumulation of intratubular protein in male rats is considered as male rat charateristic and of low significance for human health. The UF was used as 500 because a fully significant period for this study was considered as 90 days. Recommendation was made for subchronic oral toxicity study (OECD 409).
References
Secondary Reference : !SIDSP*
OECD/SIDS. Screening Information Data Set (SIDS) of OECD High Production Volume Chemicals Programme, 7, (1993) IRPTC Data Profile
[SIDS] "
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"SPECIES: Rabbit
RESULT: Corrosive 
REFERENCE SOURCE: RCO Chemical Europe, Inc. Maidenhead, Berkshire (28) Test Species/Strain: Albino Rabbit-New Zealand, White. (29) W. E. Field (1981). Tertiary Butyl Hydroperoxide (70%) - Primary Skin Irritation Study in Rabbits. Chemicals, Drugs, and Cosmetics Research, Inc. Study No. CDC-AR-003-81 (client ARCO Chemical Company), report dated June 29, 1981. Unpublished data [IUCLID 2000]

"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"SPECIES: Rabbit
RESULT: Highly irritating 
REFERENCE SOURCE: ARCO Chemical Europe, Inc. Maidenhead, Berkshire (32) W. E. Field (1981). Tertiary Butyl Hydroperoxide (70%) - Acute Eye Irritation Study in Albino Rabbits. Chemicals, Drugs, and Cosmetics Research, Inc. Study No. CDC-AR-002-81 (client ARCO Chemical Company), reported dated June 5, 1981. Unpublished data [IUCLID 2000]

REMARK: EC Classificaton = Risk of serious damage to eyes

"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",9.1B (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 2,"SPECIES: Selenastrum capricornutum (Algae)
TYPE OF EXPOSURE:
DURATION: 3 day (72 hr)
ENDPOINT: EC50
VALUE: 2.1 mg/l
REFERENCE SOURCE: ARCO Chemical Europe, Inc. Maidenhead, Berkshire (15) A. O. Hanstveit and H. Oldersma. Effect of Aq. TBHP-70 on the growth of the alga Selenastrum capricornutum. TNO Study No.: IMW-91-0130-02. August 26, 1992. Unpublished data.[IUCLID 2000]

Bioccumulative: No

Rapidly Degradable: No
Type: aerobic
Inoculum: domestic sewage, adapted
Concentration: 27 mg/l related to Test substance
Degradation: = 0 % after 28 day
Result: under test conditions no biodegradation observed
Method: other: EEC Directive 79/831 Annex V, Part C, CO2 Evolution Test
Year: 1979 GLP: yes
Test substance: as prescribed by 1.1 - 1.4
Remark: Tested at both 27 and 54 mg/l aqueous TBHP. TBHP at either concentration did not biodegrade to CO2 over 28 days.
Source: ARCO Chemical Europe, Inc. Maidenhead, Berkshire
(11) Matla, Y.A., Blom, A.J.M. Ready biodegradability of Aq. TBHP-70 according to EEC Directive 79/831 Annex V. Part C.
(CO2 evolution test). Unpublished data. TNO Study No. IMW-91-0130-03 August 27, 1992[IUCLID 2000]
"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",9.1C (crustacean),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"SPECIES: Daphnia magna (Crustacea)
TYPE OF EXPOSURE:
DURATION: 48 hr
ENDPOINT: EC50
VALUE: 20 mg/l
REFERENCE SOURCE: ARCO Chemical Europe, Inc. Maidenhead, Berkshire (14) R. N. Hooftman, and D. van Drongelen-Sevenhuijsen. The Acute Toxicity of Aq. TBHP-70 to Daphnia magna. TNO Study No. IMW-91-0130-01. August 27, 1992. Unpublished data. [IUCLID 2000]

Bioccumulative: No

Rapidly Degradable: No
Type: aerobic
Inoculum: domestic sewage, adapted
Concentration: 27 mg/l related to Test substance
Degradation: = 0 % after 28 day
Result: under test conditions no biodegradation observed
Method: other: EEC Directive 79/831 Annex V, Part C, CO2 Evolution Test
Year: 1979 GLP: yes
Test substance: as prescribed by 1.1 - 1.4
Remark: Tested at both 27 and 54 mg/l aqueous TBHP. TBHP at either concentration did not biodegrade to CO2 over 28 days.
Source: ARCO Chemical Europe, Inc. Maidenhead, Berkshire
(11) Matla, Y.A., Blom, A.J.M. Ready biodegradability of Aq. TBHP-70 according to EEC Directive 79/831 Annex V. Part C.
(CO2 evolution test). Unpublished data. TNO Study No. IMW-91-0130-03 August 27, 1992[IUCLID 2000]
"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",9.1C (fish),Harmful in the aquatic environment,GHS: Aquatic toxicity (Chronic) - Category 3,"SPECIES: Fish
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: LC50
VALUE: 42.3 mg/l
REFERENCE SOURCE: !SIDSP* OECD/SIDS. Screening Information Data Set (SIDS) of OECD High Production Volume Chemicals Programme, 10, (1993) IRPTC Data Profile [SIDS]

Bioccumulative: No

Rapidly Degradable: No
Type: aerobic
Inoculum: domestic sewage, adapted
Concentration: 27 mg/l related to Test substance
Degradation: = 0 % after 28 day
Result: under test conditions no biodegradation observed
Method: other: EEC Directive 79/831 Annex V, Part C, CO2 Evolution Test
Year: 1979 GLP: yes
Test substance: as prescribed by 1.1 - 1.4
Remark: Tested at both 27 and 54 mg/l aqueous TBHP. TBHP at either concentration did not biodegrade to CO2 over 28 days.
Source: ARCO Chemical Europe, Inc. Maidenhead, Berkshire
(11) Matla, Y.A., Blom, A.J.M. Ready biodegradability of Aq. TBHP-70 according to EEC Directive 79/831 Annex V. Part C.
(CO2 evolution test). Unpublished data. TNO Study No. IMW-91-0130-03 August 27, 1992[IUCLID 2000]
"
_v0_75-91-2,"Hydroperoxide, 1,1-dimethylethyl, 70% aqueous solution",9.3B,Ecotoxic to terrestrial vertebrates,,"SPECIES: Mouse
TYPE OF EXPOSURE: Oral
ENDPOINT: LD50
VALUE: 320 mg/kg
REFERENCE SOURCE: Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv. Toxicology of New Industrial Chemical Substances. For English translation, see TNICS*. (Izdatelstvo Meditsina, Moscow, USSR) No.1- 1961- (15,90,1979)] [RTECS]
"
_v0_7553-56-2,"Iodine, >1 - 3% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7553-56-2,"Iodine, >1 - 3% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
