CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
1806-26-4,p-Octylphenol,Specific target organs/systemic toxicity following single exposure,Category 2 (respiratory organs),,,,"Based on the human evidence including: corrosion of the eyes, skin and respiratory organs (ICSC (2005)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-61-8,N-Methylaniline,Specific target organs/systemic toxicity following single exposure,"Category 1 (blood system, kidneys)
Category 2 (nervous system)
Category 3 (respiratory tract irritation)",,,,"Based on the human evidence: ""the substance, in the form of vapour or mist, has a potential for irritation of the eyes, mucous membrane and upper respiratory tract"" (CERI Hazard Data 2001-2 (2002)). Also based on the evidence from animal studies including ""reduced locomotor activity, salivation, prone position, lateral position, generalized vellication and decreased body temperature, cyanosis and brown urine"" (the Ministry of Health, Labour and Welfare (1996)), ""albuminuria, cyanosis"" (CERI Hazard Data 2001-2 (2002)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1 (blood system, kidneys) and Category 2 (nervous system).
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-77-3,2-(2-methoxyethoxy)ethanol,Specific target organs/systemic toxicity following single exposure,Category 3(Narcotic effects),Exclamation mark,Warning,May cause drowsiness or dizziness,"The activity fall and the stagger walk are looked in the dermal administration test employing a rabbit. Moreover, coma and decrease of activity were looked as a toxic phenomena in the inhalation exposure test employing a rabbit (EU-RAR (2000)), therefore, it classified into Category 3 (Narcotic effects). ",2008.03.26
6465-92-5,"Phosphoric acid, 2,2-dichloroethenyl dimethyl ester, compd. with calcium bis(2,2-dichloroethenyl methyl phosphate) (2:1)",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-97-6,Mercury,Specific target organs/systemic toxicity following single exposure,"Category 1 (inhalation administration: respiratory organs, kidneys, central nervous system, gingiva, gastrointestinal tract, cardiovascular system, liver)",,,,"Based on the results of inhalation administration because the substance is hardly absorbed through oral administration, the toxicity of which manifests exclusively in the inhalation route.
As for inhalation administration, based on the human evidence including ""pectoralgia, dyspnea, coughing, hemoptysis, pulmonary impairment, diffuse cellular infiltration, pneumonitis,"" ""temporary albuminuria, hematuria, oliguresis, acute renal failure associated with necrosis of proximal convoluted tubules,"" ""persistent excitement loss of vigor, decreased libido,"" ""gingivitis, stomatorrhagia, loss of a tooth,"" ""diarrhea, necrosis of gastric/duodenal mucosae, elevation of blood pressure, an increase in heart rate"" (CERI Hazard Data 2001-58 (i) (2002)), ""enlargement of the liver, vacuolation of centrolobular hepatocytes"" (CICAD 50 (2003)), and evidence from animal studies including ""degeneration and necrosis of the alveolar epithelium, kidneys, heart, endocolitis and liver"" (CERI Hazard Data 2001-58 (i) (2002)). The effects were observed at dosing levels within the guidance value ranges for Category 1.","Mar. 23, 2006"
818-08-6,Dibutyltin oxide,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-98-7,Molybdenum,Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Due to the description that concentrated dust may irritate the upper respiratory in CERI Hazard Data (2002), it was classified into Category 3 (respiratory irritant).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
52570-16-8,2-(2-Naphthyloxy)propionanilide; Naproanilide,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-23-6,"Benzene, 1-methoxy-2-nitro-",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"There is no validate test data and it cannot be classified. There is the description about ""dyspnoea/piloerection"" as finding of an acute fatality test (RTECS (2005)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-35-4,"1,1-Dichloroethylene; Vinylydene dichloride",Specific target organs/systemic toxicity following single exposure,"Category 1 (liver, kidneys, respiratory organs), Category 3 (narcotic effects)",,,,"Based on the human evidence including ""suppression or excitement of the central nervous system, leading to unconsciousness in severe cases; irritation induced following a few minute exposure"" (CERI-NITE Hazard Assessment No.48 (2005)), and the evidence from animal studies including ""capillary bile duct damage, proximal renal  tubule damage, centrolobular hepatocyte necrosis, congestive edema of the lung"" (CERI-NITE Hazard Assessment No.48 (2005)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10415-75-5,dimercury dinitrate,Specific target organs/systemic toxicity following single exposure,Category 1 (kidneys); Category 3 (respiratory tract irritation),"Health hazard; Exclamation mark","Danger; Warning",Cause damage to organs (kidneys); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"The substance was classified as Category 1 (kidneys) and Category 3 (airway irritant) based on the reports concerning humans in Priority 1 documents that the target organs of the substance in the inorganic mercury compound are the kidneys (DFGOT, vol.15, 2001), and the report of potential irritant properties to the respiratory system in a Priority 2 document (HSFS, 1993).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-20-0,"Sulfuric acid, zinc salt (1:1), heptahydrate",Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"The substance was classified as Category 3 (airway irritant) because there is a report of airway irritant properties in humans (coughs, pharyngeal pain, etc.) in ICSC (J) (2001).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1929-82-4,2-Chloro-6-(trichloromethyl)pyridine,Specific target organs/systemic toxicity following single exposure,"Category 3 (narcotic effects, respiratory tract irritation)",Exclamation mark,Warning,"May cause respiratory irritation or may cause drowsiness and dizziness (narcotic effects, respiratory tract irritation)","There is the description that there is a possibility that high concentration dusts may cause dizziness and unconsciousness in humans (SITTIG (4th, 2002)), there is the description that a nose and a throat are stimulated in humans (HSFS (2000), SITTIG (4th, 2002)), and it is classified into Category 3 (anesthetic actions, respiratory irritation) .","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-15-3,"S-2-(Ethylthio)ethyl O,O-dimethyl phosphorodithioate; Thiometon",Specific target organs/systemic toxicity following single exposure,"Category 1 (central nervous system, respiratory organs, cardiovascular system)",,,,"Based on the evidence from animal studies including ""tremor, spasm, reddish tear, dyspnea,"" ""reduced cholinesterase activity in the brain, heart and adrenal accompanied by sinus bradycardia"" (IPCS (1969) EVALUATIONS OF SOME PESTICIDE RESIDUES IN FOOD). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1. 
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
2210-79-9,"2,3-epoxypropyl o-tolyl ether",Specific target organs/systemic toxicity following single exposure,Category 3(Respiratory tract iiritation),Exclamation mark,Warning,May cause respiratory irritaion,"Since it was indicated as slight degree (mildly) Respiratory tract irritation by ICSC (2005), it was classified into Category 3 (Respiratory tract irritation). ",2008.03.21
91-20-3,Naphthalene,Specific target organs/systemic toxicity following single exposure,Category 1 (blood system); Category 2 (eye),Health hazard,"Danger; Warning",Cause damage to organs (blood system); May cause damage to organs (eye),"From description in ACGIH (7th, 2001), DFGOT (vol.11, 1998), EU RAR (2003), IARC 82 (2002), EHC 202 (1998), IRIS (1998), CERI Hazard Data (1997), NTP TR500 (2000), ATSDR (2003), and ACGIH (7th, 2001) that hemolytic anemia was seen in humans, it was set as Category 1 (blood). Moreover, from description ACGIH (7th, 2001),  DFGOT (vol.11, 1998) and EHC 202 (1998) that cataract development was seen by the dosage of the guidance value range of Category 2 in the single-dose oral study which used the rabbits, it was set as Category 2 (eye).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10099-74-8,Lead dinitrate,Specific target organs/systemic toxicity following single exposure,"Category 1 (blood system, kidneys, nervous system)",,,,"Based on toxicity of inorganic lead compounds.  

Based on the human evidence: ""The effects observed in acute and chronic studies are very similar for inorganic lead compounds. Inhalation or oral ingestion of inorganic lead has been reported to induce oral contraction and thirst, along with nausea, vomiting, upper abdominal discomfort, loss of appetite, abdominal pain and constipation suggesting gastrointestinal toxicity. The effects on hematopoietic function such as hemoglobin synthesis inhibition due to delta-aminolevulinic acid/heme synthetic enzyme inhibition and anemia caused by shortened survival of red blood cells are considered representative of toxic actions of inorganic lead. Kidney effects are evidenced by interstitial nephropathy and decreased urinary output along with proximal renal tubular damage showing Fanconi's syndrome represented by proteinuria, hematuria, urinary cast, glycosuria and aminoaciduria. Inorganic lead adversely affects the central and peripheral nervous systems, displaying in particular weakening of the muscle of the limbs, pain and spasm.
There have been rare reports of adults exhibiting ataxia, headache, paresthesia, depression and coma indicative of toxic effects on the central nervous system when exposing to extremely high doses (details not shown). However, children are most sensitive to toxicity of lead, and neurodevelopmental toxicity manifested as restlessness, aggression, concentration difficulties and memory lapse has become serious problem in the U.S. ""(CERI Hazard Data 2001-9 (2002)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Specific target organs/systemic toxicity following single exposure,"Category 1 (digestive system, cardiovascular system, nervous system, kidneys, liver, respiratory)",Health hazard,Danger,"Cause damage to organs (digestive system, cardiovascular system, nervous system, kidneys, liver, respiratory)","Although there was no information about this substance, the substance was classified as Category 1 (gastrointestinal system, cardio-vascular system, nervous system, kidneys, liver, respiratory system) based on the report that in the forms of the arsenic and inorganic arsenic compounds it causes ""symptoms in the gastrointestinal organs, disorders in the functions of the cardio-vascular and nervous systems, myelosuppression, alteration in the blood system and nephropathy"" in humans (EHC 224 (2001)), and based on a similar report in PIM (Poisons Information Monographs) G042 (WHO/IPCS, 1996). In addition, there is a report in ACGIH (7th, 2001) that it affects the liver, upper airways and lungs.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7719-12-2,Phosphorous trichloride,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory),Health hazard,Danger,Cause damage to organs (respiratory),"In the human inhalation exposure, the irritation to throat and pharyngeal mucous membrane, bronchitis, breathing difficulty, nausea, reduction in lung capacity (ACGIH (2001)), pulmonary edemas (ICSC (J) (1997)), burning eye or throat, chest pressure sensation, photophobia, heartache, wheezing, itchiness, blear eye feeling, and lung function abnormalities (IUCLID (2000)) were reported. So it classified into Category 1 (respiratory system). About the irritations of the skin and eye, they are described in the section of skin corrosivity/skin irritation, and eye irritation.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1344-40-7,Lead phosphite dibasic,Specific target organs/systemic toxicity following single exposure,"Category 1 (central nervous system, blood system, kidneys)",Health hazard,Danger,"Cause damage to organs (central nervous system, blood system, kidneys)","Although there is no data about this product, since there is description that ""almost the same symptom in acute effects and chronic effects are is observed"" as human impact of inorganic lead compound in CERI Hazard Data 2001-9 (2001) of Priority 1 document, and in ACGIH-TLV (2005), inorganic lead compound has effect on the central nervous systems, blood, and renal, it was cosidered as Category 1 (a central nervous system, blood, kidney).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
88-85-7,"2-(1-Methylpropyl)-4,6-dinitrophenol",Specific target organs/systemic toxicity following single exposure,"Category 1 (nervous system, kidneys), 
Category 3 (narcotic effects)",,,,"Based on the human evidence: ""directly affects, stimulates and suppresses the cerebrum and lower brain centers; causes necrotic damage to the renal tubules in the kidneys"" (CERI Hazard Data 2001-15 (2002)). Also based on the evidence from animal studies including ""somnolency, spasm"" (RTECS (2006)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3078-97-5,diethyl-paradimethyl amino sulfonyl phenyl thiophosphrte,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
626-43-7,"3,5-dichloroaniline",Specific target organs/systemic toxicity following single exposure,Category 2(blood system),Health Hazard,Warning,May cause damage to organs(blood system),"HSDB (2003) which is the information source of List2 has a description of ""central cyanosis, headache, fatigue, syncope, difficulty breathings, central nervous system depression, a shock"", and ""the increases of methemoglobin values and effect of this reduction of transport of blood oxygen rate"", etc. Moreover, as for constitutional isomers, there is a description that ""2,4-, 2,5-, 3,4-Dichloroaniline are methemoglobin formation substances like other Chloroaniline, and show an acute condition by methemoglobinemia"" (BUA 140 (Summary 1993)), and this article was also classified into Category 2 (blood systems) since the effects by methemoglobinemia was taken into consideration.",2009.3.31
10034-85-2,hydrogen iodide,Specific target organs/systemic toxicity following single exposure,Category 1 (inhalation:respiratory),Health hazard,Danger,Cause damage to organs (inhalation:respiratory),"Since there is description that in Priority 1 and Priority 2, by inhalation of this product, it effects on the respiratory system, such as pulmonary edemas, an edema of larynx, an edema of glottis (PATTY (5th, 2001), ICSC (J) (1999), HSDB (2003), SITTIG (4th, 2002)),  it was considerd as Category 1 (inhalation: respiratory systems).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3333-52-6,Tetramethyl succinonitrile,Specific target organs/systemic toxicity following single exposure,Category 2 (nervous system),Health hazard,Warning,May cause damage to organs (nervous system),It was set as Category 2 (nerve systems) from description that the unconsciousness accompanied by a spasm was acknowledged as acute effects of human accidents evidence of exposure of HSDB (2005).,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
25154-52-3,Nonylphenol,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,Insufficient data available ,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
5470-11-1,hydroxylammonium chloride,Specific target organs/systemic toxicity following single exposure,Category 2 (blood system); Category 3 (respiratory tract irritation),"Health hazard; Exclamation mark",Warning,May cause damage to organs (blood system); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Since there was description that in Priority 2, ""it stimulates eyes, the skin, and a respiratory tract to humans. It effects on red blood cells, and methemoglobin is generated"" (ICSC (1997)), it was considered as Category 2 (blood) and Category 3 (respiratory irritant).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-80-4,"4,4'-oxybisbenzenamine",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25068-38-6,"Polymer of 4,4'-isopropylidenediphenol and 1-chloro-2,3-epoxypropane (liquid); Bisphenol A type epoxy resin (liquid)",Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,Insufficient data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
20941-65-5,"tetrakis(diethyldithiocarbamato-S,S')tellurium",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
84-15-1,"1,1':2',1''-Terphenyl",Specific target organs/systemic toxicity following single exposure,Category 3(Respiratory tract iiritation),Exclamation mark,Warning,(Respiratory tract iiritation) May cause respiratory irritaion,"The information source of List1 has a description on Terphenyl, isomeric mixture, that ""headache and pain of throat was seen in human short term exposure, however, it was recovered within 24 hours"" (Patty (5th, 2001)), and it was classified into Category 3 (Respiratory tract irritation) since this article is considered to have the same effect. In addition, ICSC (2004) has a description that ""an airway is stimulated"" as effect of short terms exposure. ",2009.3.31
123-30-8,p-Aminophenol,Specific target organs/systemic toxicity following single exposure,Category 1 (blood system),,,,"Based on the human evidence: ""p-Aminophenol induces methemoglobinemia"" (PATTY (4th, 1999)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
823-40-5,2-methyl-m-phenylene diamine,Specific target organs/systemic toxicity following single exposure,"Category 2(blood system), Category 3(Respiratory tract iiritation, Narcotic effects) ","Health Hazard
Exclamation mark",Warning,"May cause damage to organs(blood system)
May cause respiratory irritaion
May cause drowsiness or dizziness","About humans, ICSC (J) (2001) which is the information source of Priority2, have descriptions of ""cough, dizziness, headache, shortness of breath, confusion, spasm, nausea, and deliquium animi"" as acute symptoms by inhalation exposures, and that ""airway is stimulated. Blood may be affected and a methemoglobin may be generated"" as effects of short durations exposures. Therefore, it was considered to have Respiratory tract irritation and Narcotic effects, and its target organ was the blood systems. As mentioned above, the category was taken as Category 2 (blood system) and Category 3 (Respiratory tract irritation, Narcotic effects). ",2008.02.19
330-55-2,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,Insufficient data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-42-6,cadmium bromide,Specific target organs/systemic toxicity following single exposure,Category 2 (respiratory),Health hazard,Warning,May cause damage to organs (respiratory),"Since there is the description that in HSDB (2005), HSFS (2001), and SITTIG (4th, 2002) of Priority 2 document, it effects (respiratory irritation, pulmonary edemas etc.) on the human respiratory systems, it was considered as Category 2 (respiratory systems).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7546-30-7,dimercury dichloride,Specific target organs/systemic toxicity following single exposure,Category 1 (kidneys); Category 3 (respiratory tract irritation),"Health hazard; Exclamation mark","Danger; Warning",Cause damage to organs (kidneys); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Since as description in the humans in Priority 1 document, target organ as inorganic mercury compounds is the kidney (DFGOT, vol.15, 2001), and respiratory irritant was described as description in the humans in Priority 2 document (ICSC, 2000), it was considered as Category 1 (kidney) and Category 3 (respiratory irritant).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
583-91-5,"Butyric acid, 2-hydroxy-4-(methylthio)-",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1375,Fenaminosulf,Specific target organs/systemic toxicity following single exposure,Category 1 (kidneys),Health hazard,Danger,Cause damage to organs (kidneys),"Although there is no data about this product, since in sulfuric acid paradimethyl aminophenyl diazonium sodium (ID 1376, CAS 140-56-7), it is supposed that in rat acute oral administration, renal tubular damages (HSDB, 2003) was observed at the dose of guidance levels of Category 1 and it was considered as Category 1 (renal). So it was similarly considered as Category 1 (renal) about the this product.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
75-43-4,dichlorofluoromethane,Specific target organs/systemic toxicity following single exposure,Category 3 (narcotic effects),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (narcotic effects),"Based on the report of anesthetic actions in rat and guinea pig, it was classified into Category 3 (anesthetic actions).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25550-58-7,dinitrophenol,Specific target organs/systemic toxicity following single exposure,"Category 1 (systemic toxicity, nervous system, blood system, eye); Category 2 (kidneys, liver); Category 3 (respiratory tract irritation)",Health hazard,Danger,"Cause damage to organs (systemic toxicity, nervous system, blood system, eye); May cause damage to organs (kidneys, liver); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation)","The substance was classified as Category 1 (systemic toxicity, nervous system, blood system, eyes). Based on the reports in ATSDR (1995), a Priority 1 document, of systemic toxicity (increase of oxygen consumption due to accelerated metabolism at cellular level, increases in respiratory and pulse, and rise in body temperature) and effects on the nervous system, blood system (decrease of leukocyte) and eyes (cataract) in humans (and there are similar reports in PATTY (5th, 2001), HSDB (2003), HSFS (2003) respectively). The substance was also classified as Category 2 (kidneys, liver) and 3 (airway irritant) based on the reports in the Priority 2 documents, HSDB (2003) and HSFS (2003), of effects on the liver and kidneys and airway irritation.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
96-76-4,"2,4-Di-tert-butylphenol",Specific target organs/systemic toxicity following single exposure,Category 2(kidney),Health Hazard,Warning,May cause damage to organs(kidney),"It has been described as ""The ash gray point or hypertrophy of the kidney macroscopically, and basophilic nephric tubule histologically, granular cast, neutrophilic cell infiltration, mineral deposition, etc., have been observed and it has been suggested to affect the kidney"" in the oral administration test employing rats (Health, Labor and Welfare Ministry reports (Access on October 2008)). Since these symptoms were seen within the range of the guidance value of Category 2, it was classified into Category 2 (kidney). ",2009.3.31
31218-83-4,isopropyl 3-[[(ethylamino)methoxyphosphinothioyl]oxy]crotonate,Specific target organs/systemic toxicity following single exposure,"Category 1 (systemic toxicity, nervous system)",Health hazard,Danger,"Cause damage to organs (systemic toxicity, nervous system)","Symptoms, such as decrease in locomotor activity, ataxic gait, gait difficulty, tremors, lacrimation, salivation, constriction of the pupils, irregular breathing and convulsions, were observed in single-dose studies in rats and mice. The substance was classified as Category 1 (systemic, nervous system) based on the report that all those symptoms were observed at dosages (62.4-116.1mg/kg or 1.1-8.6mg/L) within the guidance values for Category 1 (drug application materials, U.S insecticide registration application materials).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10049-04-4,Chlorine dioxide,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory organs),Health hazard,Danger,Cause damage to organs (respiratory organs),"From description in CICAD 37 (2002), ATSDR (2004), and IRIS (2005) that pulmonary edemas was seen at the concentration of the guidance value range of Category 1 in the single inhalation exposure tests which used rats, and description in ATSDR (2004) and IRIS (2005) that dyspnea and decreased respiratory function was seen in humans in evidence of exposure, respiratory systems was considered to be the target organ, and was set as Category 1.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7647-01-0,Hydrochloric acid,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory),Health hazard,Danger,Cause damage to organs (respiratory),"The symptoms, such as dyspnea, laryngitis, bronchitis, bronchus contraction, and pneumonia, is presented by inhalation exposure in humans, and the upper airway edema, respiratory tract inflammations, necrosis, and a lung blister are reported. (DFGOTvol.6 (1994), PATTY (5th, 2001), IARC 54 (1992), ACGIH (2003)). Moreover, in the animal studies, the toxic effects with morphological injury to lungs and bronchial tubes, such as bronchitis with mucosal necrosis, pulmonary edema, bleeding, thrombus, etc. in the guidance value in Category 1 (ACGIH (2003), SIDS (2002)). It was classified into Category 1 (respiratory systems) based on the above the results in human and animal.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
87-86-5,Pentachlorophenol,Specific target organs/systemic toxicity following single exposure,"Category 1 (central nervous system, heart)
Category 3 (respiratory tract irritation)",,,,"Based on the human evidence inlcuding ""ataxia, fatigue, headache, dizziness, disorientation, anorexia, nausea, vomiting, dyspnea, high fever, tachycardia, debility, fever and perspiration"" (EHC 71, 1987), ""conjunctivitis, corneal opacity, corneal anesthesia, slight mydriasis, tachycardia, tachypnea, airway irritation, hypertrophy of the liver, metabolic acidosis"" (ACGIH, 7th, 2001), ""excessive inhalation causes muscular relaxation and circulatory debility and may cause death"" (MOE Risk Assessment Vol. 1, 2002) and ""cardiopathy and cardiac failure"" (ICSC (J) , 2003).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
2310-17-0,"O,O-Diethyl S-(6-chloro-2,3-dihydro-2-oxobenzoxazolinyl)methyl phosphorodithioate; Phosalone",Specific target organs/systemic toxicity following single exposure,"Category 1 (central nervous system)
Category 2 (liver)",,,,"Based on the evidence from animal studies: ""like other organophosphorous agents, the substance induces tremor and lacrimation, leading eventually to tonic convulsion before death"" (JMPR (1972)), ""the liver injury was not only structural but also functional. Clinical symptoms include general depression, discoordination of movements, salivation, muscle disorder, tremor, bronchospasm, paresis, paralysis, and coma"" (HSDB (2003)). The effects on experimental animals were observed at dosing levels within guidance value ranges for Categories 1 and 2. ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-69-5,"Phenol, 4,4'-thiobis[2-(1,1-dimethylethyl)-5-methyl]-",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"There is a test report of a rat but no report of humans. Since diarrhea is only acknowledged out of the guidance value of Category 2, it cannot be classyfied due to insufficient data.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7429-90-5,Aluminium,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
101-84-8,Diphenyl ether,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7785-23-1,silver bromide,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
297-78-9,isobenzan,Specific target organs/systemic toxicity following single exposure,Category 1 (central nervous system),Health hazard,Danger,Cause damage to organs (central nervous system),"The substance was classified as Category 1 (central nervous system) because there is a mention of effects on the central nervous system in the reports in humans and animals (including rats) in EHC129 (1992), a Priority 1 document.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13477-00-4,barium chlorate,Specific target organs/systemic toxicity following single exposure,"Category 2 (blood system, heart, central nervous system); Category 3 (respiratory tract irritation)","Health hazard; Exclamation mark",Warning,"May cause damage to organs (blood system, heart, central nervous system); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation)","Since in Priority 2, there is description that human blood, the cardiac, and a central nervous system are affected, furthermore, there is description that an airway is stimulated by inhalation (both of them are ICSC (J) (2000), SITTIG (4th, 2002), HSDB (2002), and HSFS (2001), it was considered as Category 2 (blood, the cardiac, central nervous system) and Category 3 (respiratory irritant).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
58011-68-0,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,Insufficient data available. ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
80-62-6,Methyl methacrylate,Specific target organs/systemic toxicity following single exposure,"Category 3 (respiratory tract irritation, narcotic effects)",,,,"Based on the human evidence including ""respiratory irritation, hyposthenia, fever, dizziness, nausea, headache, sleepiness"" (EU-RAR No.22 (2002)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-08-4,Selenium dioxide,Specific target organs/systemic toxicity following single exposure,"Category 1 (heart, central nervous system, blood system)
Category 2 (respiratory organs)",,,,"Based on the human evidence including ""diffuse swelling of the heart and cerebral edema; most notable findings were orange-brown discoloration of skin and whole internal organs, which appears to be attributable to hemolysis"" (PATTY (4th, 2000)) and ""pulmonary edema"" (HSDB (1998)), and the evidence from animal studies including ""decreases in activity/muscle tension/contact response/breathing, low body temperature"" (ATSDR (2004)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1 (nervous system).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1763-23-1,Perfluoro(octane-1-sulfonic acid),Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
2545-06-1,"(N-(1,1,2,2-Tetrachloroethylthio)-1,2,3,6-tetrahydrophthalimide); Captafol",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16752-77-5,Methomyl,Specific target organs/systemic toxicity following single exposure,Category 1 (nervous system),Health hazard,Danger,Cause damage to organs (nervous system),"In the oral administration and inhalation exposure tests using rats, symptoms suggesting the influences on the nerve systems such as clonic convulsion, shivering, salivation etc. were observed with the given dosage of guidance value range of Category 1 (Agricultural chemical abstracts). So it was set as Category1 (nerve systems).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
