CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
55134-13-9,Narasin,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 18500 ug/kg; REFERENCE SOURCE: RTECS(1996),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
552-30-7,"1,2,4-Bbenzenetricarboxylic 1,2-anhydride",Acute toxicity (oral) - Category 5,,,,"Based on the results of rat LD50 (oral route) of 2,030mg/kg representing the lower of the testing data, 2,030mg/kg and 3,340mg/kg (SIDS (2003)), and based on ""reliable evidence showing that the results are within the range of Category 5.""
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55285-14-8,"2,3-Dihydro-2,2-dimethyl-7-benzo[b]furyl N-(dibutylamino)thio-N-methylcarbamate; Carbosulfan",Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 101mg/kg (Agricultural Chemical Registration Data (1981)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
553-26-4,"4,4'-Bipyridyl",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"From LD50 value of 400 mg/kg and 172 mg/kg (female)-175 mg/kg (male) (IUCLID (2000)) of the oral administration test employing a rat, the lower value was adopted and it was classified into Category 3. ",2009.3.31
55335-06-3,"(3,5,6-trichloro-2-pyridyl)oxyacetic acid",Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) value of 2,140mg/kg (Agricultural Chemical Registration Data (1996)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
55512-33-9,O-6-Chloro-3-phenyl-4-pyridazinyl S-n-octyl thiocarbonate; Pyridate,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 1,694mg/kg calculated from the testing data of rat LD50 (oral route) of 1,970mg/kg (RTECS (2006)), 4,690mg/kg, 3,588mg/kg and 1,431mg/kg (IUCLD (2000)). ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-52-5,"2,3-epoxypropan-1-ol",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was set as Category 4 based on rat LD50 = 433mg/kg calculated from the three tests with rats (CERI Hazard Data (2002) and PATTY (5th, 2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-61-6,Methyl isothiocyanate,Acute toxicity (oral) - Category 3,,,,"Based on the rat LD50 (oral route) value of 72mg/kg representing the lower of the two testing data, 72mg/kg (RTECS (2006)) and 175mg/kg (HSDB (2006)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
557-21-1,Zinc cyanide,Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 54mg/kg  (RTECS (2005)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55721-31-8,Salinomycin 1-sodium salt,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"The substance was classified as Category 2, because the oral LD50 in rats is 47.6 mg/kg (Dokubutu Gekibutu Toriatukai no Tebiki (Handbook for Handling Poisonous and Deleterious Substances) (Jiji Press Co., 2001)).

[Note] The substance was classified as  salinomycin and sodium salinomycin here, because there is no clear description regarding the actual use of salinomycin (ID1207, CAS: 53003-10-4) and sodium salinomycin (ID1208, CAS: 55721-31-8) in a toxicity test, etc. Therefore, the descriptions of the health hazards of ID 1207 and ID 1208 are identical.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
558-13-4,carbon tetrabromide,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 1800 mg/kg
REFERENCE SOURCE: PATTY (4th, 1994), ACGIH (7th, 2001)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
5598-13-0,"O-3,5,6-trichloro-2-pyridyl O,O-dimethyl phosphorothioate",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,828mg/kg (Agricultural Chemical Registration Data (1989)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-23-5,Tetrachloromethane,Acute toxicity (oral) - Category 5,,,,"Based on the LD50 value of 2,350mg/kg calculated from the testing data of rat LD50 (oral route) of 2,350mg/kg (MOE Risk Assessment Vol. 1, 2002), 2,821mg/kg and 10,054mg/kg (EHC 208, 1999).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
56-35-9,"Distannoxane, hexabutyl-",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Because the oral LD50 values in rats are 127-234mg/kg (CICAD 14, 1999) or 92-194mg/kg (DFGOT 1, 1991), the substance was classified as Category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-36-0,tributyltin acetate,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 50-100 mg/kg (ACGIH 7th, 2001) and 99 mg/kg (Patty, 5th, 2001; RTECS, 2004)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-38-2,Parathion,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"The data of rat LD50 is based on 5.56mg/kg (statistically calculated values) (IARC30 (1983), JMPR901 (1995)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-75-7,"2,2-Dichloro-N-[2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl]acetamide; Chloramphenicol",Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) value of 2,500mg/kg (RTECS (2006)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-12-2,ethion,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Calculated based on rat LD50 value: 27mg/kg (ACGIH, 2003, ATSDR, 2001), 21mg/kg (ACGIH, 2003), and 208mg/kg (PATTY 4th, 1993). Since the calculation values were lower than the lowest values of these values, 21mg/kg of the lowest values was adopted, and set it to Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-47-3,3-Chloro-2-methylprop-1-ene,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"From LD50 value 215 mg/kg (DFGOT vol.4 (1994) and IUCLID (2000)) of the acute oral toxicity test (OECD TG 401, GLP) employing a rat, it was classified into Category 3. ",2009.3.31
563-68-8,thallium acetate,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE:41.3 mg/kg; REFERENCE SOURCE: PATTY (5th, 2001)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
563-80-4,"2-Butanone, 3-methyl-",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Rat LD50 value: 4585mg/kg (ACGIH 7th, 2001, PATTY 4th, 1994), 3200mg/kg (ACGIH 7th, 2001), 4100mg/kg and 2572mg/kg (PATTY 4th, 1994). Calculated based on the data above. Since the calculated values was 2875mg/kg, it was classified to category 5.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
569-61-9,"4,4'-(4-iminocyclohexa-2,5-dienylidenemethylene)dianiline hydrochloride",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"SPECIES: Mouse
ENDPOINT: LD50
VALUE: 5000 mg/kg
REFERENCE SOURCE: RTECS(2004)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-09-0,Hexadecyltrimethylammonium bromide,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 410mg/kg (RTECS (2006)).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-14-7,"1,1-Dimethylhydrazine",Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 131mg/kg calculated from the testing data of rat LD50 (oral route) of 122mg/kg, 250mg/kg and 360mg/kg (PATTY (4th, 2000)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-24-9,Strychnine,Acute toxicity (oral) - Category 1,Skull and crossbones,Danger,Fatal if swallowed,"It was set as Category 1 based on LD50= 3.99mg/kg calculated from three rat data (ACGIH (2001), DFGOT vol.19 (2003)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-41-0,"5,5-Diphenyl-2,4-imidazolidinedione",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 1,635mg/kg (IUCLID (2000)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-57-8,propiolactone,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50;VALUE:approx 50-100 mg/kg; REFERENCE SOURCE: HSDB (Access on May 2005),"Mar. 23, 2006"
57-74-9,"chlordane , pur",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"11 rat LD50 values corresponded (EHC 34 (1984), IARC vol.79 (2001), ACGIH (2001), JMPR 180 (1970)), and it was set as Category 4 based on 314 mg/kg from statistical calculations.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
576-26-1,"2,6-Xylenol",Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral route) value of 296mg/kg (CERI Hazard Data 2001-48 (2002)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
58-89-9,Lindane,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"The calculation was done based on rat LD50 values: 88mg/kg (ACGIH 7th, 2001, DFGOT vol.16, 2001, PATTY 4th, 1994), 200mg/kg (ACGIH 7th, 2001), 90mg/kg (PATTY 4th, 1994), 225mg/kg (DFGOT vol.16, 2001), 170 to 300 mg/kg (DFGOT vol.16, 2001), 125 to 230 mg/kg (IARC 20, 1979), 125mg/kg (PATTY 4th, 1994), and 90 to 270 mg/kg (EHC 124, 1991). The calculated value was 125mg/kg, and it was set as Category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
5827-05-4,"S-(ethylsulfinyl)methyl O,O-di(isopropyl) dithiophosphate",Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 25 mg/kg; REFERENCE SOURCE: RTECS(1996),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
583-52-8,dipotassium oxalate,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50;VALUE:660mg/kg; REFERENCE SOURCE: RTECS (2006),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
583-91-5,"Butyric acid, 2-hydroxy-4-(methylthio)-",Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Category 5 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 3170mg/kg; (IUCLID, 2000), 3478mg/kg; REFERENCE SOURCE: RTECS (1997)","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
59-50-7,4-Chloro-3-methylphenol,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was classified into Category 4 from minimum value 1,830 mg/kg among LD50 value 5,129 mg/kg , 3,636 mg/kg, and 1,830 mg/kg (DFGOT vol.2 (1991)) of the oral administration test employing a rat. In EU classification, Xn; R21/22 (EU-Annex I). ",2009.3.31
59-89-2,N-Nitrosomorpholine,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 320 mg/kg
REFERENCE SOURCE: IARC (17, 1978)","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
5903-13-9,N-Methyl-N-(1-naphthyl)-2-fluoroacetamide,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 67mg/kg;  REFERENCE SOURCE: RTECS (1996),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
591-27-5,m-Aminophenol,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) of 920mg/kg (CERI Hazard Data 2001-34 (2002)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
591-78-6,hexan-2-one,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Category 5 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: VALUE:2590mg/kg; REFERENCE SOURCE: ACGIH (7th, 2001), PATTY (4th, 1994), ATSDR(1992)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
592-04-1,mercury dicyanide,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,Category 2 based on SPECIES: Rat; ENDPOINT: LD50; VALUE:26mg/kg; REFERENCE SOURCE: RTECS (2006),"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-85-8,mercury dithiocyanate,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,SPECIES: Rat; ENDPOINT: LD50;VALUE:46mg/kg; REFERENCE SOURCE: RTECS (2004),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-42-3,"Methanesulfenyl chloride, trichloro-",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"The value was classified to category 3 after the lower value was adopted. This value based on the following data: Rat LD50 value: 83mg/kg (DFGOT vol.1, 1991 and PATTY 4th, 1994) and 800mg/kg (PATTY 4th, 1994).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-72-9,"1,1-dichloro-1-nitroethane",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 410 mg/kg
REFERENCE SOURCE: RTECS (2004)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
59669-26-0,"dimethyl N,N'-[thiobis[(methylimino)carbonyloxy]]bis(thioimidoacetate)",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"We compared the LD50s in male rats (96.1mg/kg) and female rats (57.4mg/kg) in the oral administration test (Agricultural Chemical Registration Data). Based on the lower of these two values (LD50 =57.4mg/kg), the substance was classified as Category 4.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
5970-45-6,"Zinc acetate, dihydrate",Acute toxicity (oral) - Category 4,,,,Based on the testing data of rat LD50 (oral route) of 794mg/kg (EHC 221 (2001)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-78-7,"Propionic acid, 2-chloro-",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 800 mg/kg
REFERENCE SOURCE: ACGIH (2001)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-00-4,Ethylenediaminetetraacetic acid,Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) of 2,580mg/kg (lowest value) (BUA 168 (1995)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-09-3,4-aminoazobenzene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 1450 mg/kg, 1640 mg/kg
REFERENCE SOURCE: BUA 217 (2000)","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-11-7,4-dimethylaminoazobenzene,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the rat LD50 value = 200mg/kg (RTECS (Access on July 2005)), the value was classified to category 3.","Mar. 23, 2006"
60-29-7,"Ethane, 1,1'-oxybis",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"The lower one is adopted among 1215-2450 mg/kg (DFGOT vol.13 (1999)) in rats and 1207 to 1704 mg/kg (PATTY (5th, 2005)). It was set as Category 4 based on LD50= 1207mg/kg.","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
60-34-4,methylhydrazine,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 32 mg/kg
REFERENCE SOURCE: PATTY (4th, 1994)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-51-5,"O,O-Dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate; Dimethoate",Acute toxicity (oral) - Category 3,,,,Based on the rat LD50 (oral roue) value of 255mg/kg (Agricultural Chemical Registration Data (1986)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-57-1,dieldrin,Acute toxicity (oral) - Category 1,Skull and crossbones,Danger,Fatal if swallowed,"It was set as Category 1 based on the description (PATTY 4th.1994, Priority 1) that LD50 in humans is 5mg/kg.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
600-25-9,1-chloro-1-nitropropane,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Mouse
ENDPOINT: LD50
VALUE: 510 mg/g
REFERENCE SOURCE: DFGOT vol.1 (1991)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60168-88-9,"2,4'-dichloro-alpha-(5-pyrimidinyl)benzhydryl alcohol",Acute toxicity (oral) - Category 4,,,,"Based on the rat LD50 (oral route) value of 814mg/kg (Agricultural Chemical Registration Data (1980)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
602-01-7,"2,3-Dinitrotoluene",Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 935mg/kg calculated from the testing data of rat LD50 (oral route) of 911mg/kg, 1,112mg/kg and 1,102mg/kg (DFGOT vol.6 (1994)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
603-34-9,triphenylamine,Acute toxicity (oral) - Category 5,-,Warning,May be harmful if swallowed,"Rat LD50 value: 3200 - 6400mg/kg (ACGIH 7th, 2001, PATTY 4th, 1994). The lowest values was adopted, and this value was classified to category 5.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
6046-93-1,"Cupric acetate, monohydrate",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,Category 4 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 710mg/kg; REFERENCE SOURCE: EHC 200 (1998),"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
606-20-2,"2,6-Dinitrotoluene",Acute toxicity (oral) - Category 3,,,,"Based on the LD50 value of 177mg/kg calculated from the testing data of rat LD50 (oral route) of 177mg/kg (MOE Risk Assessment vol. 4 (2005)), 180mg/kg (IARC (1996)), 535mg/kg (SIDS (2005)) and 795mg/kg (CERI Hazard Data 98-15(3) (1998)).
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
608-73-1,BHC or HCH,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the rat oral LD50 = 100mg/kg (PIM257 (2001), HSDB (2003) and RTECS (2004)) and 2428mg/kg (ATSDR (2005)) , we adopted the lowest value to classify the substance as Category 3.

[Note] 1,2,3,4,5,6-hexachlorocyclohexane has several stereoisomers (alpha-; beta-; gamma-; delta-isomers, etc.), but this ID for the health hazardswas investigated and classified as CAS: 608-73-1(isomer mixture) . Also refer to the classification results of 1,2,3,4,5,6- hexachlorocyclohexane [Linden] (ID612, CAS: 58-89-9) which is the gamma-isomer.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
6080-56-4,"Lead(II) acetate, trihydrate",Acute toxicity (oral) - Category 5,,,,"Based on the rat LD50 (oral route) of 4,665mg/kg (RTECS (2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
610-39-9,"3,4-Dinitrotoluene",Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 807mg/kg calculated from the testing data of rat LD50 (oral route) of 807mg/kg, 1,072mg/kg and 907mg/kg (DFGOT vol.6 (1994)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
611-06-3,"2,4-Dichloro-1-nitrobenzene",Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"From LD50 value 990 mg/kg (SIDS (1996)) in the oral administration test employing rats, it was classified into Category 4. ",2009.3.31
611-19-8,1-Chloro-2-(chloromethyl)benzene,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"It was classified into Category 4 from LD50 value of 951 mg/kg (male), 783 mg/kg (female) (Health, Labor and Welfare Ministry report (Access on September 2008)), and low value of 783 mg/kg (SIDS (2004)) of the acute oral toxicity test (OECD TG 401, GLP) employing a rat. ",2009.3.31
61432-55-1,S-1-methyl-1-phenylethyl 1-piperidinecarbothioate,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 945mg/kg (RTECS (20006)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-05-4,4-methoxy-m-phenylenediamine,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed," It was set as Category 4based on 460mg/kg.. This value was obtained from the statistical process using four data (DEGOT val.6 (1994), RTECS (2005)).(One date was excluded because of range(IARC 79 (2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-53-2,ethyl methylnitrosocarbamate,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; Median lethal level: 238mg/kg; REFERENCE SOURCE: PATTY 4th (1994),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6159-44-0,Uranyl acetate dihydrate,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 204 mg/kg; REFERENCE SOURCE: RTECS(1998),"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
6164-98-3,Chlordimeform,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"Based on the rat LD50 = 192mg/kg calculated by the oral LD50 data : 250, 340, 123, 301, 178, 265 and 460mg/kg (EHC199 (1998)), 150, 220 and 170mg/kg (JMPR206(1972)), the substance was classified as Category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
61788-33-8,Polychlorinated terphenyls,Acute toxicity (oral) - Category 5,,,,"Based on the mouse LD50 (oral route) value of 2,100mg/kg (RTECS (2006)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
618-85-9,"3,5-Dinitrotoluene",Acute toxicity (oral) - Category 3,,,,"Based on the rat LD50 (oral route) value of 216mg/kg representing the lower of the two testing data, 216mg/kg and 309mg/kg (DFGOT vol.6 (1994)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
619-15-8,"2,5-Dinitrotoluene",Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 557mg/kg calculated from the testing data of rat LD50 650mg/kg, 707mg/kg, 616mg/kg (DFGOT vol.6 (1994)) and 517mg/kg (MOE Risk Assessment vol. 4 (2005)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
61931-75-7,Ammonium undecylbenzenesulfonate (C11),Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 502mg/kg calculated from the testing data of rat LD50 (oral route) of 404mg/kg (males), 409mg/kg (females), 659mg/kg (males), 670mg/kg (females), 760mg/kg (females) and 873mg/kg (males) (CERI-NITE Hazard Assessment No.5 (2005)). (LAS mixtures with carbon chain lengths of 10-14; no data available on ammonium undecylbenzenesulfonate per se). 
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-38-4,Phenylmercury acetate,Acute toxicity (oral) - Category 2,,,,"Based on the rat LD50 (oral route) value of 22mg/kg representing the lower of the two testing data, 41mg/kg (RTECS (2005)) and  22mg/kg (HSDB (2005)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-44-2,4'-Ethoxyacetanilide; Phenacetin,Acute toxicity (oral) - Category 4,,,,"Based on the testing data of rat LD50 (acute toxicity) of 1,650mg/kg (MOE Risk Assessment vol. 3 (2004)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-50-0,ethyl methanesulphonate,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"SPECIES: Mouse
ENDPOINT: LD50
VALUE: 470 mg/g
REFERENCE SOURCE: RTECS(2005)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,Acute toxicity (oral) - Category 4,,,,"Based on the LD50 value of 444mg/kg calculated from the testing data of rat LD50 (dermal route) of 440mg/kg (MOE Risk Assessment Vol. 1, 2002), 440mg/kg (ACGIH (7th, 2001)), 780mg/kg, 930mg/kg (EU-RAR No.50 (2004)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-55-5,Thioacetamide,Acute toxicity (oral) - Category 4,,,,Based on the rat LD50 (oral route) value of 301mg/kg (RTECS (2006)).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-56-6,Thiourea,Acute toxicity (oral) - Category 4,,,,"Based on the testing data of rat LD50 (oral route) of 1,750mg/kg (BUA 179 (1998)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate; Dichlorvos",Acute toxicity (oral) - Category 3,,,,"Based on LD50 (oral route) value of 56mg/kg in the acute toxicity study with rats (Agricultural Chemical Registration Data (2003)).
","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-74-8,sodium fluoroacetate,Acute toxicity (oral) - Category 1,Skull and crossbones,Danger,Fatal if swallowed,"Rat LD50 value is 0.1mg/kg (RTECS, 2005), and it was set as Category 1. Moreover, LD50 value in humans is predicted to be 2 to 5 mg/kg by ACGIH (7th, 2001).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Acute toxicity (oral) - Category 2,Skull and crossbones,Danger,Fatal if swallowed,It was set as Category 2 based on rat oral acute toxicty LD50= 27mg/kg (statistical process value).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-83-9,"Methane, isocyanato-",Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,Category 3 based on SPECIES: Rat; ENDPOINT: LD50; VALUE: 71 mg/kg; REFERENCE SOURCE: ACGIH (2001),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-92-0,Dimethyl disulfide,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 190 mg/kg
REFERENCE SOURCE: PATTY (5th, 2001) vol.7","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
626-17-5,Isophthalonitrile,Acute toxicity (oral) - Category 4,Exclamation mark,Warning,Harmful if swallowed,"Rat LD50 value: 711mg/kg (the Health, Labor and Welfare Ministry reports, 2005) and >5000mg/kg (ACGIH 7th, 2001). Based on the values above, the lower value was adopoted, and it was classified to category 4.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
627-44-1,diethylmercury,Acute toxicity (oral) - Category 3,Skull and crossbones,Danger,Toxic if swallowed,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 51mg/kg
REFERENCE SOURCE: RTECS (2004)","Mar. 23, 2006"
