CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
56-23-5,Tetrachloromethane,Skin corrosion / irritation - Category 2,,,,"Based on the evidence of ""moderate irritation"" in rabbit skin irritation tests (CERI-NITE Hazard Assessment No. 67, 2005).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
56-35-9,"Distannoxane, hexabutyl-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Since severe irritation was indicated in the Draize's examination using human and rabbit skin (RTECS, 2004) and it was considered as the powerful skin stimulativeness substance (CICAD 14, 1999), it was set as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-36-0,tributyltin acetate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"From the knowledge that the skin is stimulated and a burn injury is caused (HSFS, 1999), and that tributyltin compounds or organic tin compounds indicate skin irritation (DFGOT 1, 1991-atty 5th, 2001; ATSDR, 2005), it was judged that it had slight skin irritation leastways, and was set as category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-38-2,Parathion,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,It is based on the test result on rabbits (a mild irritant) (JMPR (1995)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
562-81-2,barium tetracyanoplatinate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is no data of this product. But the water-soluble barium compounds are supposed to indicate skin irritation (ACGIH-TLV (2006)). Since there is description that each of barium (107 EHC (J), 1990) and cyanide (61 CICAD (J), 2004) indicate mild skin irritations, it  was set to Category 3.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-47-3,3-Chloro-2-methylprop-1-ene,Skin corrosion / irritation - Category 1,Corrosion,Danger,Causes severe skin burns and eye damage,"Based on the description of corrosion (PII=7.25) (DFGOT vol.4 (1994), IUCLID82000)) in the skin irritation/corrosion test with rabbits (OECD TG 404), it was classified into Category 1. Incidentally, EU division is R34 (EU-Annex I), corresponding to Category 1. ",2009.3.31
563-80-4,"2-Butanone, 3-methyl-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There was no animal test data in application of less than 4 hours. But it was set as Category 2 from description that the moderate irritation was admitted in the test applied to the skin of rabbit and guinea pig for 24 hours (PATTY (4th, 1994)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-09-0,Hexadecyltrimethylammonium bromide,Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on mouse skin irritation tests (CERI-NITE Hazard Assessment No.206 (2005)): 0.5, 1 and 2 hour application ""caused moderate irritation of the skin.""
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-57-8,propiolactone,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"From description that skin burns (blistering of the skin, hair loss, and scarring) was seen in humans evidence of exposure (HSDB (Access on May 2005)), and description that the skin was stimulated (ICSC (J), (1997), and SITTIG (4th, 2002)), and irritation (erythema-scarring) was accepted with mouse (ACGIH (7th, 2001)), it was set as Category 2.","Mar. 23, 2006"
57-74-9,"chlordane , pur",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It is reported that when human skin was irritated by exposed  (HSDB (2005), HSFS (2005)), a feeling of warmth, itching, and rash often appear (ATSDR (1994), HSFS (2005)). Animal data which follows standard skin irritation test is not found. But in single or repeated exposure tests, description that ""a severe irritation is caused"" is seen about skin symptoms (EHC 34 (1984)). Based on what mentioned above, this product is thought to have irritativeness and it was classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
576-26-1,"2,6-Xylenol",Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on the rabbit and guinea pig skin irritation tests (CERI Hazard Data 2001-48 (2002)): ""erythema and ulceration were observed."" Also based on the description of human effects: ""the substance causes chemical burn and corrosion of the skin and mucosal membranes at the site of contact"" (CERI Hazard Data 2001-48 (2002)). Although classified as Category 1A-1C, the substance should be placed in Category 1A from the viewpoint of safety.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
58011-68-0,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",Skin corrosion / irritation - Category 3,,,,"Based on the evidence of mild reversible irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1978)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
583-91-5,"Butyric acid, 2-hydroxy-4-(methylthio)-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set to category 2 from the description that mild irritation (slight;4 hr) is indicated in the rabbit skin or a middle degree stimulus (Moderate; 24 hr) is indicated in vitro test (IUCLID, 2000).","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
584-84-9,"4-Methyl-1,3-phenylene diisocyanate",Skin corrosion / irritation - Category 2,,,,"Based on the description of ""severe"" found in the RTECS report (2005) on rabbit skin irritation tests, suggesting that the substance induces at least mild skin irritation, although it is unclear whether the tests were 4-hour tests, and based on the fact that the substance is classified as ""Xi (irritant)""by EU Risk Phrase.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
591-27-5,m-Aminophenol,Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (RTECS (2004)): ""Mild.""","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-01-8,calcium cyanide,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was classified as Category 3 based on the statement that redness and stimulation on human skin were observed (ICSC (J), (1998)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-04-1,mercury dicyanide,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is description that the skin is stimulated (HSDB (2005), HSFS (1993), and SITTIG (4th, 2002)), and it was set as Category 3.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-85-8,mercury dithiocyanate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"From description with the possibility which indicates skin irritation in humans (DFGOT, vol.15, 2001[as inorganic mercury compounds]; STTIG, 4th, 2002;HSFS, 1993), mild irritation was considered to be a certain thing, and it was set to Category 3.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-42-3,"Methanesulfenyl chloride, trichloro-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set as Category 2 from description that skin of guinea pig and rabbit were stimulated seriously (PATTY (4th, 1994)) .","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-72-9,"1,1-dichloro-1-nitroethane",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,It was classified as Category 2 as it showed irritation in rabbit skin test (ACGIH (2001)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
5970-45-6,"Zinc acetate, dihydrate",Skin corrosion / irritation - Category 3,,,,"Based on the description in EHC 221 (2001): Twenty-percent solution of zinc acetate causes mid skin irritation (slightly less irritant) ((though the results are not those of 4-hour application). The substance is considered ""mildly irritating"" to the skin. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-31-2,bromoacetone,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set to category 2 from the description that stimulus on the human skin at serious degree (Severe), redness, and hurts  were seen (ICSC(J)2005; HSDB, 2003; HSFS, 2002).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
598-78-7,"Propionic acid, 2-chloro-",Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"Based on the descriptions that it is corrosive with rabbits and guinea pigs (ACGIH and (2001), IUCLID (2000)) and that a severe burn occurs on humans(HSDB (2005)), and the fact that it is classified as C:R35 in EU (EU-Annex I (2005)), it was classified as Category 1A-1C.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-11-7,4-dimethylaminoazobenzene,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It classified into Category 2 according to description which stimulated person's skin and caused dermatitis (IARC Vol.8 (1975), HSDB (Access on May 2005), HSFS (2003), and SITTIG (4th, 2002)).","Mar. 23, 2006"
60-29-7,"Ethane, 1,1'-oxybis",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is a result of having no skin stimulativeness in rabbit test (DFGOT vol.13 (1999)). However, on the other hand, there is also a description of mild irritativeness in a rabbit test (RTECS (2005)). Although severe irritation is reported for guinea pig test (RTECS (2005)), it was 24 hour exposuretest, and it was regarded as a reference. Based on two examinations on rabbits and EU R phrase: Xn; R66, it was classified as Category 3.","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
60-34-4,methylhydrazine,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Based on the description that erythema and edema were observed in dog skin application test, though the exposure time was unknown (ACGIH (7th, 2004) and PATTY (4th, 1994)) and that there is possibility of severe damage on human skin (PATTY (4th, 1994)), it was classified as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-35-5,acetamide,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on descriptions ""it has comparatively no irritativeness to the skin or mucous membrane (HSDB (2003))"" and ""the skin and eye are stimulated as effect of short-term exposure (ICSC (1997))"", it was judged to have slight irritativeness and classified as Category 3.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
600-25-9,1-chloro-1-nitropropane,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on the report that slight erythema is observed on rabbits (DFGOT vol.1 (1991)), it was classified as Category 3.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
61-82-5,Amitrol,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There are descriptions ""although slight erythema was observed only with higher doses, recovered in 48 hours"" and ""a very slight stimulativeness was found"" as results of two skin irritation study on rabbits (EHC 158 (1994), ACGIH (2001)). Moreover, as for humans, mild irritations in occupational exposure and slight dermatitis on three persons among six in 24-hour apply patch tests are reported (EHC 158 (1994)). Since very slight stimulativeness was reported both on humans and animals as mentioned above, it was classified as out of Category 3.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-05-4,4-methoxy-m-phenylenediamine,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was classified as ""Category 3"" because there was a result of Mild in examination on rabbits (DFGOT vol.6 (1994)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-53-2,ethyl methylnitrosocarbamate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There is no concrete case report. But from description that a blister is made by contact (PATTY (4th, 1994)), it was judged that there was skin irritation, and it was set as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6159-44-0,Uranyl acetate dihydrate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Since there was description that human skin is stimulated (HSDB (2002)), it was set as 2.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
6164-98-3,Chlordimeform,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,It was set as Category 3 from description that skin of rabbits is stimulated slightly (EHC199 (1998)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
61788-32-7,Hydrogenated terphenyl,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Although there are descriptions, ""moderately irritating, PII value=3.01"" and ""not irritating, PII value = 0.04"" (IUCLID (2000)) in the information source of List 2 in the 24 hour Draize test using 2 rabbits, irritation caused with this substance cannot be denied, because there is a description, ""There is a moderate irritation in the rabbits' skin"" in the information source of List 1. Therefore, it was classified in Category 2. ",2009.3.31
61931-75-7,Ammonium undecylbenzenesulfonate (C11),Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on human epidemiological studies (CERI-NITE Hazard Assessment No.5 (2005)): ""24 hour application of 1% aqueous solution of LAS induced moderate irritation."" The substance is thus considered a moderate irritant (LAS mixtures with carbon chain lengths of 10-14; no data available on ammonium undecylbenzenesulfonate per se). ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-38-4,Phenylmercury acetate,Skin corrosion / irritation - Category 2,,,,"Based on the evidence of ""reddening, pain, blurred vision and severe deep burn"" (ICSC (J) (2005)). ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-50-0,ethyl methanesulphonate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There was no concrete case report. But it was set as Category 2 from description that the skin might be stimulated by contact (HSFS (2000)), and description that the skin was stimulated (SITTIG (4th, 2002)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on the rabbit skin irritation test (CERI-NITE Hazard Assessment No.63 (2004) and EU-RAR No.50 (2004)): ""moderate irritant"".","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate; Dichlorvos",Skin corrosion / irritation - Category 3,,,,Based on the description in the report on rabbit skin irritation tests (Agricultural Chemical Registration Data (2003)): The substance produced mild reversible irritation of the skin.  ,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on the report of irritativity on human skin (ICSC(2001); Patty, 5th (2001)) and the statement of ""not significantly irritating to the skin"" (Patty, 5th (2001)), it was classified as Category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-83-9,"Methane, isocyanato-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was estimated as Moderate as a result of Draize test on rabbits, and it was reported that it also cause irritations or damages on humans (RTECS (2004)), it was classified as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-92-0,Dimethyl disulfide,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was classified as Category 2 based on the description that moderate to severe erythema and edema were observed on rabbits (ECETOC TR66 (1995), PATTY(5th, 2001) vol.7).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
628-63-7,Pentyl acetate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"The isomer mixture was classified as Category 3 based on the observation of two rabbit skin irritation tests (the isomer mixture used as the test substance): ""slight stimulativeness"" and ""moderate erythema, slight dropsy, and slight scaling seven days after application"" (DFGOTvol.11 (1996)). In addition, there is discription that ""disappearance by volatilization of the remarkable rate of a study substance could be considered at the time of application"" for the examination where repetitive application of the isomer mixture on human skin. And 197 subjects did not observe irritation at all (DFGOTvol.11 (1996)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
63-25-2,Carbaryl,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Transient erythema was observed in the test on rabbits (EHC 153 (1994)) and mild irritation and warmth appeared in the skin in exposure test to humans, they recovered in several hours (PIM 147 (1997), ACGIH (2001)). Threfore it was classified as Category 3.
","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
631-60-7,dimercury di(acetate),Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"From the description with the possibility which indicates skin irritation in humans (DFGOT, vol.15, 2001 [as inorganic mercury compounds]), it was thought that there was mild irritation and it was set as Category 3.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
637-92-3,"Propane, 2-ethoxy-2-methyl-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Based on the Draize score of P.I.I.3.03 (Moderate Irritant) in test on rabbits (ACGIH (2002)), it was classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
638-21-1,phenylphosphine,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There was no concrete case report. But it was set as Category 2 from description that the skin was stimulated (ICSC (2001), HSDB (2005), and HSFS (2001)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
639-58-7,triphenyltin chloride,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Since the burn injury was seen in the human skin (HSDB, 2003) and the strong reaction was seen in the skin of rats (RTECS, 2004;HSDB, 2003), it was set as category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64-18-6,Formic acid,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"It has corrosive damage on human skin(PATTY and (5th, 2001), NTP TR19 (1992), ICSC (J) (1997)), and severe irritation and corrosivity are also observed for animals (DFGOT vol.19 (2003), PATTY (5th, 2001), IUCLID (2000)). These statements and C:R35 of the EU classification were judged collectively, and it was classified as Category 1A-1C.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
64-19-7,Acetic acid,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"Skin necrosis and burn (PATTY (5th, 2001)) and corrosion (IUCLID (2004))were observed with application of acetic acid at 50% or more of concentration in animal experiments. Also based on EU-Annex 1:C;R35, etc. it was classified as Category 1A-1C.","Aug. 18, 2006 (Environmental Hazards: Feb. 10, 2006)"
64-67-5,Diethyl sulfate,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"From description that the necrosis arose by application on the skin of the rabbit (CERI Hazard Data (1996) and DFGOT (vol.20, 2003)), it was judged that there was caustic and it was set as Category 1A-1C.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-15-3,"S-2-(Ethylthio)ethyl O,O-dimethyl phosphorodithioate; Thiometon",Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (RTECS (2006)): ""Mild.""","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
646-06-0,"1,3-Dioxolane",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was classified as Category 3 from the statement of ""mild"" of the rabbit examination (RTECS (2004)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
64741-44-2,"Distillates (petroleum), straight-run middle",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was highly irritating in rabbit skin irritation tests. But it was classified as Category 2 because description of irreversible lesions is not observed (IUCLID (2000), EHC (1006)).","Jul. 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
64741-88-4,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,It was classified as Category 3 based on several reports which observed mild irritation in rabbit tests (IUCLID (2000)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64741-97-5,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,It was classified as Category 3 based on several reports which observed mild irritation in rabbit tests (IUCLID (2000)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
6484-52-2,Ammonium nitrate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There is description that skin irritation was not admitted by the test using the rabbit (IUCLID (2000)), it was set to category 2 since ICSC (J) (2001), HSDB (2005), HSFS (1998), and SITTIG (4th, 2002) had no report of specific cases but there is description that the skin of what is indicated and is not may be stimulated.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
65-30-5,nicotine sulphate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"In Priority 2, since there was description which indicates irritation to human skin (ICSC (J), (1997), SITTIG (4th, 2002), HSFS (2002)), it was set as Category 2.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-81-9,cicloheximide,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Since there is a stimulate of ""Moderate (moderately)"" in Standard Draize Test in a rabbit (RTECS (2004)), and there was description that the human skin is stimulated (ICSC (J), (1997), HSDB (2002), SITTIG (4th, 2002), HSFS (1999)), it was set as category 2.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
66230-04-4,Esfenvalerate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Since there is description that human skin is stimulated slightly (ICSC (J), (2004)), and irritation was slightly indicated in the test using a rabbit (JMPR (2002)), it was set as Category 3. In addition, also refer to a fenvalerate (ID 269, Chemical Abstracts Service:51630-58-1).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
66841-25-6,"alpha-cyano-3-phenoxybenzyl 2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropanecarboxylate",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was set as Category 3 based the publication (Agricultural Chemical Registration Data) of the skin irritation test using a rabbit, in which slight erythema of 5/6 animal were seen after 24 hours after, very slight erythema of 3/6 animal were seen after 72 hours, and all of them were disappeared six days after.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
67-66-3,Chloroform,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the evidence of ""slight congestion in the skin, moderate skin necrosis and incrustation"" (EHC 163, 1994) from the rabbit skin irritation test, although the substance should be placed in Category 1A from the viewpoint of safety.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-72-1,"Ethane, hexachloro-",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is description that irritation was not acknowledged in the test applied to the skin of the rabbit (PATTY (4th, 1994), NTP TR361 (1989), and ATSDR (1997)). But it was set as Category 3 from description that slight skin irritation was acknowledged in the example of repetitive exposure of the humans (IARC 73 (1999), ATSDR (1997)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
67375-30-8,"(S)-alpha-Cyano-3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethyl-cis-cyclopropanecarboxylate; alpha-Cypermethrin",Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on rabbit eye irritation tests (EHC 142 (1992)): ""Mildly irritating.""","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
674-82-8,4-Methylideneoxetan-2-one,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Since there is a description, ""4.9 Draize units"" (IUCLID (2000)) and the study of a cited literature (Ind. Hyg. Found. Am. Chem. Toxicol. Ser. Bull. 6 (1967)) showed the rsult corresponding to ""moderate irritation"", it was classified in Category 2. In addition, there are descriptions, ""moderate""RTECS (2006) in the 24 hour Draize test with rabbits and ""mild"" in the study with rabbits. Moreover, there is a description, ""corrosive, severe heat-burns in the eyes and skin"" (HSDB (2003)). ",2009.3.31
676-97-1,methylphosphonic dichloride,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"In Priority 2, the this product was very corrosiveness, and since there was description that the contact to the human skin causes a critical burned (SITTIG (4th, 2002)), it was set as Category 1A-1C. 
[view] It is more desirable to be set as Category 1A from a viewpoint of safety, when further categorizing needs to be performed.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
68-11-1,Mercaptoacetic acid,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on guinea pig skin irritation tests (CERI Hazard Data 2001-10 (2002)): ""severely irritating."" Although it is unclear whether the effects are reversible or not, the substance is classified into Category 1A-1C, given the pH value of a 10% aqueous solution is 1.6. It should be placed in Category 1A from the viewpoint of safety if further classification is needed.
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
680-31-9,hexamethylphosphoric triamide,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Based on description that there was severe irritation in the skin irritation test in guinea pigs (RTECS (2005)), and description that it might indicate irritation when the human skin were touched (HSFS (2001)), it was set as Category 2.","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
681-84-5,Tetramethyl silicate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was classified as Category 2 from description that the skin is stimulated seriously (ICSC (J) (1997), HSFS (1999), and SITTIG (4th, 2002)).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
684-16-2,hexafluoroacetone,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set as Category 2 from description that the skin was stimulated (ICSC (J), (2000), HSDB (2005), HSFS (1999), SITTIG (4th, 2002)).","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
6864-37-5,"4,4'-Methylenebis(2-methylcyclohexaneamine)",Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on rabbit skin irritation tests (SIDS (2005)): ""Corrosive."" Although classified into Category 1A-1C, the substance should be placed in Category 1A from the viewpoint of safety if further subclassification is needed.
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
688-84-6,2-Ethylhexyl methacrylate,Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on rabbit skin irritation tests (exposure duration unknown) (CERI Hazard Data 2001-22 (2002)): ""Moderate irritation.""","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
69409-94-5,Fluvalinate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Since there was description that it has ""Mild (it is slight)"" irritation to a rabbit and that burning sensations is given to human skin by exposures of synthetic pyrethroids compounds (all are HSDB(s) (2003)), it was set as Category 3.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7085-85-0,"2-Propenoic acid, 2-cyano-, ethyl ester",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Mild irritation is reported for the skin irritation study on rabbits (CICAD, 2001). Although irritation is not observed with single exposure on human skin (CICAD, 2001), reversible skin irritation is reported for repeated exposure (CICAD, 2001; ACGIH, 2001). Therefore, it was classified as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
71-23-8,1-Propanol,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There is possibility of Category 3 from description that the skin of the rabbit was stimulated very slightly (PATTY (4th, 1994)). But it was set as Category 2 from description that erythema was accepted by 9 among 12 examples in the test applied to the skin of the humans (EHC 102 (1990)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-36-3,1-Butanol,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"From description that the moderate irritation was acknowledged by 24-hour patch test using the rabbit (SIDS (2004), EHC 65 (1987), DFGOT vol.19 (2003)), and from description that dermatitis was acknowledged in employment evidence of exposure (SIDS (2004), ACGIH (2002),  DFGOT vol.19 (2003)), it was set as Category 2.","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
71-43-2,Benzene,Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on rabbit primary skin irritation tests (NICNAS (2001) and rabbit cumulative skin irritation tests (EHC 150 (1993)) as well as on EU Risk Phrase Xi; R36/38: Benzene is considered ""irritating"" to the skin.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
