CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
26447-14-3,2-[(Tolyloxy)methyl]oxirane,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
107-19-7,2-Propyn-1-ol,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
151-50-8,Potassium cyanide,Flammable aerosols,Not applicable,,,,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
10588-01-9,Sodium dichromate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
11054-70-9,Lasalocid,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2074-50-2,paraquat-dimethylsulfate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-86-4,Ethylene glycol monomethyl ether,Flammable aerosols,Not applicable,,,,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
98-00-0,2-Furanmethanol,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
54-64-8,thiomersal,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
504-29-0,2-Pyridinamine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-96-4,"Ethane, bromo-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
591-78-6,hexan-2-one,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
379-52-2,fentin fluoride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
4016-24-4,Sodium 1-(methoxycarbonyl)pentadecane-1-sulfonate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
108-42-9,m-Chloroaniline,Flammable aerosols,Not applicable,,,,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1325,Carboxylic acids(higher fatty acids) barium salts,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
3347-22-6,"2,3-dicyano-1,4-dithiaanthraquinone",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2210-79-9,"2,3-epoxypropyl o-tolyl ether",Flammable aerosols,,,,,0.0,2008.03.21
101-61-1,"4,4'-Methylenebis(N,N-dimethylaniline)",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
65-30-5,nicotine sulphate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
81-81-2,Warfarin,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7784-42-1,Arsine,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-69-3,Adiponitrile,Flammable aerosols,Not applicable,,,,Not aerosol products,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-99-1,Nickel monoxide,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
64741-88-4,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
10101-63-0,Lead diiodide,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-29-7,"Ethane, 1,1'-oxybis",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
59669-26-0,"dimethyl N,N'-[thiobis[(methylimino)carbonyloxy]]bis(thioimidoacetate)",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-50-3,Trimethylamine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-34-2,dioxathion,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-21-0,Terephthalic Acid,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-68-7,n-Butyl benzyl phthalate,Flammable aerosols,Not applicable,,,,Not aerosol products,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-06-2,Trichloronitromethane; Chloropicrin,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1333-74-0,Hydrogen,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 23, 2006"
1643-20-5,"N,N-Dimethyldodecylamine N-oxide",Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
143-08-8,Nonan-1-ol,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
77458-01-6,O-1-(4-Chlorophenyl)-4-pyrazolyl O-ethyl S-propyl phosphorothioate; Pyraclofos,Flammable aerosols,Not applicable,,,,Not aerosol products ,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
22248-79-9,"(Z)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25323-30-2,Dichloroethylene,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-12-0,"tetrachloro-1,2-difluoroethane",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
14486-20-5,antimony(3+) tetrafluoroborate(1-),Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-88-7,"Butane, 1,2-epoxy-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
142-04-1,anilinium chloride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-62-0,Calcium dihydroxide,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3618-72-2,"5'-[N,N-Bis(2-acetyloxyethyl)amino]-2'-(2-bromo-4,6-dinitrophenylazo)-4'-methoxyacetanilide",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-54-3,Calcium hypochlorite,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Mar. 23, 2006)"
36536-46-6,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-34-5,boron trichloride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7803-62-5,silane,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
814-94-8,tin(II) oxalate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-52-5,"2,4-Imidazolidinedione, 1,3-dichloro-5,5-dimethyl-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6923-22-4,monocrotophos,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
86598-92-7,"4-chlorobenzyl N-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl)thioacetimidate",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-10-1,Methyl isobutyl ketone,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
96-09-3,"Oxirane, phenyl-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
122-34-9,"2-chloro-4,6-bis(ethylamino)-1,3,5-triazine",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
13516-27-3,"1,1'-[Iminodi(octamethylene)]diguanidine; Iminoctadine",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1327-53-3,Diarsenic trioxide,Flammable aerosols,Not applicable,,,,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
640-67-5,"Manganese, [ethanedioato(2-)-kappaO1,kappaO2]-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
288-88-0,"1,2,4-triazole",Flammable aerosols,,,,,0.0,2008.03.26
10294-33-4,boron tribromide,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-64-8,"1,3-Dibromopropane",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-57-1,dieldrin,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-93-1,Methanethiol,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-86-5,"Propanenitrile, 2-hydroxy-2-methyl-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7447-39-4,Copper dichloride,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-59-1,"2-Cyclohexen-1-one, 3,5,5-trimethyl-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-61-5,propyl chloroformate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
121-75-5,Malathon,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-88-1,n-Butyl methacrylate,Flammable aerosols,Not applicable,,,,Not aerosol products,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-90-8,Hydrogen cyanide,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50-29-3,D.D.T.,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-79-5,Isoprene,Flammable aerosols,Not applicable,,,,Not aerosol products,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
18854-01-8,"O,O-Diethyl O-5-phenyl-3-isoxazolyl phosphorothioate; Isoxathion  ",Flammable aerosols,Not applicable,,,,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
63935-38-6,"alpha-cyano-3-phenoxybenzyl 2,2-dichloro-1-(4-ethoxyphenyl)cyclopropanecarboxylate",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-66-3,Lithium hydroxide monohydrate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
77-78-1,Dimethyl sulfate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
25103-58-6,tert-Dodecanethiol,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
74-88-4,iodomethane,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-48-4,Cobalt,Flammable aerosols,Not applicable,,,,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
137-05-3,mecrilate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-44-4,"Ether, bis(2-chloroethyl)-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-40-3,4-Vinyl-1-cyclohexene,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-55-3,Benz[a]anthracene,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
99-35-4,"1,3,5-trinitrobenzene",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 23, 2006"
107-11-9,allylamine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: May 24, 2006)"
2867-47-2,2-(Dimethylamino)ethyl methacrylate,Flammable aerosols,Not applicable,,,,Not aerosol products,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-53-4,o-Toluidine,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1320-37-2,Dichlorotetrafluoroethane,Flammable aerosols,Not applicable,,,,Not aerosol products,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
555-34-0,trisodium trioxalatoferrate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
160430-64-8,N1-[(6-Chloro-3-pyridyl)methyl]-N2-cyano-N1-methylacetamidine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50-78-2,Aspirin,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10022-31-8,Barium nitrate,Flammable aerosols,Not applicable,,,,Not aerosol products,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
21041-95-2,Cadmium hydroxide,Flammable aerosols,Not applicable,,,,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
637-92-3,"Propane, 2-ethoxy-2-methyl-",Flammable aerosols,Not applicable,-,-,-,Not flammable aerosol products,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
611-19-8,1-Chloro-2-(chloromethyl)benzene,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
505-60-2,"Ethane, 1,1'-thiobis[2-chloro-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
557-42-6,zinc thiocyanate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
89-72-5,2-sec-Butylphenol,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
41198-08-7,O-4-bromo-2-chlorophenyl O-ethyl S-propyl phosphorothioate,Flammable aerosols,Not applicable,,,,Not aerosol products ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-15-3,"Ethane, chloropentafluoro-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
24312-44-5,N-(4-Bromobenzyl)-2-fluoroacetamide,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-34-4,methylhydrazine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
63-25-2,Carbaryl,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
429-06-1,tetraethylammonium tetrafluoroborate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
552-30-7,"1,2,4-Bbenzenetricarboxylic 1,2-anhydride",Flammable aerosols,Not applicable,,,,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-80-5,Ethylene glycol monoethyl ether,Flammable aerosols,Not applicable,,,,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
106-35-4,heptan-3-one,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
2223-93-0,"cadmium distearate, pure",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
944-22-9,fonofos,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-22-5,Quinoline,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1912-24-9,Atrazine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-32-8,arsenic disulfide ,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-80-4,"4,4'-oxybisbenzenamine",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
56189-09-4,dioxobis(stearato)dilead,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
95-13-6,indene,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-19-7,copper difluoride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-04-1,mercury dicyanide,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
64047-88-7,"Sodium 2,4-dichloro-6-nitrophenolate",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-69-5,"Phenol, 4,4'-thiobis[2-(1,1-dimethylethyl)-5-methyl]-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7774-41-6,"Arsenic acid, hemihydrate",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-51-5,"O,O-Dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate; Dimethoate",Flammable aerosols,Not applicable,,,,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7696-12-0,"(1,3-Dioxo-4,5,6,7-tetrahydroisoindolin-2-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
592-41-6,1-Hexene,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
314-40-9,bromacil,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16219-75-3,"2-Norbornene, 5-ethylidene-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-12-7,Anthracene,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,2009.3.31
100-02-7,p-Nnitrophenol,Flammable aerosols,Not applicable,,,,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
79622-59-6,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-alpha,alpha,alpha-trifluoro-2,6-dinitro-p-toluidine",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-84-8,Diphenyl ether,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1803-12-9,"Triphenyltin N,N'-dimethyldithiocarbamate",Flammable aerosols,Not applicable,,,,Not aerosol products,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
684-16-2,hexafluoroacetone,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7631-90-5,Monosodium sulfite,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
6392-46-7,allyxycarb,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7726-95-6,Bromine,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
671-04-5,Carbanolate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
101-68-8,"Diphenylmethane diisocyanate   (4,4'-M.D.I.)",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
14708-13-5,magnesium tetrafluoroborate(1-),Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-01-6,"Aniline, 4-nitro-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7722-88-5,Tetrasodium pyrophosphate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7705-08-0,Iron trichloride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
36335-67-8,O-Ethyl O-(6-nitro-m-tolyl) sec-butylphosphoramidothioate; Butamifos,Flammable aerosols,Not applicable,,,,Not aerosol products,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-55-3,phosphorous trifluoride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
3068-88-0,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-86-2,Diboron trioxide,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-17-6,"O-2,4-Dichlorophenyl O,O-diethyl phosphorothioate; Dichlofenthion; ECP",Flammable aerosols,Not applicable,,,,Not aerosol products,"Dec. 19, 2006 (Environmental Hazards: Mar. 31, 2006)"
55-63-0,Nitroglycerin,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
141-32-2,Butyl acrylate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7705-07-9,titanium trichloride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3209-22-1,"1,2-Dichloro-3-nitrobenzene",Flammable aerosols,Not applicable,,,,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
66332-96-5,Flutolanil,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-56-4,antimony trifluoride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
13464-38-5,trisodium arsenate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
5827-05-4,"S-(ethylsulfinyl)methyl O,O-di(isopropyl) dithiophosphate",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-56-3,o-Aminoazotoluene,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
25551-13-7,"Benzene, trimethyl-",Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
25155-30-0,Sodium dodecylbenzenesulphonate (C12),Flammable aerosols,Not applicable,,,,Not aerosol products ,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
545-06-2,Trichloroacetonitrile,Flammable aerosols,Not applicable,,,,Not aerosol products ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6449-00-9,Dichromium tricarbonate,Flammable aerosols,Not applicable,,,,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-42-5,Styrene,Flammable aerosols,Not applicable,,,,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
75-09-2,Dichloromethane; Methylene dichloride,Flammable aerosols,Not applicable,,,,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
79-20-9,Methyl acetate,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-52-1,"1,4-Dibromobutane",Flammable aerosols,Not applicable,,,,Not aerosol products ,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
676-97-1,methylphosphonic dichloride,Flammable aerosols,Not applicable,-,-,-,Not aerosol products,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
