CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
62-44-2,4'-Ethoxyacetanilide; Phenacetin,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (kidneys, nervous system, blood system)",,,,"Based on the human evidence including ""a decrease in platelets, agranulocytosis, hemolytic anemia, hemoglobinuria, cyanosis due to the formation of methemoglobin, dyspnea, tachycardia, cold sweat, cold hands and feet, a decrease in body temperature, chronic interstitial nephritis, methemoglobinemia, renal/blood/nervous disorder (caused by long-term ingestion in large amounts)"" (CERI Hazard Data 2000-14 (2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood system, nervous system, respiratory organs)",,,,"Based on the human evidence including ""cyanosis, headache, dizziness, dysphagia, nausea, vomiting, chest/abdominal pain or convulsions, hyposthenia, palpitation, irregular respiration, contraction of the pupil (reactive to light), hypothermia, aniline odor in exhalation and perspiration, dark urine, pulmonary edema (in severe cases), acraturesis, encopresis"" (CERI-NITE Hazard Assessment No.63 (2004)) and the evidence from animal studies including ""enlargement/blackening of the spleen, extramedullary hematopoiesis, an increase in methemoglobin and Heinz bodies, reticulocytosis, enlargement of the spleen and liver, degradation of the spleen and kidneys, hemosiderin deposition in the adrenal and liver, an increase in mean cell volume, a decrease in red blood cell count, hemoglobin concentrations, hematocrit levels, mean corpuscular hemoglobin concentrations and erythroid bone marrow cells"" (CERI-NITE Hazard Assessment No.63 (2004)). Severe effects on nervous systems and respiratory organs, due probably to methemoglobinemia, are observed. The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-55-5,Thioacetamide,Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver),,,,"Based on the evidence from animal studies: ""Mild to moderate cirrhosis was observed"" (IARC 7 (1974)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1. ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-56-6,Thiourea,Specific target organs/systemic toxicity following repeated exposure - Category 1 (thyroid gland),,,,"Based on the human evidence including ""facial edema (a symptom of hypothyroidism), hypotension, bradycardia, abnormal electrocardiogram associated with a decrease in basal metabolic rate, constipation, abdominal bloating, polyuria, agranulocytosis associated with an increase in lymphocyte/monocyte count"" (CERI-NITE Hazard Assessment No.49 (2003)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate; Dichlorvos","Specific target organs/systemic toxicity following repeated exposure - Category 2 (nervous system, liver)",,,,"In animal studies with rats and dogs, effects on nervous system caused by cholinesterase inhibition, diffuse vacuolar degeneration, fatty degeneration and swelling of hepatocyte and mild bile stasis were reported (Technical Reports for Agricultural Chemical Registration (2003)). These effects were observed within the guidance values for Category 2 in the repeated-dose study. Based on these data, the substance was classified as Category 2 (nervous system, liver).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-74-8,sodium fluoroacetate,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (heart, testes, nervous system, kidneys, liver)",Health hazard,Danger,"Causes damage to organs (heart, testes, nervous system, kidneys, liver) through prolonged or repeated exposure","The effects on heart, testes, and central nervous system are admitted with the given dose of 0.5mg/kg/day by the examination for rats of EPA quoted by IRIS (1993). And in the example of poisoning in the people of HSDB (2005), since the effects on kidney, liver, and nervous system were reported, it was classified to as Category 1 (heart, teste, nervous system, kidney, and liver).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver),Health hazard,Danger,Causes damage to organs (liver) through prolonged or repeated exposure,"Based on the statement that by repetitive oral administration with the dose equivalent to the guidance value of Category 1 to rats and rabbits, vacuolization of hepatic cells and fibrosis of liver are observed (ATSDR (1989)), and that an liver dysfunction and liver cirrhosis may be occuered in humans (ICSC (2001)), it was classified into Category 1 (liver).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-92-0,Dimethyl disulfide,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (respiratory organs, Olfactory organ); Category 2 (blood)",Health hazard,"Danger; Warning","Causes damage to organs (respiratory organs, Olfactory organ) through prolonged or repeated exposure; May cause damage to organs (blood) through prolonged or repeated exposure","It was classified into Category 1 (respiratory organs, olfactus organ) based on the statement in rat of the exposure dosage of guidance value within the limits of Category 1, dysplasia of respiratory mucosa in a nasal cavity, withering and cell deletion of olfactory sensory epitheliums were observed (PATTY(5th, 2001) vol.7, IUCLID (2000)). At the dosage in the guidance value range of Category 2 (0.2-1.0 mg/L), the reduction of erythrocyte count, the hemoglobin concentration decrease, and the decrease of a hematocrit value (PCV value) were seen in the rat (IUCLID (2000)). Although at a higer dose, the similar changes were observed also with the rabbit, and it was accompanied by increased reticulocyte counts and increased hematopoietic (PATTY(5th, 2001) vol.7). It is presumed that cause of the effect on erythropoiesis and heme synthesis is inhibition to uptake of Fe to reticuloendothelial system in humans (IUCLID (2000)). Since the above, it is thought that it was the anemia by effects to blood and was classified into Category 2 (blood).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
626-17-5,Isophthalonitrile,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver, kidneys)",Health hazard,Warning,"May cause damage to organs (liver, kidneys) through prolonged or repeated exposure","Based on the descriptions that the effects on the liver was observed with the dose within the guidance value range for Category 2 and the renal effects on male rats was observed with the dose within the guidance value range for Category 1 in the 28 day oral study on rats (the Health, Labor and Welfare Ministry reports (2005)), the target organ was thought to be liver and kidney. However, the hyaline droplets of proximal renal tubule as renal effects can be alpha 2u-globulin renal syndrome specific to male rats. As it could not fully be sure to justify the classification as Category 1, it was classified as Category 2 (liver, kidney).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
626-38-0,1-methylbutyl acetate,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (Optic nerve); Category 2 (spleen, kidneys, liver)",Health hazard,Danger,"Causes damage to organs (Optic nerve) through prolonged or repeated exposure; May cause damage to organs (spleen, kidneys, liver) through prolonged or repeated exposure","Acting on the human optic nerve is reported. Moreover, it was classified into Category 1 (optic nerve) according to that the optics nerve effects is observed also in the test using a rabbit (DFGOT vol.11 (1998)). In the study using a rabbit in the range of guidance values of Category 2, affecting the organization and function of these internal organs such as hypertrophy of a spleen follicle, trabecura of spleen sclerosis,and the congestion of renal glomerulus and kidney tubules, and fatty degeneration of liver are reported (DFGOT vol.11 (1998)). According to that, it was classified into Category 2 (a spleen, kidney, liver).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
627-44-1,diethylmercury,Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system),Health hazard,Danger,Causes damage to organs (nervous system) through prolonged or repeated exposure,"It has the the effects to the nervous system of human (ATSDR (1999), RTECS (2004)), and in ACGIH/TLV, 2004, CNS is indicated as Mercury, as Hg, and Alkyl compounds. It was classified into Category 1 (nervous system).","Mar. 23, 2006"
628-63-7,Pentyl acetate,Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system),Health hazard,Danger,Causes damage to organs (nervous system) through prolonged or repeated exposure,"There is a statement that visual field constriction is reported by part of humans who received occupation exposure of the isomer mixtures (DFGOT vol.11 (1996)) and also neurotoxicity is occurred (PATTY (5th, 2001)). Moreover, the histologically degeneration of the optic nerve is acknowledged in repeated exposure to the rabbit (DFGOTvol.11, (1996)). It wasclassified into Category 1 (nervous systems) according to these knowledge.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
628-96-6,"1,2-Ethanediol, dinitrate",Specific target organs/systemic toxicity following repeated exposure - Category 1 (cardiovascular system); ; Category 2 (blood),Health hazard,Danger,Causes damage to organs (cardiovascular system) through prolonged or repeated exposure; May cause damage to organs (blood) through prolonged or repeated exposure,"Due to the descriptions in ACGIH (2001), PATTY (1994), and industrial hygene academic society advice (1986) (CERI Hazard Data(2001) that attack like angina pectoris, hypotension, or arrhythmia were observed in humans exposure example, and that the mortality rate according to heart disease at exposure example is high (from ACGIH (2001) and PATTY (1994)), it is considered that target organ is cardiovascular system, and it was classified into Category 1. Furthermore, due to the description (CERI Hazard Data (2001)) that the Heinz body was observed by the six-month inhalation study of rats and guinea pigs by moderate exposures, it is considered that blood was also target organ and it was classified into Category 2.","Mar. 23, 2006"
62850-32-2,"S-4-phenoxybutyl N,N-dimethylthiocarbamate",Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver),,,,"Based on the evidence from animal studies including ""increased liver weights,"" and ""thickening of inner membrane of intrahepatic portal vein branches"" (Agricultural Chemical Registration Data (1985)). These effects were observed at dosing levels within the guidance value ranges for Category 2. 
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
63-25-2,Carbaryl,Specific target organs/systemic toxicity following repeated exposure - Category 2 (nervous system),Health hazard,Warning,May cause damage to organs (nervous system) through prolonged or repeated exposure,"Based on the influence to the motor behavior, such as the influence to the autonomy, the tremor and the neuromuscular etc owing to the inhibition of the cholinesterase activities by a repeated doses in rat were observed in the 30 mg/kg/day administration group (Agricultural Chemicals abstracts), it was classified into Category 2 (nervous system) as compared with the guidance value.","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
630-08-0,Carbon monoxide,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (inhalation, heart, blood)",Health hazard,Warning,"May cause damage to organs (inhalation, heart, blood) through prolonged or repeated exposure","In the repetitive inhalation experiment of the animal, effect was acknowledged in the heart and blood systems. Since exposure concentration was 50 to 250 ppm, it was classified to ""Category 2.""","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
63020-43-9,Potassium zinc chromat,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (respiratory organs, kidneys, liver)",Health hazard,Danger,"Causes damage to organs (respiratory organs, kidneys, liver) through prolonged or repeated exposure","Although there was no data of this product, because of descriptions that water-soluble, hexavalent chromium compounds affect liver, kidney, and respiratory tract in documents of Priority 1 (ACGIH-TLV (2005)), it was classified into Category 1 (respiratory system, kidney, liver).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
631-60-7,dimercury di(acetate),"Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, kidneys)",Health hazard,Danger,"Causes damage to organs (central nervous system, kidneys) through prolonged or repeated exposure","Since effect on the central nervous system and renal to humans by inorganic mercury compounds was indicated in Priority 1 document (ACGIH-TLV, 2004;EHC, (118, 1991), it was classified into Category 1 (central nervous systems,kidney).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
638-21-1,phenylphosphine,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood, nervous system)",Health hazard,Danger,"Causes damage to organs (blood, nervous system) through prolonged or repeated exposure","Based on the description that in the 90-day inhalation exposure test, anemia and the effects on the nervous system was observed in the rats, and effects on the nervous system were observed in the dogs for the concentration of the guidance value range of Category 1 (ACGIH (7th, 2001)), we categorized it as Category 1 (blood, nervous system).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
639-58-7,triphenyltin chloride,Specific target organs/systemic toxicity following repeated exposure - Category 1 (immune system),Health hazard,Danger,Causes damage to organs (immune system) through prolonged or repeated exposure,"Since in a rat, the affect on immune systems, such as atrophy of the thymus or a spleen, is observed in the guidance concentration range of Category 1(CICAD 13, 1999) and triphenyl tin compounds may affect an immune system and may impair this function (CICAD 13, 1999), it was classified into Category 1 (immune systems).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64-17-5,Ethanol,Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver); Category 2 (nervous system),Health hazard,Danger,Causes damage to organs (liver) through prolonged or repeated exposure; May cause damage to organs (nervous system) through prolonged or repeated exposure,"""A damage is caused in almost all organs of humans by long-term extensive alcohol ingestion, and the target organ which has a most harmful effects is liver. The disorder started the fatty degeneration and finished in the hepatic cirrhosis after affecting necrotic and fibrillization.(DFGOT (1996))."" According to this statement, it was classified to Category 1. Moreover, it was classified to as Category 2 (nerve) based on the statement of ""withdrawals symptoms of alcoholics (symptoms of tremor, epilepsy, mental confusions)"" (HSDB, (2003)).","Mar. 23, 2006"
64-18-6,Formic acid,Specific target organs/systemic toxicity following repeated exposure - Category 1 (kidneys),Health hazard,Danger,Causes damage to organs (kidneys) through prolonged or repeated exposure,"In humans, there was the statement that proteinuria and hematuria are seen (NTP TR19 (1992)), and since nephropathy was suggested, it was classified in Category 1 (kidney).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-15-3,"S-2-(Ethylthio)ethyl O,O-dimethyl phosphorodithioate; Thiometon",Specific target organs/systemic toxicity following repeated exposure - Category 2 (kidneys),,,,"Based on the evidence from animal studies: ""red blood cell, white blood cell and amorphous urate crystals were found in the urine"" (IPCS PESTICIDE RESIDUES IN FOOD (1979)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-67-5,"Manganese, [ethanedioato(2-)-kappaO1,kappaO2]-","Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, lung)",Health hazard,Danger,"Causes damage to organs (central nervous system, lung) through prolonged or repeated exposure","Although there is no this product data,  since there is a description that the manganese compound has influence to lungs in the central nervous system (CICAD 12(1999) in CICAD 12 (1999) and ACGIH-TLV (2006) of Priority 1 document),  it was classified into Category 1 (a central nervous systems, lungs). In addition, also refer to oxalic acid (ID No.0595, CAS No.144-62-7).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6423-43-4,"1,2-Propanediol, dinitrate","Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system); Category 2 (blood, liver)",Health hazard,"Danger; Warning","Causes damage to organs (nervous system) through prolonged or repeated exposure; May cause damage to organs (blood, liver) through prolonged or repeated exposure","From description that the influence on a nerve systems (alteration in the visual-evoked response) becomes strong by repeated exposure in the human inhalation exposure test of ACGIH (7th, 2001) and PATTY (4th, 1994), it was classifed in Category 1 (nervous system). Moreover, based on the description in ACGIH (7th, 2001) and PATTY (4th, 1994) that the effects on the liver and blood were seen with the given dose of the guidance value range of Category 2 by the inhalation exposure test using a dog and an ape,  it was classified in Category 2 (blood,liver).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
6459-94-5,"disodium 8-((3,3'-dimethyl-4'-(4-(4-methylphenylsulphonyloxy)phenylazo)(1,1'-biphenyl)-4-yl)azo)-7-hydroxynaphthalene-1,3-disulphonate","Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver, lymphatic system, pancreas)",Health hazard,Warning,"May cause damage to organs (liver, lymphatic system, pancreas) through prolonged or repeated exposure","Since the description that bleacing, pigmentation of centrilobular liver, reticular cell hyperplasia of mesenteric lymph node, the acinar cell denaturation of the pancreas, etc. are seen in the range of the guidance value of Category 2 in the repeat-dose studies during 90 days using the rat which is the given dose setting examination of a carcinogenicity test, it is classified in Category 2 (a liver, a lymphoid and a pancreatics). ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
64741-44-2,"Distillates (petroleum), straight-run middle",Specific target organs/systemic toxicity following repeated exposure - Category 1 (kidneys),Health hazard,Danger,Causes damage to organs (kidneys) through prolonged or repeated exposure,"It was classified to as Category 1 (kidney) since that the acute renal tubular necrosis (EHC (1996), ATSDR (1995)), the acute renal damage accompanied by anemia and thrombocytopenia, etc. are reported in repeated exposure to humans (EHC (1996)).","Jul. 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
64741-88-4,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Specific target organs/systemic toxicity following repeated exposure - Category 1 (lung, skin)",Health hazard,Danger,"Causes damage to organs (lung, skin) through prolonged or repeated exposure","It was classified to as Category 1 (lungs, skin) since that pulmonary fibrosis, lipid pneumonias and lipogranuloma of lungs are reported in humans who received exposure of the mineral oils or the mist over many years (ACGIH (2001) and IARC 33 (1984),EHC 20 (1982)), and generation of the serious folliculitis is reported in the epidemiological study by occupational exposure to cutting oil (IARC 33 (1984)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64741-97-5,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Specific target organs/systemic toxicity following repeated exposure - Category 1 (lung, skin)",Health hazard,Danger,"Causes damage to organs (lung, skin) through prolonged or repeated exposure","It was classified to as Category 1 (lungs, skin) since that pulmonary fibrosis, lipid pneumonias and lipogranuloma of lungs are reported in humans who received exposure of the mineral oils or the mist over many years (ACGIH (2001) and IARC 33 (1984),EHC 20 (1982)), and generation of the serious folliculitis is reported in the epidemiological study by occupational exposure to cutting oil (IARC 33 (1984)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
65907-30-4,"2,3-dihydro-2,2-dimethyl-7-benzofuryl 2,4-dimethyl-6-oxa-5-oxo-3-thia-2,4-diazadecanoate",Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood); Category 2 (nervous system),Health hazard,"Danger; Warning",Causes damage to organs (blood) through prolonged or repeated exposure; May cause damage to organs (nervous system) through prolonged or repeated exposure,"It was classified into Category 1 (blood) and Category 2 (nerve systems) based on the descriptionthat in a rat, with the dose (6.95-8.38 mg/kg) of guidance value within the range of guidance value in Category 1, inhibition of plasma, red blood cell and brain cholinesterase, and tendency toward anemia were observed, and in the dose (36.81 mg/kg) within the range of guidance value in Category 2, the decreased weight gains, consumption decreases, inhibtion of plasma, red blood cell and brain cholinesterase, and an tendency toward anemia were observed (pesticide registration application documents) .","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
66230-04-4,Esfenvalerate,Specific target organs/systemic toxicity following repeated exposure - Category 2 (nervous system),Health hazard,Warning,May cause damage to organs (nervous system) through prolonged or repeated exposure,"Since there was description that the influence on nervous systems, such as salivation, tremor, vomiting, and twitching of extremities were observed in rats or mouse, with the dose which is equivalent to Category 2 with a guidance value(JMPR(2002)), it was classified into Category 2 (nervous systems). In addition, refer to a fenvalerate (ID269, CAS: 51630-58-1).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
6649-23-6,"2,3,5,6-tetrahydro-6-phenyl-imidazo[2,1-b]thiazole",Specific target organs/systemic toxicity following repeated exposure - Category 1 (blood),Health hazard,Danger,Causes damage to organs (blood) through prolonged or repeated exposure,"Since the influence on blood, such as agranulocytosis and leukocytopenia, is observed in humans (JECFA697 (1990), JECFA805 (1994), RTECS (1997)), and since hemolytic is observed in dog test (JECFA697 (1990), JECFA805 (1994)) (among the document of Priority 1 and 2), it was classified into Category 1 (blood).","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
66841-25-6,"alpha-cyano-3-phenoxybenzyl 2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropanecarboxylate",Specific target organs/systemic toxicity following repeated exposure - Category 2 (systemic toxicity),Health hazard,Warning,May cause damage to organs (systemic toxicity) through prolonged or repeated exposure,"In two 13-week subacute oral toxicity examinations to a rat, It is classified into Category 2 (systemic) based on description that symptoms as decreased food consumption, loss weight of various organs, change of a blood biochemical value, decreased activity level and respiratory distress were observed in guidance value within the limits  (16-18 mg/kg) of Category 2 (Agricultural Chemical Registration Data) .","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
67-56-1,Methanol,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, visual organs)",Health hazard,Danger,"Causes damage to organs (central nervous system, visual organs) through prolonged or repeated exposure","It was set all to Category 1because target organs are a central nervous system and an optic organ according to the description of the central nervous system depression and the optic organ's disorders were seen in a case of long-term exposure in humans (EHC 196 (1997), ACGIH (7th, 2001), and DFGOT vol.16 (2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-63-0,2-Propanol,"Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood vessels, liver, spleen)",Health hazard,Warning,"May cause damage to organs (blood vessels, liver, spleen) through prolonged or repeated exposure","Based on the description that effect on a blood vessel, liver, and a spleen were observed in 86 days or a four-month inhalation exposure test in the rat (EHC (1990)), we considerd target organs as blood vessel, liver and spleen and classified into Category 2. In addition, in the dose exceeding the guidance value of Category 2, renal effects and anesthetic actions are observed.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-64-1,Acetone,Specific target organs/systemic toxicity following repeated exposure - Category 2 (blood),Health hazard,Warning,May cause damage to organs (blood) through prolonged or repeated exposure,"It was classified into Category 2,  since by the examination using volunteers, the significant increase in white corpuscles and an eosinophil and the significant reduction of a phagocytosis of a neutrophil were observed in the exposure group with 500 ppm, 6 hours/day for 6 days (ACGIH (2001)). In the examination using the rat and the mouse, although it was a dose greatly beyond guidance limits, the similar haematological changes like in humans was admitted (SIDS (1999)). Since in other examination using a rat and a mouse , each is over the guidance limits (ACGIH (2001)),(SIDS (1999)) and there is also no example of a report in humans, they were not adopted as a classification basis.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-66-3,Chloroform,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (central nervous system, kidneys, liver, respiratory organs)",,,,"Based on the human evidence including ""fatigue, thirst, gastrointestinal pain, frequent and painful urination, difficulty in concentration, depression, irritability, jaundice caused by liver damage after exposure to chloroform"" (NITE Initial Risk Assessment No. 16, 2005) and the evidece from animal studies including ""thickening of the nasal bone, atrophy and metaplasia of the olfactory epithelium, hypertrophy of the nuclei of proximal tubular epithelial cells, tubular dilation of renal tubules, necrosis of proximal renal tubules and focal degeneration of hepatic cells"" (NITE Initial Risk Assessment No. 16, 2005). The effects on experimental animals were observed at dosing levels within the guidance value range for Category 1. ","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-72-1,"Ethane, hexachloro-","Specific target organs/systemic toxicity following repeated exposure - Category 2 (kidneys, nervous system)",Health hazard,Warning,"May cause damage to organs (kidneys, nervous system) through prolonged or repeated exposure","Based on the description that the influence on the kidney was observed among male and females with the dose of the guidance value range of Category 2 in the oral study using the rats (ACGIH (7th, 2001), PATTY (4th, 1994), IARC 73 (1999), NTP TR361 (1989), IRIS (2006), ATSDR (1997)), and based on the description that the effects on the nervous system was observed with the concentration of the guidance value range of Category 2 in the inhalation exposure test using the dogs (ACGIH (7th, 2001), IARC 73 (1999), NTP TR361 (1989), IRIS (2006), and ATSDR (1997)), we cateforized it as Category 2 (the kidney, nervous system).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
67375-30-8,"(S)-alpha-Cyano-3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethyl-cis-cyclopropanecarboxylate; alpha-Cypermethrin","Specific target organs/systemic toxicity following repeated exposure - Category 1 (nervous system) Category 2 (blood system, liver)",,,,"Based on the human evidence: ""The substance induces neurotoxicity that affects the axons of the peripheral and central nervous systems via sodium channels"" (MOE Risk Assessment vol. 4 (2005)). Also based on the evidence from animal studies including ""ataxia and abnormal gait, hyperactivity, hunchback position, elevated ALAT/ASAT levels,"" ""decreased hemoglobin level and increased platelet counts; increased lymphocyte counts and decreased acidophile counts in males; decreased mean red blood cell volume and mean corpuscular hemoglobin, and increased blood level of urea in females"" (MOE Risk Assessment vol. 4 (2005)), ""abnormal gait and hypersensitivity were observed; decreases in protein and increases in urea levels were observed in both sexes"" (EHC 142 (1992)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1 (nervous system) and Category 2 (liver, blood system). 

","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
676-97-1,methylphosphonic dichloride,Specific target organs/systemic toxicity following repeated exposure - Category 2 (respiratory organs),Health hazard,Warning,May cause damage to organs (respiratory organs) through prolonged or repeated exposure,"Since there was description that lungs irritations or bronchitis is occued on humans (SITTIG (4th, 2002) in Priority 2), it was classified into Category 2 (respiratory systems).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
67747-09-5,"N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]imidazole-1-carboxamide",Specific target organs/systemic toxicity following repeated exposure - Category 2 (liver),,,,"Based on the evidence from animal studies including ""lipogenesis of perilobular hepatocytes,"" ""periportal vacuolization,"" and ""increased fatty-droplet deposition in hepatocytes"" (Agricultural Chemical Registration Data (1996)). These effects were observed at dosing levels within the guidance value ranges for Category 2.
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
68-12-2,"N,N-Dimethylformamide",Specific target organs/systemic toxicity following repeated exposure - Category 1 (liver),,,,"Based on the human evidence including ""hepatic function disorder, symptoms of alcohol intolerance (IRIS (1990)); hepatopathy, an increase in AST/ALT levels, focal hepatocyte necrosis, fatty degeneration of the microvesicles of the agranular endoplasmic reticulum. And based on the evidence from animal studies including: hypertrophy of centrolobular hepatocytes"" (NTP TOX22 (1992)), ""symptoms suggesting acute hepatocyte damage, an increase in SGPT/SGOT activity, histopathological changes in the liver of a young animal"" (IRIS (1990)), ""an increase in ALP activity"" (over 100ppm), ""an increase in ALT activity"" (over 200ppm) ""hepatocyte necrosis"" (over 200ppm) (CERI-NITE Hazard Assessment No.8 (2005)).
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
680-31-9,hexamethylphosphoric triamide,Specific target organs/systemic toxicity following repeated exposure - Category 1 (respiratory organs); Category 2 (kidneys),Health hazard,"Danger; Warning",Causes damage to organs (respiratory organs) through prolonged or repeated exposure; May cause damage to organs (kidneys) through prolonged or repeated exposure,"We have the description that the degeneration of the kidney nephric tubule epithelium was observed with 0.4 ppm exposure in the guidance value range of Category 2 in the three-month inhalation exposure test in the rat (ACGIH 7th, 2001), description that respiratory mucosal and lung dysfunction were observed with the dose in the guidance value range of Category 1 in the 6-to-24-month inhalation exposure test for the rat (IARC 71 (1999)), and the description that in the feeding administration tests for 52 to 72 days in the rat, bronchial mucosas damage was observed with just about the dose of the guidance value range of Category 2. Moreover, as the impact on human,  there is a description that ""respiratory tract, the kidney, and marrow may be affected""(ICSC (J) (1994)), and  there's a description that the respiratory system is affected (HSFS (2001)), and  there was description that it might effect on the kidney, lungs, and the respiratory tract (STIIG (4th, 2002)), therefore the target organs of this product were judged to be respiratory systems and the kidney, so we classified it as Category 1 and 2, respectively. In addition, for marrow, neither animal data nor the clinical case reports was clear.","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
681-84-5,Tetramethyl silicate,"Specific target organs/systemic toxicity following repeated exposure - Category 1 (respiratory organs, eye)",Health hazard,Danger,"Causes damage to organs (respiratory organs, eye) through prolonged or repeated exposure","Due to the description in ACGIH (7th, 2001) and Japan Society for Occupational Health Recommendation of Occupational Exposure Limits (1993) that the effects on the respiratory and on the eyes tract was seen with the concentration of the guidance value range of Category 1 in the four-week inhalation exposure test using the rat, respiratory systems and eyes were considered as target organ and it was classified in Category 1. However, as for the the change of kidney, liver, a spleen, and a thymus  indicated in Japan Society for Occupational Health Recommendation of Occupational Exposure Limits (1993), since there was no statement in ACGIH (7th, 2001) though it was the same examination, they were not taken as target organ.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
