CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
77-47-4,Hexachlorocyclopentadiene,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization: Based on the description that in a skin sensitivity test using the guinea pigs of EHC 120 (1991) the positive rate was 100% and it was conclude to be a skin sensitizing substance, it was referred to as Category 1.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
6423-43-4,"1,2-Propanediol, dinitrate",Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
106-89-8,Epichlorohydrin,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Classified into Category 1, based on the testing data of guinea pig skin sensitization tests (CERI-NITE Hazard Assessment No.74 (2004)) and data on human health effects (CERI-NITE Hazard Assessment No.74 (2004), ACGIH (7th, 2001), MOE Risk Assessment Vol. 1 (2002), EHC 33 (1984)). The substance is considered to cause ""skin sensitization.""","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
82-45-1,"1-Amino-9,10-anthraquinone",Skin sensitizer,Skin sensitizer: Classification not possible,-,-,-,Skin sensitization: classification is not possible since there is no data.,2009.3.31
29973-13-5,ethiofencarb,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
58011-68-0,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate",Skin sensitizer,Skin sensitizer: Not classified,,,,Skin sensitizer: No skin sensitizing potential was found in guinea pig sensitization tests (Agricultural Chemical Registration Data (1986)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-46-7,p-Dichlorobenzene,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: based on the description in CERI-NITE Hazard Assessment No.76 (2005) - Nine out of 24 specimens (Score: 1), four out of 24 specimens (Score: 2) and one out of 24 specimens (Score: 3) (all scored based on the maximization method). The substance is considered to cause skin sensitization.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-78-7,"Propionic acid, 2-chloro-",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Classified as out of category on the basis that two sensitization tests using guinea pigs resulted negative (ACGIH (2001), IUCLID (2000)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-24-7,Acetic anhydride,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
12013-69-3,dicalcium lead tetraoxide,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
25339-17-7,Isodecanol,Skin sensitizer,Skin sensitizer: Classification not possible,-,-,-,"Skin sensitizations: although it has been described as ""not sensitizing"" in the Draize test employing guinea pig (IUCLID (2000)), classification is not possible because of the source of information of List2 and no other data.",2009.3.31
13927-77-0,nickel bis(dibutyldithiocarbamate),Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
80-05-7,"4,4'-Isopropylidenediphenol; Bisphenol A",Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: based on the description in EU-RAR No.37 (2003) (guinea pig skin sensitization tests and reports on human cases suggest that bisphenol A may cause skin sensitization) and the classification by the Japanese Society of Contact Dermatitis (skin sensitization, positive).","Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
7783-08-6,Selenic acid,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-11-8,Chloroacetic acid,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: Cannot be classified due to the insufficiency of data,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-28-0,thallium,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,Uncategorizable because of no information related to sensitization.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
14258-49-2,ammonium hydrogen oxalate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
61788-32-7,Hydrogenated terphenyl,Skin sensitizer,Skin sensitizer: Not classified,-,-,-,"Skin sensitization: it was classified into ""Not classified"" since there is a description of ""no sensitization"" in the two human patch tests including 50 persons and 51 persons (one case in ACGIH (7th, 2001) and two cases in IUCLID (2000)).",2009.3.31
83-79-4,Rotenone,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
90583-37-2,"Sulfurous acid, lead(2+) salt, basic",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7446-18-6,Dithallium sulfate,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-46-3,"1,3-Benzenediol",Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization : Based on the description that there were many case reports that sensitizing was acknowledged in human, and based on description that it was positive (the rate of a positive: 70%) in the test (the Maximization method) using the guinea pig (DFGOT 20, 2003, both human and animal), we classified it to be Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2973-10-6,diisopropyl sulphate,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10102-90-6,"diphosphoric acid, copper salt",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
681-84-5,Tetramethyl silicate,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
75-52-5,"Methane, nitro-",Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Skin : Although there was a possibility that it is classified to be Out Of Category based on the description that skin sensitizing property was not acknowledged in the study using the guinea pigs in IUCLID (2000), we presupposed that we could not classify it because of insufficiency of data.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
71561-11-0,"2-[4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone",Skin sensitizer,Skin sensitizer: Not classified,,,,Skin sensitizer: No skin sensitizing potential was found in guinea pig sensitization tests employing the Buehler method (Agricultural Chemical Registration Data (1989)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-36-3,1-Butanol,Skin sensitizer,Classification not possible,-,-,-,Classification not possible due to lack of data,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
756-79-6,"Phosphonic acid, methyl-, dimethyl ester",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3811-04-9,Potassium chlorate,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
28300-74-5,"Antimonate(2-), bis[mu-[2,3-di(hydroxy-kappaO)butanedioato(4-)-kappaO1:kappaO4]]di-, dipotassium, trihydrate, stereoisomer",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-79-0,"2,2-Dichloropropionic acid",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Since it was negative for the guinea pig in Maximization method  (Source: Agricultural Chemical Registration Data (1999)), we classified it to be out of  Category.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
108-45-2,m-Phenylenediamine,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Based on the description in the report on guinea pig skin sensitization tests (CERI Hazard Data 98-29 (1999)): ""Skin sensitizer: positive."" Also CERI Hazard Data 98-29 (1999), PATTY (4th, 1999) and MOE Risk Assessment vol. 3 (2004) contain descriptions that indicate a potential to cause skin sensitization in humans. Also due to the fact that the substance is classified into ""Skin Sensitizing Substance"" by the ad hoc committee of the Japanese Society of Occupational Allergy and ""Skin Sensitizing Substance: Group 1"" by the Japan Society for Occupational Health.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
114-26-1,2-isopropyloxyphenyl N-methylcarbamate,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Skin : IUCLID (2000) describes that no sensitization was found in the Buehler test and the maximization test, which use guinea pigs. However we classified this as not out of category but uncategorizable because there was no description that clearly negates hazardousness in Priority 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
602-01-7,"2,3-Dinitrotoluene",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: Insufficient data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1321-74-0,"Benzene, diethenyl-",Skin sensitizer,Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-82-2,Disodium sulfide,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
106-87-6,7-oxa-3-oxiranylbicyclo[4.1.0]heptane,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Skin : ACGIH (7th, 2001), PATTY (4th, 1994), and IARC 60 (1994) describe one case of allergic contact dermatitis, which do not fit the criteria since they all describe the same case. We therefore classified this as uncategorizable because of insufficient data.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
1310-32-3,iron selenide,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-74-1,"Benzene, hexachloro-",Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Skin: Since data was insufficient, we could not classify it.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
822-06-0,Hexamethylene diisocyanate,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Based on the description in the report on guinea pig skin sensitization tests (SIDS (2004)): ""Positive."" Also due to the fact that the substance is classified into ""Skin Sensitizing Substance"" by the ad hoc committee of the Japanese Society of Occupational Allergy.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1897-45-6,Tetrachloroisophthalonitrile,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Based on positive results in skin sensitization tests with chlorothalonil (neat) in Hartley guinea pigs, though skin photosensitivity tests in guinea pigs using the Herber method showed negative.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
26447-14-3,2-[(Tolyloxy)methyl]oxirane,Skin sensitizer,Skin sensitizer: Category 1,Skin sensitizer)Exclamation,Skin sensitizer)Warning,Skin sensitizer)May cause an allergic skin reaction,"Skin sensitizations: for humans, there are descriptions of ""positive"" in 2 of 4 lab technicians with occupational contact dermatitis in the patch test (HSDB (2006)) and of ""hives reaction with pharyngeal tingling pain and hoarse voice"" in the patch test in humans with clinical histories, such as a feeling of sweet itch and throat constriction by occupational exposure (HSDB (2006)). For animals, there is a description of ""potent skin sensitizer"" in the test with guinea pig (Patty (5th, 2001)). As mentioned above, it was classified into Category 1. In addition, it can be classified as R43 (EU-Annex I).",2009.3.31
107-19-7,2-Propyn-1-ol,Skin sensitizer,Skin sensitization: Not classified,-,-,-,"Skin : The sources of Priority 1 (ACGIH, 7th. 2001 and PATTY, 4th.1994) describe that ""it is not a skin sensitizer."" Because this corresponds to the case when hazardousness is negated clearly, we classified this as out of category.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
151-50-8,Potassium cyanide,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
10588-01-9,Sodium dichromate,Skin sensitizer,Skin sensitization: Category1,Health hazard,Danger,Skin sensitization)May cause allergic skin reaction,"Skin sensitization:  Guinea pigs indicated skin sensitization (EU-RAR (2005), DFGOT (1996)), and,  based on what is also seen for skin sensitization by humans (EHC 61 (1988)), it was referred to as Category 1.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
11054-70-9,Lasalocid,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,Skin sensitization: no data available.,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2074-50-2,paraquat-dimethylsulfate,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"About respiratory sensitization, there is no information and it cannot be classified. About skin sensitization: It was put  ""outside of the Category"" because there is a report that sensitization was not observed with guinea pigs (EHC 39 (1984)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-86-4,Ethylene glycol monomethyl ether,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
98-00-0,2-Furanmethanol,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Respiratory organ: No data.
The skin :Although we found the description that the symptom of cutaneous sensitization was acknowledged in PATTY (4th, 1994) with the guinea pigs, the testing methods were unknown, therefore we presupposed we could not classify because of the insufficiency of data.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
54-64-8,thiomersal,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization: in DFGOTvol.15(2001), there were several reports which showed skin sensitization in human and guinea pig, it was set to Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
504-29-0,2-Pyridinamine,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-96-4,"Ethane, bromo-",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,About respiratory and skin sensitization: It cannot be  classified because examination data and epidemiology information cannot be obtained.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
591-78-6,hexan-2-one,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
379-52-2,fentin fluoride,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
4016-24-4,Sodium 1-(methoxycarbonyl)pentadecane-1-sulfonate,Skin sensitizer,Skin sensitizer: Classification not possible,-,-,-,"Skin sensitizations: it has been described that ""it was SI <3 and had no sensitizing potential up to 25% of the highest test concentration"" (SIDS (2003)) in the LLNA test (OECD TG 429) employing mice. Classification is not possible because of unknown details and no other data.",2009.3.31
108-42-9,m-Chloroaniline,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1325,Carboxylic acids(higher fatty acids) barium salts,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
3347-22-6,"2,3-dicyano-1,4-dithiaanthraquinone",Skin sensitizer,Skin sensitizer: Category 1,,,,Skin sensitizer: Based on positive results in guinea pig skin sensitization tests employing the Maximization method (Agricultural Chemical Registration Data (2003)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2210-79-9,"2,3-epoxypropyl o-tolyl ether",Skin sensitizer,Skin sensitizer: Category 1,Exclamation mark,Warning,May cause an allergic skin reaction,Skin sensitizations: it was classified as Category 1 from description of possible sensitization in the test conforming to the OECD Guidelines 406 and GLP employing guinea pig (IUCLID (2000)). EU-Annex I is R43 and is equivalent to the GHS Category 1. The data corresponding to this substance in the information on the CAS number 26447-14-3 was adopted for the data of IUCLID (2000).,2008.03.21
101-61-1,"4,4'-Methylenebis(N,N-dimethylaniline)",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
65-30-5,nicotine sulphate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: the result of the patch test using this material to the vegetable producer who produced the dermatitis by agricultural chemicals in Priority 2, there is a report that 10-28% of people showed susceptibility (HSDB(2003)), it is only one example, and data of a report is insufficient and it cannot classify.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
81-81-2,Warfarin,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Although there is a statement nothing the skin hypersensitivity by WARUFARIN(HSDB (2005)), it is unknown whether it was caused by the cutaneous contact. Since data is insufficient, it cannot be classified.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7784-42-1,Arsine,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-69-3,Adiponitrile,Skin sensitizer,Skin sensitizer: Classification not possible,,,,"Skin sensitizer: insufficient data available - very few test results have been reported with their details unknown, and no epidemiological data are available, though the results of guinea pig skin sensitization tests are all negative (CERI Hazard Data 2001-17 (2002), ACGIH (7th, 2001) and IUCLID (2000)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-99-1,Nickel monoxide,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Due to the fact that the substance is classified as a Skin Sensitizing Substance by DFG and ""Skin Sensitizing Substance: Group 1"" (as nickel compounds) according to the Recommendation on Occupational Exposure Limits for Chemical Substances (Japan Society for Occupational Health (2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
64741-88-4,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization] In multiple tests(including the maximization test) based on OECD Guideline 406 using the guinea pigs, a result that none of them had the sensitization was obtained (IUCLID (2000)),  and therefore it was put outside of the Category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
10101-63-0,Lead diiodide,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-29-7,"Ethane, 1,1'-oxybis",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Although skin sensitization was not identified by the examinationof the guinea pigs(DFGOT vol.13 (1999)), since there is a statement that the reliability of this examination is questionable, it was decided that it could not beclassified due to the insufficiency of data.","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
59669-26-0,"dimethyl N,N'-[thiobis[(methylimino)carbonyloxy]]bis(thioimidoacetate)",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: in the skin sensitivity test using a guinea pig, it carried out the outside of Category based on the statement (Agricultural Chemical Registration Data) with negativity.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-50-3,Trimethylamine,Skin sensitizer,Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-34-2,dioxathion,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-21-0,Terephthalic Acid,Skin sensitizer,Skin sensitizer: Not classified,,,,"Skin sensitizer: Based on the description in the report on guinea pig skin sensitization tests: ""Negative."" Also based on the description of the effects on human health (CERI Hazard Data 97-23 (1998)): ""No sensitizing effects observed in humans.""","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-68-7,n-Butyl benzyl phthalate,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: Based on no evidence of skin sensitization in humans from epidemiological studies (CERI-NITE Hazard Assessment No.204 (2004)) and the positive results in rabbit skin sensitization tests.,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-06-2,Trichloronitromethane; Chloropicrin,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1333-74-0,Hydrogen,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
1643-20-5,"N,N-Dimethyldodecylamine N-oxide",Skin sensitizer,Skin sensitizer: Not classified,Skin sensitizer)-,Skin sensitizer)-,Skin sensitizer)-,"Skin sensitizations: the classification into ""Not classified"" in skin sensitization is believed to be appropriate since the negative results have been obtained both in animal studies and human cases. In addition, no skin sensitization has also been concluded in OECD SIDS SIAR.",39416.0
143-08-8,Nonan-1-ol,Skin sensitizer,Skin sensitizer: Classification not possible,-,-,-,"Skin sensitizations: although it has been described that ""vaseline which contains 2% of the substance did not show an irritation or sensitization to skin in a volunteer test"" (the 6th volume of MOE Risk Assessment (2008)), or that ""Nonanol (2% Petrolatum solution) is not a skin sensitizing substance to humans"" (Patty (5th, 2001)), classification is not possible since they are inadequate for generalizing and there is no animal data in addition.",2009.3.31
77458-01-6,O-1-(4-Chlorophenyl)-4-pyrazolyl O-ethyl S-propyl phosphorothioate; Pyraclofos,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
22248-79-9,"(Z)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25323-30-2,Dichloroethylene,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-12-0,"tetrachloro-1,2-difluoroethane",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"We classified it as ""Out Of Category"" based on the information  (PATTY (5th, 2001)) (EHC 113 (1990)) that it has no sensitizing property for the guinea pigs. Since there was no data, respiratory sensitizing property could not be classified.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
14486-20-5,antimony(3+) tetrafluoroborate(1-),Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-88-7,"Butane, 1,2-epoxy-",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Classified as out of category based on the description of two maximisation tests and one guinea pig test, which does not describe the testing method, found no skin sensitization (SIDS (2001) and PATTY (5th, 2001).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
142-04-1,anilinium chloride,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: although there is description (sensitization of the skin may be carried out by repetition or long-term contactICSC(J)(2001)) which suggests skin sensitization, there is no data which meets the classification standards of GHS, and since data is insufficient, it cannot classify.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-62-0,Calcium dihydroxide,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3618-72-2,"5'-[N,N-Bis(2-acetyloxyethyl)amino]-2'-(2-bromo-4,6-dinitrophenylazo)-4'-methoxyacetanilide",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-54-3,Calcium hypochlorite,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 23, 2006)"
36536-46-6,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-34-5,boron trichloride,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7803-62-5,silane,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
814-94-8,tin(II) oxalate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-52-5,"2,4-Imidazolidinedione, 1,3-dichloro-5,5-dimethyl-",Skin sensitizer,Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6923-22-4,monocrotophos,Skin sensitizer,Skin sensitization: Not classified,-,-,-,Skin: Classified as out of category because ACGIH (2002) describes that the standard test using guinea pigs found no sensitization.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
86598-92-7,"4-chlorobenzyl N-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl)thioacetimidate",Skin sensitizer,Skin sensitizer: Category 1,,,,Skin sensitizer: Based on positive results in guinea pig skin sensitization tests employing the Buehler method (Agricultural Chemical Registration Data (1993)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-10-1,Methyl isobutyl ketone,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin : Based on the description that sensitizing property was not acknowledged by Magnusson-Kligman maximization test (test according to OECD guideline 406) using the guinea pigs in DFGOT vol.13 (1999), we classified it as Out Of Category.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
