CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
108-83-8,Diisobutyl ketone,Skin corrosion / irritation - Not classified,-,-,-,"The mean score value of 24 - 72 hours acquired in the test of SHELL according to OECD Guideline was 0.3-0.6, which is below the judging standard of Category 3. (SIDS (1998)). Moreover, the result of having evaluated the test results of Potokar according to OECD Guideline by the standard of EEC was non-irritannt (SIDS (1998)). Therefore, it was classified as out of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-66-0,Pentane,Skin corrosion / irritation - Not classified,-,-,-,"It is described that there is stimulativeness, such as a pain, burning sensation, and a blister, by skin application as a volunteer (test conditions, such as dosage, were unknown) (ACGIH (7th, 2001)). But from description that there was no stimulativeness to the human skin by the 24-hour patch test in the humans (EU-RAR (2003)), and that there was no stimulativeness in practice by the skin irritation study in a rabbit (the erythema and dropsy with the average values of Draize score of 0.67), it was set as the outside of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-94-4,Ethyl formate,Skin corrosion / irritation - Not classified,-,-,-,"Based on descriptions that it has no stimulativeness on rabbits (DFGOTvol.19 (2003)) or on humans  (DFGOTvol.19 (2003) and IUCLID (2000)), it was classified as out of Category.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-88-3,"1,3,5-trioxan",Skin corrosion / irritation - Not classified,-,-,-,"Since GESTIS states, ""Most studies of rabbits including studies in line with OECD Test Guidlines did not observe irritation,"" it was classified into ""Not classified"". ",2008.03.26
111-69-3,Adiponitrile,Skin corrosion / irritation - Not classified,,,,"Based on the testing data of rabbit skin irritation tests (CERI Hazard Data 2001-17, (2002) and ACGIH (7th, 2001)), suggesting that the substance ""has no irritation"" and ""no irritation"".","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-77-3,2-(2-methoxyethoxy)ethanol,Skin corrosion / irritation - Not classified,-,-,-,"Since no irritation was acknowledged at the time of observation 5 hours, and 1, 2, and 3 days after application in the test in which 0.5 mL was adopted to the shaved skin of rabbits (EU-RAR (2000)), it was classified into ""Not classified"". ",2008.03.26
111872-58-3,2-(4-Bromodifluoromethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether; Hhalfenprox,Skin corrosion / irritation - Not classified,,,,"Based on the evidence of only mild irritation reactions with a Draize score of 0.05, which healed within 48 hours, observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1993)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111988-49-9,thiacloprid,Skin corrosion / irritation - Not classified,-,-,-,It carried out the outside of Category based on the description that there is no stimulativeness in the skin irritation test using rabbits (Agricultural Chemical Registration Data).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
112-53-8,Dodecan-1-ol,Skin corrosion / irritation - Not classified,-,-,-,"It was classified into ""Not classified"" because of ""not irritating"" (IUCLID (2000)) in a 4-hour skin irritation/corrosion test to human (OECD TG 404, GLP). In addition, although there has been a description of ""highly irritating"" (IUCLID (2000)) in the Draize test with rabbits, it has been described in the primary literature (J. Soc. Cosmet. Chem. 28 (1977)) that the test was a 24-hour test and ""the degree of irritation declines in order of rabbits, guinea pig, mise, and humans."" Moreover, there has been a description of ""slight to moderate irritation"" (Patty (5th, 2001)) in the 24-hour skin irritation tests employing rabbits and mice. Since either of them are a 24-hour test, they cannot be employed. ",2009.3.31
112410-23-8,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1993)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-29-7,Endosulfan,Skin corrosion / irritation - Not classified,-,-,-,"Based on the rabbit skin irritation test data where Draze score was zero(JMPR (1998)) , it was considered to ""have no irritation"" and classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-32-2,"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol",Skin corrosion / irritation - Not classified,,,,"Based on the evidence of only mild irritation with the maximum Draize score of 0.8, which cleared up on day 3, observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (2005)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-86-6,Triphenyl Phosphate,Skin corrosion / irritation - Not classified,-,-,-,"From description that irritation was not admitted in the test applied to the skin of the rat for 4 hours on DFGOT (2 vol. 1991) and ACGIH (7th, 2001), it was carried out the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-79-6,"2,4,6-Tribromophenol",Skin corrosion / irritation - Not classified,,,,"Based on the description in the report on rabbit skin irritation tests (4 hour application) performed in accordance with OECD Test Guideline (CICAD 66 (2005)): ""The substance showed no evidence of skin irritation."" ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
119-93-7,"4,4'-bi-o-toluidine",Skin corrosion / irritation - Not classified,-,-,-,"Based on the description that there is no skin irritation on humans ACGIH (7th, 2001), it was classified as out of Category.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
119168-77-3,N-(4-tert-Butylbenzyl)-4-chloro-3-ethyl-1-methylpyrazole-5-carboxamide; Tebufenpyrad,Skin corrosion / irritation - Not classified,,,,Based on the description in the report on rabbit skin irritation tests (Agricultural Chemical Registration Data (1993)): Non-irritating to the skin (Draize score: 0).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1194-65-6,"2,6-dichlorobenzonitrile",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
119446-68-3,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",Skin corrosion / irritation - Not classified,,,,"Based on the evidence of mild irritation (Draize score of 0.17 at 24 hours), which cleared up by 48 hours, observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1992)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-82-1,"1,2,4-Trichlorobenzene",Skin corrosion / irritation - Not classified,-,-,-,"For animals, ""slight irritation with slight redness and dropsy in the OECD TG404 conformity test"" has been described, and it has been concluded that ""although only mild inflammation is usually produced in single exposure, there is a proof clear for inflammation after repeat contact, and it can be classified as Xi; R38"" in EU-RAR (2003). Moreover, it has been described in DFGOT vol.3 (1992) that ""non-diluted solution is a mild irritative substance to rabbits and guinea pig, and apparent skin lesions seem to be produced with degreasing action of this substance only in long-term exposure."" For humans, it has been described that ""the skin is irritated, and dryness, redness, and roughness of skin appear as acute symptoms. moreover, defatting of the skin may apeear by long-term exposure"" as an impact to humans in the 4th volume of MOE Risk Assessment (2005). However, since this description has quoted ICSC, the source of information of List3, it gives priority to judgment of ""mild irritation"" in EU-RAR (2003) and DFGOT vol.3 (1992). Although it seemed to correspond to UN GHS Skin irritation Category 3 based on the above-mentioned, it was classified into ""Not classified"", because Category 3 is not domestically adopted. ",2009.3.31
120068-37-3,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole; Fipronil",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests, reported in Agricultural Chemical Registration Data (1995).
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-75-5,Malathon,Skin corrosion / irritation - Not classified,-,-,-,"Since no local reactions was seen in the test on rabbits (Agricultural-Chemicals abstracts), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
122-14-5,Fenitrothion,Skin corrosion / irritation - Not classified,-,-,-,"Since no irritant effect was seen in the test on rabbits (Agricultural-Chemicals abstracts), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
122-34-9,"2-chloro-4,6-bis(ethylamino)-1,3,5-triazine",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (2005)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
122008-85-9,butyl (R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propionate,Skin corrosion / irritation - Not classified,,,,"In rabbit skin irritation tests, mild irritation was noted immediately after the application with a score of 0.2, but the effects cleared up by 24 hours (Agricultural Chemical Registration Data (1995)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-51-3,3-Methylbutan-1-ol,Skin corrosion / irritation - Not classified,-,-,-,"Although there is one positive case on human, no stimulating is reported in other reports (Patty (5th. 2001)). The stimulation on animal is also very slight (ACGIH (2001)). Based on these, it was classified as out of Category.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1241-94-7,2-Ethylhexan-1-yl diphenyl phosphate,Skin corrosion / irritation - Not classified,-,-,-,"Based on the description, ""slightly irritating"" (IUCLID (2000)) in the Draize test with rabbits and the description, ""the rabbit skin made to contact this plasticizing agent did not show irritation nor sensitivity,""(HSDB (2003)), it was classified into ""Not classified"". ",2009.3.31
125306-83-4,"N,N-diethyl-3-(2,4,6-trimethylphenylsulfonyl)-1H-1,2,4-triazole-1-carboxamide",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1995)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-72-7,"tris(2,3-dibromopropyl) phosphate",Skin corrosion / irritation - Not classified,-,-,-,"Based on description without irritation by the skin irritation test using a rabbit (EHC 173, 1995;IARC 20, 1979-ATTY 4th, 1994), it was carried out the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
127-19-5,"Acetamide, N,N-dimethyl-",Skin corrosion / irritation - Not classified,-,-,-,"Since SIDS (2001) has concluded to be ""slightly irritant"" based on the descriptions, ""not irritating with undeluted liquid"" in the skin irritation test with rabbits, ""irritating "" in the skin irritation test with guinea pig and ""slightly irritating"" in the skin irritation test with mouse, it was classified into ""Not classified"". ",2009.3.31
1300-73-8,Xylidine,Skin corrosion / irritation - Not classified,-,-,-,"There was no report of a mixture. It was classified as out of Category from the statement of having no stimulativeness in the rabbit test with 2,4 isomer (DFGOTvol.19 (2003)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-11-3,Dimethylphthalate,Skin corrosion / irritation - Not classified,-,-,-,"From description that skin irritation was not admitted in the test which was carried out repetitive application in the skin of the rabbit (CERI Hazard Data (1999), ACGIH (7th, 2001), PATTY (4th, 1994)), and from description that skin irritation was not reported in the humans (CERI Hazard Data (1999), the 1st volume of MOE Risk Assessment Category (2002), and ACGIH (7th, 2001)), it was carried out the outside of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-13-2,Zinc oxide,Skin corrosion / irritation - Not classified,-,-,-,"Since the experiment of the rabbit quoted shows no stimulation as a result (ACGIH (2003) and EU-RAR 43 (2004)), it was classified as ""out of Category"".","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-84-7,trizinc diphosphide,Skin corrosion / irritation - Not classified,-,-,-,"Since four cases show the very slight redness 1 hour after eliminating coated gauze in the skin irritation test (3% zinc phosphites granules) using rabbits, but they were disappeared 24 hours afterward (Agricultural Chemical Registration Data, 1992), it carried out the outside of category.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1330-78-5,Tritolyl phosphate,Skin corrosion / irritation - Not classified,-,-,-,"It was classified into ""Not classified"" since there has been a description that ""it has been reported that although o- and p-objects moderately irritated and m-object slightly irritated the skin of guinea pig, there was no irritation to isomer mixture "" in the skin irritation test with guinea pig (the 4th volume of MOE Risk Assessment (2005)). In addition, there has been a description in RTECS (2008) of ""mild"" with unknown exposure time in the skin irritation test with rabbits. ",2009.3.31
1332-40-7,Copper oxychloride,Skin corrosion / irritation - Not classified,-,-,-,"Since irritant effects, such as erythema or dropsy, were not admitted in the skin irritation test using a female rabbits (the additional data for agricultural-chemicals applications for registration, 2006), it was set to outside of category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
134-32-7,1-Naphthylamine,Skin corrosion / irritation - Not classified,-,-,-,"Although a potential of stimulating the skin slightly as effect of short-term exposure to humans is suggested (HSDB (Access on Oct 2005), HSFS (2004) and ICSC (J) (2000)), there is no case reports. On the other hand, there was description that irritation was not admitted by the test which used the rabbit (IUCLID (2000), HSDB (Access on Oct 2005)). So it was set as the outside of Category.","Mar. 23, 2006"
134098-61-6,"tert-Butyl 4-({[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy}methyl)benzoate; Fenpyroximate",Skin corrosion / irritation - Not classified,,,,Based on the description in the report on rabbit skin irritation tests (Agricultural Chemical Registration Data (2002)): Non-irritating to the skin.,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13429-07-7,"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",Skin corrosion / irritation - Not classified,-,-,-,"From description that irritation was not admitted in the test applied to the skin of the rabbit (ACGIH (7th, 2001) and SIDS (2001)), and from description that irritation was not admitted in the test applied to the skin of the humans (ACGIH (7th, 2001), DFGOT (vol.6, 1994), PATTY (4th, 1994) and SIDS (2001)), it was carried out the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13457-18-6,pyrazophos,Skin corrosion / irritation - Not classified,-,-,-,"In Priority 1, since there was description that irritation is not indicated to skin of rabbits (JMPR852 (1992)), it carried out the outside of Category.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
13463-40-6,Iron carbonyl,Skin corrosion / irritation - Not classified,,,,"Based on the description in the report on rabbit skin irritation tests (4 hour application) performed in accordance with OECD Test Guideline (IUCLID (2000)): ""Not irritating.""
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13463-67-7,Titanium dioxide,Skin corrosion / irritation - Not classified,-,-,-,"It was classified as out of Category from the statement of slightly irritating, and not irritating in rabbit examination (IUCLID (2000)).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
135-19-3,2-Naphthol,Skin corrosion / irritation - Not classified,-,-,-,"It carried out the outside of Category from description which does not stimulate a rabbit eye (SIDS, 2006;IUCLID, 2000).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
141-78-6,Ethyl acetate,Skin corrosion / irritation - Not classified,-,-,-,"As it caused ""no irritation"" in tests on humans (DFGOT (vol.12, 1999)) and rabbits (IUCLID (2000)), it was classified as ""out of Category"". Observed effect was ""defatting"" with long-term repeated skin exposure only.","Aug. 18, 2006 (Environmental Hazards: Feb. 10, 2006)"
155569-91-8,Emamectin benzoate,Skin corrosion / irritation - Not classified,-,-,-,"In the primary skin irritation test using a rabbit, it carried out the outside of Category based on the statement that an irritant effect was not admitted (Agricultural Chemical Registration Data).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
160430-64-8,N1-[(6-Chloro-3-pyridyl)methyl]-N2-cyano-N1-methylacetamidine,Skin corrosion / irritation - Not classified,-,-,-,"In the primary skin irritation test using a rabbit, it carried out the outside of Category based on the statement that there is no irritation (Agricultural Chemical Registration Data).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16752-77-5,Methomyl,Skin corrosion / irritation - Not classified,-,-,-,"Since it was judged to have no stimulativeness in the skin irritation test on rabbits (Agricultural-Chemicals abstracts), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1717-00-6,"1,1-Dichloro-1-fluoroethane; HCFC-141b",Skin corrosion / irritation - Not classified,,,,"Based on the results of rabbit skin irritation tests, SIDS (2003) concludes ""it is not irritating to the skin."" The substance is thus considered non skin irritant.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1763-23-1,Perfluoro(octane-1-sulfonic acid),Skin corrosion / irritation - Not classified,-,-,-,"There is a description, ""non-irritating"" in the section of Animal Toxity Studies of HSDB (2003). Moreover, there is a description, ""Although K salt of this substance stimulated rabbits' eyes but not its skin,"" in the MOE Risk Assessment Vol 3 (2008). Moreover, when the cited literature from the MOE Risk Assessment Vol 6 (2008) referred for acute toxicity (oral), OECD: Co-operation on Existing Chemicals - Hazard Assessment of Perfluorooctane Sulfonate and its Salts.ENV/JM/RD (2002)17/FINAL.JT00135607, was checked, there was a description, ""primary skin irritation scores; 0"" in the skin irritation test with 6 rabbits. Because of the above-mentioned reasons it was classified into ""Not classified"".",2009.3.31
17796-82-6,N-(Cyclohexan-1-ylsulfanyl)phthalimide,Skin corrosion / irritation - Not classified,-,-,-,"Since there are descriptions, ""not irritating, PII:1.7/8"" (IUCLID (2000)) and ""not irritating, PII:1.2/8"" (IUCLID (2000)) in the Draize test with rabbits, it was classified into ""Not classified"". ",2009.3.31
1912-24-9,Atrazine,Skin corrosion / irritation - Not classified,-,-,-,"Since irritation was not observed in the rabbit skin primary irritation test with 50% hidrated agent was classified as in GLP (Agricultural Chemical Registration Data, 1989), it was classified as out of Category.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
21087-64-9,Metribuzin,Skin corrosion / irritation - Not classified,-,-,-,"Irritation was not observed at all in rabbit skin irritation test (Agricultural-Chemicals abstracts). Therefore, it was classified as out of Category. In addition, it is also reported to have no irritativeness on human skin (HSDB, 2005).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21609-90-5,"O-4-Bromo-2,5-dichlorophenyl O-methyl phenylphosphorothioate",Skin corrosion / irritation - Not classified,-,-,-,"In the test of the rabbit of JMPR (WHO Pesticide Residues Series 5, 1975), since it did not indicate skin stimulative to be also drug substances and a tablet, it considered as the outside of Category.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22781-23-3,bendiocarb,Skin corrosion / irritation - Not classified,-,-,-,"Since there is description that skin irritation is not seen in this product as a result of the animal experiments in Priority 1(PDS 52 (1982)), it was carried out the outside of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
23103-98-2,pirimicarb,Skin corrosion / irritation - Not classified,-,-,-,"Since irritation was not acknowledged when the this product (5%, 25%, 50% of content) was applied to skin of rabbits (JMPR375 (1976)), it carried out the outside of Category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
23135-22-0,"N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate",Skin corrosion / irritation - Not classified,-,-,-,"Based on the statement (Agricultural Chemical Registration Data) that irritation was not admitted by the skin irritation test using a guinea pigs, it carried out the outside of Category.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
23505-41-1,pirimiphos-ethyl,Skin corrosion / irritation - Not classified,-,-,-,"From description (HSDB (2003)) that there is no skin irritation to a rabbit, it carried out the outside of Category.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
23950-58-5,"3,5-dichloro-N-(1,1-dimethyl-2-propynyl)benzamide",Skin corrosion / irritation - Not classified,,,,"Based on the evidence of irritant effects with a Draize score of <=1, which were fully reversed within 72 hours, observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1994)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2439-01-2,"6-methyl-1,3-dithiolo[4,5-b]quinoxalin-2-one",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2465-27-2,"4,4'-carbonimidoylbis(N,N-dimethylaniline) monohydrochloride",Skin corrosion / irritation - Not classified,-,-,-,"Based on the statement of ""having no local irritation on rabbit skin"" (DFGOT vol.4 (1992)), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
2528-36-1,Di-Butyl phenyl phosphate,Skin corrosion / irritation - Not classified,-,-,-,"From description that irritation was not acknowledged by exposure for 24 hours in the test using the rabbit on ACGIH (7th, 2001), it was carried out the outside of Category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
25319-90-8,S-Ethyl 2-(4-chloro-2-methylphenoxy)thioacetate; Phenothiol; MCPA-thioethyl,Skin corrosion / irritation - Not classified,,,,"In rabbit skin irritation tests, only mild irritation reactions were seen immediately after the application. The reactions were fully reversible within 48 hours (Agricultural Chemical Registration Data (1999)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25321-14-6,Dinitrotoluene,Skin corrosion / irritation - Not classified,,,,"Based on the description in the report on rabbit skin irritation tests (SIDS (2005)): ""non-irritating to the skin; mild erythema.""
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
2597-03-7,Ethyl 2-[(dimethoxyphosphinothioyl)thio]-2-phenylacetate; Phenthoate; PAP,Skin corrosion / irritation - Not classified,,,,Based on the description in the report on rabbit skin irritation tests (Agricultural Chemical Registration Data (1978)): Non-irritating to the skin.,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26087-47-8,"S-benzyl O,O-diisopropyl phosphorothioate",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1984)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2631-40-5,2-Isopropylphenyl N-methylcarbamate; Isoprocarb; MIPC,Skin corrosion / irritation - Not classified,,,,"Based on the description in the report on rabbit skin irritation tests (Agricultural Chemical Registration Data (1995)): ""Non-irritating to the skin.""","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2636-26-2,"O-4-cyanophenyl O,O-dimethyl phosphorothioate",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1986)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2655-14-3,"3,5-Dimethylphenyl N-methylcarbamate; XMC",Skin corrosion / irritation - Not classified,,,,"Based on the report on rabbit skin irritation tests (Agricultural Chemical Registration Data): ""Non-irritating.""","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27355-22-2,fthalide,Skin corrosion / irritation - Not classified,-,-,-,"Since a skin reaction was not admitted in the skin irritation test using a rabbit (Agricultural-Chemicals abstracts), it was carried out the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
28249-77-6,"S-4-chlorobenzyl N,N-diethylthiocarbamate",Skin corrosion / irritation - Not classified,,,,"Based on test data from rabbit skin irritation tests (Agricultural Chemical Registration Data (2004)): ""The treated animals exhibited a Draize score of 0.7, but the effects were fully reversed within 48 hours.""
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
297-78-9,isobenzan,Skin corrosion / irritation - Not classified,-,-,-,"From description that skin irritation was not admitted by the examination of the rabbit and the guinea pig (EHC, 129, 1992), and from description that there was no report of humans skin irritation (HSG (Health&Safety Guides), 61, World Health Organization/IPCS, 1991), it was carried out the outside of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-04-4,disulfoton,Skin corrosion / irritation - Not classified,-,-,-,"In the primary skin irritation test of the rabbit in Agricultural Chemical Registration Data (1987), very slight stimulativeness (average score: 0.4) was recognized 1 hour after application removal. But impact was not seen in 24 hours after application removal, it was classified as out of Category.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
306-83-2,"Ethane, 2,2-dichloro-1,1,1-trifluoro-",Skin corrosion / irritation - Not classified,-,-,-,"As a result of the skin irritation study on rabbits under the OECD Guidelines, there was no erythema and dropsy, and skin irritation was not found (NICNAS (1999)), therefore, it was classified as out of Category.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
31218-83-4,isopropyl 3-[[(ethylamino)methoxyphosphinothioyl]oxy]crotonate,Skin corrosion / irritation - Not classified,-,-,-,"It carried out the outside of Category based on the description that each of erythema / crusta, or average scores of dropsy are less than 1.5 in two examinations in rabbits  (drugs application materials, United States pesticide registration application documents).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3165-93-3,4-chloro-o-toluidinium chloride,Skin corrosion / irritation - Not classified,-,-,-,"It was classified as ""out of Category"" as rat skin did not show irritation after 24 hours of contact (DFGOT vol.6 (1994)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
330-55-2,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",Skin corrosion / irritation - Not classified,,,,"In rabbit skin irritation tests, erythematous responses with a Draize score of <=1 were noted 1 hour after application, but the effects cleared up by 24 hours (Agricultural Chemical Registration Data (1993)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
33089-61-1,"3-methyl-1,5-di(2,4-xylyl)-1,3,5-triazapenta-1,4-diene",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
333-41-5,Diazinon,Skin corrosion / irritation - Not classified,-,-,-,"Since skin changes that matches diagnosis criteria of mild irritation were not observed in the skin irritation test on rabbits (Agricultural-Chemicals abstracts), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3347-22-6,"2,3-dicyano-1,4-dithiaanthraquinone",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1975)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
34590-94-8,"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",Skin corrosion / irritation - Not classified,-,-,-,"From description that irritation was not admitted in the test applied to the skin of the rabbit (ACGIH (7th, 2001) and SIDS (2001)), and from description that irritation was not admitted in the test applied to the skin of the humans (ACGIH (7th, 2001), DFGOT (vol.6, 1994), PATTY (4th, 1994) and SIDS (2001)), it was carried out the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
34643-46-4,"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",Skin corrosion / irritation - Not classified,,,,"Based on no evidence of irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1975)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
35400-43-2,O-ethyl O-(4-methylthiophenyl) S-propyl dithiophosphate,Skin corrosion / irritation - Not classified,-,-,-,It was classified as out of Category from the statement of having no stimulativeness on the examination with rabbits (ACGIH (2001)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
36335-67-8,O-Ethyl O-(6-nitro-m-tolyl) sec-butylphosphoramidothioate; Butamifos,Skin corrosion / irritation - Not classified,,,,"Based on the data on rabbit skin irritation tests (Agricultural Chemical Registration Data (1981)): ""Non-irritating to the skin.""
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3766-81-2,2-butylphenyl methylcarbamate,Skin corrosion / irritation - Not classified,-,-,-,"Since skin changes that matches criteria of mild irritation were not observed in the skin irritation test on rabbits (Agricultural-Chemicals abstracts), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3825-26-1,ammonium pentadecafluorooctanoate,Skin corrosion / irritation - Not classified,-,-,-,"Based on the description that irritation was not observed in rabbit skin irritation test (ACGIH (7th, 2001)), it was classified as out of Category.","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
