CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
2465-27-2,"4,4'-carbonimidoylbis(N,N-dimethylaniline) monohydrochloride",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the existing category of IARC(1987): 2B and Occupational Health Society (2004): 2nd group B, it was set as 2.","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
2475-45-8,"1,4,5,8-tetraaminoanthraquinone",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It was classified into Category 2 since it was classified into IARC 2B and the industrial hygene academic society 2B. A carcinogenic site is a bladder.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25013-16-5,Butylated hydroxyanisole(BHA),Carcinogenicity - Category 2,Health Hazard,Warning,Suspected of causing cancer,"Since IARC evaluates it as group 2B (IARC 40 (1986)) and NTP evaluates it as R (NTP RoC (11th, 2005)), it was classified into Category 2. In addition, JECFA (1989) has a description that squamous cell carcinoma developes in the front stomach of rats which were iteratively administered with mixed feed of 2% concentration for six to 12 months. ",2009.3.31
25167-80-0,chlorophenol,"Carcinogenicity - o-:Category 2, m-:Classification not possible, p-:Classification not possible",Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"O-body: It was set as Category 2 based on what is classified into 2B in Japan Society for Occupational Health (JETOC specially data No.190 (2004)).
M-body: datum without.
P-body: datum without.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25321-14-6,Dinitrotoluene,Carcinogenicity - Category 2,,,,Due to the fact that the substance is classified as Category A3 by ACGIH (2001).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
25322-01-4,Nitropropanes,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into A4 (ACGIH 7th, 2001) in ACGIH about 1-nitroglycerine propane. But it was classified into A3 (ACGIH 7th, 2001) in ACGIH about 2-nitroglycerine propane, group 2B (IARC 71, 1999) in IARC ,  2B (industrial hygene academic society recommentation, 2005), in Japan Assoc. of Industrial Health, R (NTP Roc 11th, 2005) in NTP and category 2 (EU-Annex I, 2005) in EU. So it was considered as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25376-45-8,Diaminotoluene,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since substantial amount of 2,4-toluenediamine (ID 167, CAS: 95-80-7) classified into category 2 were included, it was set as category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2545-06-1,"(N-(1,1,2,2-Tetrachloroethylthio)-1,2,3,6-tetrahydrophthalimide); Captafol",Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into A4 in ACGIH (7th, 2001), but it was classified into 2A in IARC 53 (1991) and was classified into the category 2 in EU (an evaluation year was unknown). So it was considered as Category 1B, prioritizing evaluation of IARC.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25808-74-6,lead hexafluorosilicate,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. But as lead compounds, it corresponds to Category 1B  (inorganic lead compounds, Group 2A) in IARC87 (2004), it corresponds to Category 1B-2(Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), it corresponds to Category 2  (B-2, A3, 2B, respectively) in IRIS (1993), ACGIH-TLV (2005), and industrial hygene academic society advice (2005). According these results, It was classified into Category 1B according to Group 2A of IARC87 (2004).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
2605-44-9,cadmium dilaurate,Carcinogenicity - Category 1A-1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The classification as cadmium compounds in IARC58 (1993), NTP RoC(11th, 2005), and industrial hygene academic society advice (2005) (Group 1, Known to be human carcinogens, 1, respectively) corresponds to Category 1A, and the classification as cadmium compounds in IRIS(1992), ACGIH-TLV(2005) (B1, A2, respectively) corresponds to Category 1B. Since the newness etc. of sources of the both Category were almost equivalent, it was classified into Category 1A-1B.
[Indication] 1A is recommended based on the safety, when the Category needs to subdivide.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2646-17-5,1-[(2-methylphenyl)azo]-2-naphthol,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B (IARC Suppl.7, 1987) in IARC and 2B in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005), it was considered as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26471-62-5,"Methyl-1,3-phenylene diisocyanate; m-Tolylene diisocyanate",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category A4 by ACGIH (2001), Group 2B by IARC 71 (1999) and Category 2B according to Recommendations by the Japan Society of Occupational Health (2004), and priority was given to the IARC classification, following the guidelines.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
26915-12-8,toluidine,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"P-toluidine is set to category 2 since it is classified into category A3 according to ACGIH (2001) and into 3 according to EU (2005). M-toluidine is set to the outside of category since it is classified into A4 according to ACGIH (2001). And o-toluidine is set to Category 1B, which is classified into A3 according to ACGIH (2001) but is categorized into group 2A according to IARC (Suppl 7, 1987), into 2A according to Japan Society for Occupational Health (Occupational Health Society advice 2005), and into category 2 in EU (2005). Therefore, isomer mixture toluidine was classified into Category 1B, the same as o-toluidine which serves as the severest segment among 3 isomer. ","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
271-89-6,benzofuran,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B in IARC (IARC 63, 1995), it was considered as Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
27152-57-4,tricalcium diarsenite,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"No finding of this product is observed. But inorganic arsenic compound is categorized into human carcinogen in IARC(IARC Suppl.7, 1987; IARC 84, 2004), ACGIH(ACGIH, 7th, 2001), DFG(MAK/BAT, 2005), NTP(NTP RoC 11th, 2005). Therefore, it was clasiffied into Category 1A.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2784-94-3,"2,2'-[[4-(methylamino)-3-nitrophenyl]imino]bisethanol",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B (IARC 57, 1993) in IARC and 2B (industrial hygene academic society recommentation, 2005) in Japan Assoc. of Industrial Health , it was considered as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27858-07-7,Tetrabromo(tetrabromophenyl)benzene,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R (Polybrominated Biphenyls) by NTP (2005), Category 2B (Polybrominated biphenyls) by IARC (1987) and Category 2B (Polybrominated Biphenyls) by the Japan Society for Occupational Health (2005).
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
28300-74-5,"Antimonate(2-), bis[mu-[2,3-di(hydroxy-kappaO)butanedioato(4-)-kappaO1:kappaO4]]di-, dipotassium, trihydrate, stereoisomer",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is classified into 2B as antimony compounds in industrial hygene academic society advice (2005). It was classified into Category 2.,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
28434-86-8,"3,3'-Dichloro-4,4'-diaminodiphenyl ether",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into 2B according to IARC (1987) and into 2B according to the Occupational Health Society (1991), respectively, it was set as category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2973-10-6,diisopropyl sulphate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B (IARC 71, 1999) in IARC and 2B in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005), it was considered as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-81-7,"9-Methoxy-7H-furo[3,2-g][1]benzopyran-7-one; Methoxsalen",Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Group 1 (8-Methoxypsoralen (Methoxsalen) [298-81-7] plus ultraviolet A radiation) by IARC (1999) and Category K (Methoxsalen with Ultraviolet  A Therapy (PUVA)) by NTP (2005).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
29935-35-1,lithium hexafluoroarsenate,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since arsenic and arsenic compound are categorized into the human carcinogens in IARC Suppl.7 (1987), ACGIH-TLV (2004), and MAK/BAT (2004), it was classified into Category 1A.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
301-04-2,Lead diacetate,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Group 2B by IARC (1987), Category A3 by ACGIH (2001) and Category 2B by Japan Society for Occupational Health.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
302-01-2,Hydrazine,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as 2B by IARC (1999), Category A3 by ACGIH (2005), Category B2 by IRIS (2005) and Category R by NTP (2005).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3068-88-0,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B (IARC 71, 1999) in IARC and 2B in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005), it was considered as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
309-00-2,aldrin,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Classified into the group 3 according to IARC (IARC Suppl.7, 1987). But it was categorized into A3 by ACGIH (ACGIH 7th, 2001), into B2  by EPA in 1993 (IRIS, 2006), and into category 3 by EU (EU-Annex I, 2006). And it was set as category 2 according to ACGIH which is latest assessment document.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
314-40-9,bromacil,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into A3 (ACGIH 7th, 2001) in ACGIH, it was considered as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3165-93-3,4-chloro-o-toluidinium chloride,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although EPA is considering it as B2 (corresponding to category 2) (HSDB (2003)), it was considered as Category 1B by adopting the classification which IARC is setting 2A (IARC 77 (2000)). A bladder cancer is reported.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3564-09-8,"disodium 3-hydroxy-4-[(2,4,5-trimethylphenyl)azo]naphthalene-2,7-disulphonate",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was set as 2. From it being classified into group 2B according to IARC, and being classified into 2B according to a Japanese hygienics community.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3570-75-0,2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into Group 2B in IARC (Suppl.7, 1987), it was considered as Category 2.","Dec. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
36355-01-8,"Hexabromo-1,1'-biphenyl",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R (Polybrominated Biphenyls) by NTP (2005), Category 2B (Polybrominated biphenyls) by IARC (1987) and Category 2B (Polybrominated Biphenyls) by the Japan Society for Occupational Health (2005). 
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
36536-46-6,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B (IARC 71, 1999) in IARC and 2B in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005), it was considered as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
37235-82-8,dibismuth dichromium nonaoxide,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As hexavalent chromium compounds, since it was was classified K (Chromium hexavalent (VI) compounds) in NTP (2005), group 1 (Chromium(VI)) in IARC (1990), and A (Chromium(VI), Inhalation route) in EPA (1986), respectively. So it was classified into Category 1A.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
3761-53-3,"disodium 1-(2,4-dimethylphenylazo)-2-hydroxynaphthalene-3,6-disulphonate",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it is classified into 2B according to IARC and classified into 2B in Japan Society for Occupational Health, it classified into 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3825-26-1,ammonium pentadecafluorooctanoate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Category 2 based on ""A3"" (ACGIH, 7th, 2001)","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
409-21-2,Silicon carbide,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It was considered as Category 1B based on that it was classified into A2 in ACGIH (ACGIH (2003)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
50-00-0,Formaldehyde,Carcinogenicity - Category 1A,,,,Due to the fact that the substance is classified as Group 1 (carcinogenic to humans) by IARC (2005).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
50-06-6,"5-Ethyl-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione; Phenobarbital",Carcinogenicity - Category 2,,,,Due to the fact that the substance is classified as Group 2B by IARC (2001).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50-29-3,D.D.T.,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into group 2B (ARC 53, 1991) in IARC, A3 (ACGIH 7th, 2001) in ACGIH, B-2 (IRIS, 2006) in EPA, R (NTP RoC 11th, 2005) in NTP, category 3 (EU-Annex I, 2006) in EU, and 2B (industrial hygene academic society recommentation, 2005) in Japan Assoc. of Industrial Health. So it was considered as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50-32-8,Benzo[a]pyrene,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into B-2 (IRIS, 2005) in EPA in 1994. But it was in group 2A (IARC Suppl.7, 1987) in IARC, 2A (industrial hygene academic society recommentation, 2005) in Japan Assoc. of Industrial Health and ACGIH, 2A (ACGIH 7th, 2001) in ACGIH,  R (NTP RoC 11th, 2005) in NTP and the category 2 (EU-Annex I, 2005) in EU. So it was considered as Category 1B according to the classification of NTP which is latest assessment document.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50471-44-8,"3-(3,5-Dichlorophenyl)-5-methyl-5-vinyl-1,3-oxazolidine-2,4-dione",Carcinogenicity - Category 2,Health Hazard,Warning,Suspected of causing cancer,"Since the European Union classification was Cat. 3; R40 (EU-Annex I), and it was described that the 18-month oral administration test employing male and female mouse showed liver cell cancer and the 24-month oral study employing male and female rats showed Leydig cell tumor, adenoma in adrenal gland (JMPR (1995)), etc., it classified into Category 2. ",2009.3.31
505-60-2,"Ethane, 1,1'-thiobis[2-chloro-",Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into group 1(IARC Suppl.7, 1987) in IARC,  1 (industrial hygene academic society recommentation, 2005) in Japan Assoc. of Industrial Health, and K (NTP RoC 11th, 2005) in NTP. So it was considered as Category 1A.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
509-14-8,tetranitromethane,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into 2B in IARC 65 (1996), A3 in ACGIH (7th, 2001), 2B in industrial hygene academic society recommentation (2005) and R in NTP RoC (11th, 2005). So it was considered as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
50922-29-7,Chromium zinc oxide,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As hexavalent chromium compounds, since it was was classified K (Chromium hexavalent (VI) compounds) in NTP (2005), group 1 (Chromium(VI)) in IARC (1990), and A (Chromium(VI), Inhalation route) in EPA (1986), respectively. So it was classified into Category 1A.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-52-5,"2,3-Dihydro-6-propyl-2-thioxo-4(1H)-pyrimidinone; Propylthiouracil",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005) and Group 2B by IARC (2001).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-79-6,Urethane,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into Group 2B by IARC, into 2nd group B by Occupational Health Society advice, and into R by NTP. So it was set to category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
513-78-0,Cadmium carbonate,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (as Cadmium and Cadmium Compounds) by NTP (2005), Group 1 (as Cadmium and Cadmium Compounds) by IARC (1993) and Category 1 (as Cadmium and Cadmium Compounds) by the Japan Society for Occupational Health.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
53469-21-9,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It is classified into A3 according to ACGIH (7th, 2001) and is classified into B2 according to EPA (IRIS, Access on Oct 2005). But it is classified into 2A according to IARC (Access on Oct 2005) and into 2A according to Japan Society for Occupational Health (2005), and classified into R according to NTP (11th, 2005). So it was set as Category 1B.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
54-64-8,thiomersal,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is a report of the carcinogenicity test in rat in RTECS (2004) from Priority 2 source, uterine cancer was observed in the report, and it was being set as ""Neoplastic (neoplastic)"" in RTECS criteria. So it was classified into Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
541-09-3,bis(acetato-O)dioxouranium,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As uranium and its soluble and insoluble compounds, it was categorized into A1(IARC78 (2001)) in ACGIH, and as radionuclide which depoited in the body, it was categorized into 1 in A1 (ACGIH (7th, 2001)). So it was classified into Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
542-75-6,"Propene, 1,3-dichloro-",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is classified into Group 2B according to IARC71 (1999) and it was also classified into L according to IRIS (2000). So it was set as Category 2.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
542-83-6,cadmium cyanide,Carcinogenicity - Category 1A-1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The classification (Group 1, respectively Known to be human carcinogens, 1) as a cadmium compounds of IARC53 (1993), NTP RoC (11th, 2005), and industrial hygene academic recommendation (2004) (Group 1, respectively Known to be human carcinogens, 1) is equivalent to Category 1A, the classification of IRIS (1992) and ACGIH-TLV (2004) as cadmium compounds corresponds (B1, A2 respectively ) is Category 1B. Since the newness of the source of both Category etc. was almost equivalent. So it was considered as Category 1A-1B.
[view] It is more desirable to be considered as 1A from a viewpoint of safety, when subdivision was needed.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
543-90-8,cadmium di(acetate),Carcinogenicity - Category 1A-1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The classification (Group 1,Known to be human carcinogens, 1, respectively ) as cadmium compounds in IARC53 (1993), NTP RoC (11th, 2005), and industrial hygene academic society advice (2004) corresponds to Category 1A, and the classification as cadmium compounds in IRIS (1992) and ACGIH-TLV (2004) corresponds to Category 1B. Since the newness etc. of sources of the both Category were almost equivalent. So it was classified into Category 1A-1B.
[Indication] 1A is recommended based on the safety, when the Category needs to subdivide.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-52-5,"2,3-epoxypropan-1-ol",Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was set as Category 1B based on being classified into 2A in IARC (IARC77 (2000)) and into 2A in Japan Society for Occupational Health (Japan Society for Occupational Health recommendation (2004)), and into 2 in EU (EU-Annex 1 (2005)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-23-5,Tetrachloromethane,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Group 2B by IARC (1999), Category B2 by EPA (1991) and Category 2B by the Japan Society for Occupational Health.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
56-55-3,Benz[a]anthracene,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into classified into B2 in EPA in 1994,. But it was classified into group 2A (IARC Suppl.7, 1987) in IARC, A2 (ACGIH 7th, 2001) in ACGIH, R (NTP RoC 11th, 2005) in NTP and the category 2 (EU-Annex I, 2005) in EU. So it was considered as Category 1B according to ACGIH which is recent report.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-75-7,"2,2-Dichloro-N-[2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl]acetamide; Chloramphenicol",Carcinogenicity - Category 1B,,,,Due to the fact that the substance is classified as Category R by NTP (2005) and Group 2A by IARC (1990).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56189-09-4,dioxobis(stearato)dilead,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. But as a lead compound, it is equivalent to Category1B (inorganic lead compounds, Group 2A ) in IARC87 (2004), equivalent to Category1B-2 (Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), and equivalent to Category 2 (respectively B-2, A3, 2B) in IRIS (1993), ACGIH-TLV (2005), and Occupational Health Society advice (2005).Therefore, it was set as Category 1B according to Group 2A of IARC87 (2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
569-61-9,"4,4'-(4-iminocyclohexa-2,5-dienylidenemethylene)dianiline hydrochloride",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was set as category 2. Based on being classified into 2B (1993) according to IARC, into 2B (2005) according to Occupational Health Society, and into R (1996) according to NTP.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-14-7,"1,1-Dimethylhydrazine",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Category A3 by ACGIH (2001) and Group 2B by IARC (1999).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-41-0,"5,5-Diphenyl-2,4-imidazolidinedione",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005) and Group 2B by IARC (1996).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-57-8,propiolactone,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into 2B in IARC 71 (1999) and in Japan Assoc. of Industrial Health (2005),  A3 in ACGIH (7th, 2001), and R in NTP RoC (Access on Dec 2005), it was considered as Category 2.","Mar. 23, 2006"
57-74-9,"chlordane , pur",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was set as Category 2 based on being classified into 2B by IARC (2001), and into 2B by Japan Society for Occupational Health (2002), and being classified into A3 according to ACGIH (1996), respectively.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57142-78-6,[phthalato(2-)]oxodilead,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. But as a lead compound, it is equivalent to Category1B (inorganic lead compounds, Group 2A ) in IARC87 (2004), equivalent to Category1B-2 (Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), and equivalent to Category 2 (respectively B-2, A3, 2B) in IRIS (1993), ACGIH-TLV (2005), and Occupational Health Society advice (2005).Therefore, it was set as Category 1B according to Group 2A of IARC87 (2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
58-89-9,Lindane,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into group 2B by IARC(IARC Suppl.7, 1987), into 2B according to Japan Society for Occupational Health (Occupational Health Society advice, 2005), into A3 according to ACGIH (ACGIH 7th, 2001) and into R according to NTP (NTP RoC 11th, 2005). So it was set as category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
584-84-9,"4-Methyl-1,3-phenylene diisocyanate",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category A4 by ACGIH (2001), Group 2B by IARC 71 (1999) and Category 2B according to Recommendations by the Japan Society of Occupational Health (2004), and priority was given to the IARC classification, following the guidelines.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
