CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
7580-67-8,lithium hydride,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"There is a report about the rat inhalation toxicity studies in which 2/10 died at 0.022mg/L/4H and 4/10 died (DFGOTvol.3 (1991)) at 0.036mg/L/7H (equivalent: 0.063mg/L/4H). And it is strongly expected that LC50 is 0.05 - 0.5mg/L/4H, it was set as category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-87-9,Fentin hydroxide,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"It was set as Category 2 based on rat inhalation LC50 = 0.06mg/L/4H (JMPR 827, 1991).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7632-00-0,Sodium nitrite,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Category 1 because of ""SPECIES: Rat; ENDPOINT: LC50; VALUE: 0.0055mg/L/4H; VALUE: 5.5mg/m3/4H"" (RTECS, 2004)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7646-85-7,Zinc chloride,"Acute toxicity (inhalation: dust, mist) - Category 1-5",Skull and crossbones,Danger,Fatal if inhaled,"LC50 value decided for the animal is not acquired. But the humans deaths after exposure is reported though an exposure level was unknown (ACGIH (2001), PATTY (5th, 2001)). Therefore, it was set to category 1-5.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7647-01-0,Hydrochloric acid,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,Rat LC50 = 1.68mg/L / 1h is the aerosol data (SIDS (2002)). It was set as category 2 based on 4-hour value 0.42mg/L of this value.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
76578-14-8,Ethyl 2-[4-(6-chloro-2-quinoxalinyloxy)phenoxy]propionate; Quizalofop-ethyl,"Acute toxicity (inhalation: dust, mist) - Category 5",,,,Based on the rat LC50 (inhalation route) value of 5.8mg/L (Agricultural Chemical Registration Data (1983)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7664-93-9,Sulfuric acid,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 value (4 hour exposure): 0.375mg/L (1-hour exposure) and : 347ppm (4 hour equivalent: 0.347mg/L) (all are (SIDS and 2001)), it was set as Category 2","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
768-52-5,"Aniline, N-(1-methylethyl)-","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat (aspiration); ENDPOINT: LC50 = 1.2 mg/L /4H"" (ACGIH, 2001)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7697-37-2,Nitric acid,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Nitric acid did not exist as steam and gas, and it considered that all the data of LC50 was mist. Since all of five data were within the range of 0.05 - 0.5mg/L, it was set as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-09-0,potassium nitrite,"Acute toxicity (inhalation: dust, mist) - Category 5",-,"Warning
",May be harmful if inhaled,"It was set as Category 5 based on mouse LC50 value 42mg/L/4H (85g/m3/2H) (RTECS, 1997).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-19-2,Sodium chlorite,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Since there are two rat LC50 values: 0.23mg/L (the original is 230mg/m3) (RTECS (2003)) and purity equivalent 0.235mg/L (=0.29*0.809) (IUCLID (2000)), 0.23mg/L of higher toxicity was adopted and set to category 2.","Mar. 23, 2006"
7758-89-6,Copper monochloride,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"It was set as Category 3 based on mouse LC50 value 1.0mg/L (1008mg/m3) (RTECS, 2000) of an inhalation administration test.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7778-50-9,Potassium dichromate,"Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation of dust/mist) of 0.099mg/L (EU-RAR No.53 (2005)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7786-34-7,Mevinphos,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Calculated on based on rat LC50 (1 hour) value: 14.4ppm (4-hour equivalent 0.0329mg/L) and 0.0098mg/L (4-hour equivalent 0.0025mg/L) (ACGIH, 2003), approximately 14ppm (4-hour equivalent 0.032mg/L) (PATTY 4th, 1994). Since the calculated values were 0.00609mg/L, they were set to category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7787-56-6,"Beryllium sulfate, Tetrahydrate","Acute toxicity (inhalation: dust, mist) - Category 1",,,,Based on the LC50 value of 0.029 mg BeSO4.4H2O/L calculated from the testing data of rat LC50 (4 hour inhalation) of 0.15 mg beryllium/m3 (DFGOT Vol.21 (2005)).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-09-5,Ammonium dichromate,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 2 based on rat LC50 (4hr) = 0.2mg/L (EU-RAR (2005)) in inhalation study (mist).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-34-2,dioxathion,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Since the saturated vapor pressures concentrations pressure of this product is 0.000115mg/L (6*10^(-7)ppm), it is thought that the inhalation study was done in mist. It was set as category 2 based on rat LC50 = 0.3495mg/L (ACGIH (2002)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-48-8,"S,S,S-tributylphosphorotrithioate","Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"It was set as Category 3 based on mouse inhalation LC50 (1hr) = 3804mg/m3 (RTECS (2004)) (4-hour equivalent 0.951mg/L). The saturated concentration of this product is 0.0168ppm (equivalent 0.22mg/m3), and it is presumed that the experiment was conducted in mist conditions.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
78-59-1,"2-Cyclohexen-1-one, 3,5,5-trimethyl-","Acute toxicity (inhalation: dust, mist) - Category 5",-,"Warning
",May be harmful if inhaled,"It done by higher concentrations than the saturated vapor pressure pressures concentrations, and based on LC50 = 7mg/L (SIDS (2003)) of the rat inhalation test considered to be mist tests. So it was set as Category 5","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-10-7,Acrylic acid,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,"Based on the LC50 value (4 hours) calculated from the testing data of rat LC50 (inhalation of mist) of 11.1 mg/L (1 hour) and 7.5 mg/L (2 hours) (EHC 191 (1997)). Of LC50 values of 2.8 and 3.8 mg/L (4 hours) calculated, the lower value was adopted for classification purposes. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79538-32-2,"2,3,5,6-Tetrafluoro-4-methylbenzyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate; Tefluthrin","Acute toxicity (inhalation: dust, mist) - Category 1",,,,Based on the rat LC50 (inhalation route) value of 0.0371mg/L (Agricultural Chemical Registration Data (1992)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79622-59-6,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-alpha,alpha,alpha-trifluoro-2,6-dinitro-p-toluidine","Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation route) value of 0.46mg/L (Agricultural Chemical Registration Data (1989)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
80-15-9,2-Hydroperoxy-2-phenylpropane,"Acute toxicity (inhalation: dust, mist) - Category 4",Exclamation mark,Warning,Harmful if inhaled,"Saturated vapor pressure level of this substance at 25degC is 4 ppm. Since LC50 value of the 4-hour inhalation exposure test employing rats is 220 ppm (Patty (5th, 2001), IUCLID (2000)), equivalent is 1.4 mg/L by applying the mist standard, and it was classified into Category 4. ",2009.3.31
8001-35-2,Toxaphene,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,Particulate inhalation half fatal dose 3.4mg/L (1hr) of the rat (ATSDR (1986)) was converted into exposure for 4 hours to presume LC50: 0.85mg/L.. So it was set as Category 3.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8002-05-9,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat;  ENDPOINT: LC50 = 2.18 mg/L."" (IUCLID, 2000)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
8003-34-7,Pyrethrins and Pyrethroids,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat; ENDPOINT: LC50(4hr.); VALUE: 3.4mg/L""(ATSDR, 2003) ","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
80060-09-9,"1-tert-Butyl-3-(2,6-diisopropyl-4-phenoxyphenyl)thiourea; Diafenthiuron","Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation route) value of 0.497mg/L (Agricultural Chemical Registration Data (1995)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8012-95-1,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat;  ENDPOINT: LC50 = 2.18 mg/L."" (IUCLID, 2000)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
8014-95-7,Oleum,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"It was set as Category 3 based on rat inhalation LC50 = 347ppm/1H (= 86.7ppm/4H = 0.63mg/L/4H, molecular weights are set to 178.14, and it is guessed as mist) (RTECS (1995)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
8022-00-2,Demeton-methyl,"Acute toxicity (inhalation: dust, mist) - O-:Category 2; S-:Category 2",Skull and crossbones,Danger,Fatal if inhaled,"The saturated vapor pressures concentrations pressure of this product is 0.396ppm (0.00373mg/L), and it is thought that the inhalation study was done in mist.
It was set as Category 2 based on LC50 = 0.427mg/L calculated from three data (JMPR 790 (1989)) of O-body: rat LC50 value.
It was set as Category 2 based on LC50=0.21mg/L calculated from four data (PATTY (5th, 2001)) of S-body: rat LC50 value.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8050-09-7,Rosin,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Based on rat LC50 (6 hours) value: about 1.5mg/L (4 hour equivalent: about 2.3mg/L) (IUCLID, 2000).it was set as Category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
8065-48-3,Demeton (mixed isomers),"Acute toxicity (inhalation: dust, mist) - Mixture:Category 1; O-:Classification not possible; S-:Classification not possible",Skull and crossbones,Danger,Fatal if inhaled,"Since the this vapor saturated vapor pressure of the mixture: material is 0.297ppm (0.003mg/L), it is thought that the inhalation study was done in mist. It was set as Category 1 based on LC50 = 0.0439mg/L calculated from four data (ACGIH (2002), PATTY (5th, 2001)) of rat LC50 value.
O-body: datum without.
S-body: datum without.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
82-66-6,diphacinone,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"The saturated vapor pressure concentrations calculated from this substance's steam pressure 1.37*10^(-5)mPa (25degC) is 1.35*10^(-7)mg/L, and each concentration (2mg/L, 6ug/L) used for the inhalation study is considered to be a dust. Therefore, it was classified into category 1 based on higher toxic value LC50 <6ug/L/4 hr (HSDB (2003)) among rat LC50 values.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
82560-54-1,"ethyl N-[2,3-dihydro-2,2-dimethylbenzofuran-7-yloxycarbonyl(methyl)aminothio]-N-isopropyl-beta-alaninate","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 2 based on rat LC50 = 0.15mg/L (Agricultural Chemical Registration Data) in the inhalation exposure test (dust and mists).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
82657-04-3,"2-Methyl-1,1'-biphenyl-3-ylmethyl (Z)-3-(2-chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylate; Bifenthrin","Acute toxicity (inhalation: dust, mist) - Category 3",,,,Based on the rat LC50 (inhalation route) value of 0.8mg/L (Agricultural Chemical Registration Data (2004)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
84-15-1,"1,1':2',1''-Terphenyl","Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"This substance is a solid whose saturated vapor pressure level at 25degCis 0.003 mg/L. As a result of having investigated the cited reference (Toxicol.Appl.Pharmacol.1 (1959)) about an inhalation exposure test employing rats described in ACGIH (7th, 2001), it said that there were 4/8 mortality in the high concentration, and no mortality in the low concentration in the 1-hour inhalation exposure test by 2 concentrations (3.56 mg/L, 0.88 mg/L) employing male and female rats. Therefore, when LC50 value was judged to be 3.56 mg/L and the dust standard was applied, it was classified into Category 3 from 4-hour equivalent LC50 value with 0.89 mg/L. In addition, this cited reference covers Terphenyl which contains this substance as one of isomeric forms. ",2009.3.31
85409-17-2,"Stannane, tributyl-, mono(naphthenoyloxy) derivs","Acute toxicity (inhalation: dust, mist) - Category 2",,,,"Because the rat LC50 (4 hour inhalation of vapour) value of 0.152mg/L (DFGOT Vol.1 (1990)) exceeded 90% of the saturated vapour concentration (9*10^(-4)ppm (equivalent to 1*10^(-5)mg/L)) under a saturated vapour pressure of 9*10^(-5)Pa (20degC) (EHC 116 (1990)), the substance was considered as ""mist exposure"" and was classified into Category 2.
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
86-50-0,"O,O-dimethyl-4-oxobenzotriazin-3-ylmethyl phosphorodithioate","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Based on level LC50 = 0.126mg/L obtained by statistics calculation of six data of rat inhalation LC50 (4hr) level (PATTY (5th, 2001), JMPR 818 (1991), ACGIH (2002)), it was classified into category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
88-12-0,1-vinyl-2-pyrrolidone,"Acute toxicity (inhalation: dust, mist) - Category 4",Exclamation mark,Warning,Harmful if inhaled,"Based on saturated vapor pressure level 12 Pa (EU-RAR (2003)) at 20degC, saturated vapor pressure at 20degC is 0.54 mg/L, and it was classified into Category 4 based on the report that LC50 value (4 hours) of rats was 3.07 mg/L (NICNAS (2000)). In addition, EU-Annex I, which is Xn; R20/21/22-48/20, is equivalent to the GHS Category 3 to 4. ",2008.03.17
88-73-3,"Benzene, 1-chloro-2-nitro-","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"It was set as Category 4 based on rat LC50 (4hr) = 495ppm (equivalent 3.18mg/L) (SIDS (2001)). In addition, the saturated concentration of this product is 24ppm, and it is presumed that the inhalation study was done in dust and mists conditions.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
89784-60-1,pyraclofos,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,It was set as category 4 based on rat LC50 = 1.46mg/L (Agricultural Chemical Registration Data) of 4-hour exposure.,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
900-95-8,fentin acetate,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"From rat inhalation LC50 value (male: 0.044mg/L/4H, female: 0.069mg/L/4H)(JMPR 827, 1991), the lower male data (male: 0.044mg/L/4H) was adopted, and it was set as Category 1.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
94-74-6,(4-chloro-2-methylphenoxy)acetic acid,"Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation route) value of 0.3mg/L (4 hours) (Agricultural Chemical Registration Data (1987)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
94-75-7,"2,4-Dichlorophenoxyacetic acid","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"There is no this product data. But was set as Category 4 based on that rat LC50 value of sodium salt and dimethylamine salt are ,respectively, >0.64mg/L and >3.7mg/L (no death case in 2.7mg/L, 2 death cases in 3.7mg/L)(all being 4-hour exposure)(Agricultural Chemical Registration Data, 1992).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
944-22-9,fonofos,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Since the saturated vapor pressures concentrations pressure of this product is 0.49ppm, it is thought that the inhalation study was done in mist. Based on LC50 = 0.225mg/L (4-hour equivalent) which is the lower one among the rat inhalation 2 data (ACGIH (2001)), it was set as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-51-2,o-Chloroaniline,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,"Based on the LC50 value (4 hours) of 2.02mg/L (equivalent to 388ppm), calculated from the testing data of rat LC50 (1 hour) of 775ppm (CERI Hazard Data 99-25 (2000)), and the LC50 (4 hours) of 4.16mg/L (MOE Risk Assessment vol.3 (2004)) exceeded the saturated vapour concentration (350ppm) under a saturated vapour pressure of 35Pa (25degC), the substance was considered as ""mist exposure"" and was classified based on the LC50 (4 hours) value of 2.02mg/L representing the lower of the two data.
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-54-5,o-Phenylenediamine,"Acute toxicity (inhalation: dust, mist) - Category 2",,,,"Based on the rat LC50 (inhalation of dust) value of 0.15mg/L (4 hours) (ACGIH (7th, 2001)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-68-1,"2,4-Dimethylaniline","Acute toxicity (inhalation: dust, mist) - Category 4",Exclamation mark,Warning,Harmful if inhaled,"Saturated vapor pressure level of this substance (25degC)is 175 ppm (0.867 mg/L). Since LC50 value with 1.53 mg/L of the 4-hour inhalation exposure test employing rats (DFGOT vol.19 (1998)) was larger than saturated vapor pressure level, it was classified into Category 4 by applying the mist standard. ",2009.3.31
95-76-1,"3,4-Dichloroaniline","Acute toxicity (inhalation: dust, mist) - Category 4",Exclamation mark,Warning,Harmful if inhaled,"Since it is written in EU-RAR (2006) that LC50 values of 4-hour aerosol inhalation exposure test employing rats are >0.631 mg/L (OECD TG403), and 3.3 mg/L, it was classified into Category 4 based on the definite value 3.3 mg/L.. In addition, in EU classification, T; 23/24/25 (EU-Annex I). ",2009.3.31
950-37-8,"S-(2,3-Dihydro-5-methoxy-2-oxo-1,3,4-thiadiazol-3-yl)methyl O,O-dimethyl phosphorodithioate; Methidathion; DMTP","Acute toxicity (inhalation: dust, mist) - Category 2",,,,"Based on the rat LC50 (inhalation exposure) value of 0.109mg/L representing the lower of the two testing data, 0.109mg/L and 0.173mg/L (Agricultural Chemical Registration Data, 1993).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
95465-99-9,cadusafos,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 1 based on rat LC50 (4 hours) = 0.026mg/L of the inhalation toxicity study (Agricultural Chemical Registration Data).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
96489-71-3,2-tert-Butyl-5-(4-tert-butylbenzylthio)-4-chloro-3(2H)-pyridazinone; Pyridaben,"Acute toxicity (inhalation: dust, mist) - Category 3",,,,Based on the rat LC50 (inhalation route) value of 0.62mg/L (Agricultural Chemical Registration Data (1987)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
97-17-6,"O-2,4-Dichlorophenyl O,O-diethyl phosphorothioate; Dichlofenthion; ECP","Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 1.75mg/L (Agricultural Chemical Registration Data (1994)).,"Dec. 19, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-51-1,"Toluene, 4-tert-butyl-","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat; ENDPOINT: LC50(1hr.); VALUE: 934ppm(4hr).; VALUE:1.41mg/L""(ACGIH 7th, 2001)","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
98-87-3,"Benzene, (dichloromethyl)-","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,It was set as Category 4 based on 4-hour converted values 4.3mg/L of rat LC50 = 654ppm (CERI Hazard Data (2000)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-95-3,Nitrobenzene,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,"Based on the testing data of rat LC50 (inhalation of dust/mist) of 2.92mg/L (MOE Risk Assessment vol. 2 (2003)) exceeded 90% of the saturated vapour concentration (1.62mg/L) under a saturated vapour pressure of 0.245mmHg (25degC) (MOE Risk Assessment vol. 2 (2003)), the substance was considered as ""dust/mist.""","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98886-44-3,fosthiazate,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,It was set as category 3 based on 4-hour exposure LC50 = 0.558mg/L (Agricultural Chemical Registration Data) of rat inhalation (mist).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
999-81-5,"Ethanaminium, 2-chloro-N,N,N-trimethyl-","Acute toxicity (inhalation: dust, mist) - Category 5",-,"Warning
",May be harmful if inhaled,It was set as Category 5 based on rat LC0 = 3.05mg/L and LC10-20 = 5.2mg/L (Agricultural Chemical Registration Data).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID492Poly-15),Poly(oxyethylene) alkyl ether (alkyl C=12-15),"Acute toxicity (inhalation: dust, mist) - Category 4",,,,"Based on the rat LC50 (inhalation route) value of 1.5mg/L (alkyl C12-13, EO6) (4 hours).","Nov. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
ID723Coalhtha,Coal tar naphtha,"Acute toxicity (inhalation: dust, mist) - Category 5",-,"Warning
",May be harmful if inhaled,"Category 5 because of SPECIES: Rat; ENDPOINT: LC50 (4-8h) VALUE: 5.3mg/L (EHC20, 1982)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
