CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
106-93-4,"Ethane, 1,2-dibromo-",Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3 based on rabbit LD50= 450mg/kg (EHC 177 (1996)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2545-06-1,"(N-(1,1,2,2-Tetrachloroethylthio)-1,2,3,6-tetrahydrophthalimide); Captafol",Acute toxicity (dermal),Not classified,-,-,-,"Based on the description that >15400mg/kg (AI reduced value: >12321mg/kg) about rabbit LD50 value: 15400mg/kg (IARC 53 (1991)) and 80% Wettable powder), it was set as the outside of Category ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-44-7,Benzyl chloride,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-01-2,Potassium bromate,Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
94-74-6,(4-chloro-2-methylphenoxy)acetic acid,Acute toxicity (dermal),Classification not possible,,,,"Classification cannot be determined, though the available rat dermal study reported the LD50 value of >1,190mg/kg.
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
10294-33-4,boron tribromide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7646-78-8,"Stannane, tetrachloro-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
89-72-5,2-sec-Butylphenol,Acute toxicity (dermal),Not classified,-,-,-,"Since there were data of 5560mg/kg (RTECS (2004)) of a rabbit, it was set as outside of Category. The data (RTECS (2004)) of the guinea pig was not adopted by the guideline.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
11054-70-9,Lasalocid,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-31-2,bromoacetone,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
54381-26-9,N-ethyl-O-methyl-O-(2-chloro-4-methylmercaptophenyl)-phosphoramido thioate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
107-87-9,2-Pentanone,Acute toxicity (dermal),Not classified,-,-,-,"Based on rat LD50 value: 6480mg/kg (PATTY 4th, 1994), it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1304,"2,4,5-Trichlorophenoxyacetic acid methoxybutyl ester",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
ID1308,Toluidine salts,Acute toxicity (dermal),Classification not possible,-,-,-,A substance cannot be specified (refer to the data of individual substances).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
83130-01-2,alanycarb,Acute toxicity (dermal),Not classified,-,-,-,"Based on  rat LD50 >2000mg/kg of the dermal toxicity tests (no death case) (Agricultural Chemical Registration Data), it was set as the outside of Category.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
353-59-3,Bromochlorodifluoromethane; Halone-1211,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
31732-71-5,"(R*,S*)-8,9-Dibromo-5,5,12,12-tetrabutyl-7,10-dioxo-6,11-dioxa-5,12-distannahexadecane",Acute toxicity (dermal),Classification not possible,,,,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
13682-73-0,potassium dicyanocuprate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
558-13-4,carbon tetrabromide,Acute toxicity (dermal),Classification not possible,-,-,-,"All six cases had died within 48 hours by dermal administration of 2g/kg to rabbits(HSDB, 2005). And it was judged less than Category 4. But LD50 cannot be presumed, it cannot be classified due to insufficient data.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID438,Tetrachlorodifluoroethane; CFC-112,Acute toxicity (dermal),Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID821,Petroleum benzine,Acute toxicity (dermal),Classification not possible,-,-,-,Insufficient data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-46-5,sodium dioxoarsenate,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 based on rat LD50 = 150mg/kg (RTECS, 2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
100-00-5,p-Nitrochlorobenzene,Acute toxicity (dermal),Category 4,,,,"Based on the rat LD50 (oral route) value of 750mg/kg representing the lower of the two testing data, 750mg/kg (SIDS (2002)) and 1,722mg/kg (SIDS (2002)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
143860-04-2,"3-ethyl-2-methyl-2-(3-methylbutyl)-1,3-oxazolidine",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2008.02.25
ID430,Dioxins,Acute toxicity (dermal),Category 1,,,,"Based on the rabbit LD50 (dermal route) value of 0.275mg/kg (PATTY (4th,1999)) (tetrachlorodibenzodioxin).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-23-5,Sodium,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
60-29-7,"Ethane, 1,1'-oxybis",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
1582-09-8,"alpha,alpha,alpha-trifluoro-2,6-dinitro-N,N-dipropyl-p-toluidine",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >5,000mg/kg (Agricultural Chemical Registration Data (1989)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-70-3,"1,3,5-Trichlorobenzene",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
357-57-3,brucine,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
98-51-1,"Toluene, 4-tert-butyl-",Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: 19.6mL/kg (reduced value = 16880mg/kg) (PATTY 4th, 1994), it was set as the outside of Category.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
75-20-7,Calcium acetylide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
142-82-5,Heptane,Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16903-35-8,tetrachloroauric acid,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27858-07-7,Tetrabromo(tetrabromophenyl)benzene,Acute toxicity (dermal),Not classified,,,,"Based on the rabbit LD50 (dermal route) value of >10,000mg/kg (EHC 152 (1994)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
90-13-1,1-Chloronaphthalene,Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56189-09-4,dioxobis(stearato)dilead,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
98-82-8,Cumene,Acute toxicity (dermal),Not classified,-,-,-,"It was classified as outside of Category since rabbit LD50s were >10 and 10.6g/kg (CICAD 18 (1999), EU-RAR (2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-06-6,p-Divinylbenzene,Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3691-35-8,chlorophacinone,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 based on rabbit LD50 = 200mg/kg (PDS 62, 1985;RTECS, 2006) of the dermal administration test.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
7784-42-1,Arsine,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1897-45-6,Tetrachloroisophthalonitrile,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >10,000mg/kg (Agricultural Chemical Registration Data (2004)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-69-5,"Phenol, 4,4'-thiobis[2-(1,1-dimethylethyl)-5-methyl]-",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-94-1,Cyclohexanone,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 from rabbit LD50= 947mg/kg (DFGOT, 1998-ATTY, 2001).","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
1305-99-3,tricalcium diphosphide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
12122-67-7,"Zinc N,N'-ethylenebis(dithiocarbamate); Zineb",Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >2,000mg/kg, together with the absence of mortality at doses of >2,000mg/kg (Agricultural Chemical Registration Data (1988)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26140-60-3,Terphenyl,Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 value: >12500mg/kg (IUCLID, 2000), it was set as the outside of Category.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
66-27-3,methyl methanesulphonate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3090-36-6,Tributyl(lauroyloxy)stannane,Acute toxicity (dermal),Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-67-9,"2,4-Xylenol",Acute toxicity (dermal),Category 4,,,,"Based on the rat LD50 (dermal route) of 1,040mg/kg (RTECS (2006)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
83-79-4,Rotenone,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 based on rabbit LD50 value: 100 - 200mg/kg (DFGOT vol.19, 2003).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7572-29-4,Dichloroacetylene,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7664-41-7,Ammonia,Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
9016-45-9,Poly(oxyethylene) nonylphenyl ether,Acute toxicity (dermal),Classification not possible,,,,"The test compounds with different EO chain lengths yielded substantially different toxic effect values: 1,800mg/kg (EO7), >10,000mg/kg (EO40) (CERI-NITE Hazard Assessment No.96 (2004)).
","Nov. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
ID443,Trichlorotrifluoroethane; CFC-113,Acute toxicity (dermal),Category 5,,,,"Based on the rabbit LD50 (dermal route) value of >11,000mg/kg (RTECS (2006)) (1,1,2-trichloro-1,2,2-trifluoroethane).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-85-7,"2-(1-Methylpropyl)-4,6-dinitrophenol",Acute toxicity (dermal),Category 2,,,,Based on the rabbit LD50 (dermal route) value of 80mg/kg (CERI Hazard Data 2001-15 (2002)).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-27-4,bromodichloromethane,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-50-3,Trimethylamine,Acute toxicity (dermal),Not classified,-,-,-,"Based on rat LD50 value ( >5000mg/kg) (IUCLID, 2000), it was set as the outside of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7719-12-2,Phosphorous trichloride,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-90-7,Chlorobenzene,Acute toxicity (dermal),Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
2475-45-8,"1,4,5,8-tetraaminoanthraquinone",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
74925-56-7,Stannous silicofluoride,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-79-5,Isoprene,Acute toxicity (dermal),Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-13-9,Manganese dioxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
379-52-2,fentin fluoride,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"It was set as Category 3 from rabbit dermal LD50 = 1000mg/kg (RTECS, 2003).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7789-09-5,Ammonium dichromate,Acute toxicity (dermal),Category 4,"Exclamation mark
",Warning,Harmful in contact with skin,It was set as Category 4 from rabbit dermal LD50 = 1860mg/kg (EU-RAR (2005)).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
314-40-9,bromacil,Acute toxicity (dermal),Not classified,-,-,-,It was set as the outside of Category. Since rat LD50 value is >2000mg/kg and death is not observed at 2000mg/kg (Agricultural-Chemicals abstracts).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-02-2,"O,O-diethyl ethylthiomethyl phosphorodithioate",Acute toxicity (dermal),Category 1,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 1 based on rat LD50= 3.8mg/kg calculated from eight data (ACGIH (2005), PDs No.75 (1988)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
34590-94-8,"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether ",Acute toxicity (dermal),Not classified,-,-,-,"Based on rabbit LD50 values: 9500mg/kg (ACGIH 7 th2001, SIDS2001), 13000 - 14000 mg/kg (DFGOT vol. 6, 1994, SIDS, 2001), 10100mg/kg (DFGOT vol. 6, 1994, SIDS, 2001), >19000mg/kg (SIDS, 2001), it was set as the outside of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
20859-73-8,aluminium phosphide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-07-0,Acetaldehyde,Acute toxicity (dermal),Classification not possible,,,,No data available,"Mar. 23, 2006"
65907-30-4,"2,3-dihydro-2,2-dimethyl-7-benzofuryl 2,4-dimethyl-6-oxa-5-oxo-3-thia-2,4-diazadecanoate",Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,It was set as Category 5 based on rat LD50 = 2020mg/kg of the dermal administration test (Agricultural Chemical Registration Data).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
593-60-2,bromoethylene,Acute toxicity (dermal),Not applicable,-,-,-,Gas (GHS definition),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
104-94-9,p-Anisidine,Acute toxicity (dermal),Category 5,-,Warning,May be harmful in contact with skin,"It was set as Category 5 based on rat LD50 value: 3200mg/kg (Japan Society for Occupational Health recommendation, 1996).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-13-6,indene,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-84-2,Isobutyraldehyde,Acute toxicity (dermal),Not classified,-,-,-,"From a description of LD50 value of 7.1 mL/kg (equivalent 5,635 mg/kg) (SIDS (2004)) in the dermal administration test employing rabbits, it was classified into ""Not classified"". ",2009.3.31
1320-37-2,Dichlorotetrafluoroethane,Acute toxicity (dermal),Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6159-44-0,Uranyl acetate dihydrate ,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
10311-84-9,"2-chloro-1-phthalimidoethyl O,O-diethyl phosphorodithioate",Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 baced on rabbit LD50 = 145mg/kg (JMPR(Joint Meeting on Pesticide Residures-Monographs&Evaluations)363 (WHO/IPCS, 1976) equivalent to Priority 1).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-92-3,"1-Allyloxy-2,3-epoxypropane",Acute toxicity (dermal),Category 5,,,,"Based on the rabbit LD50 (dermal route) of 2,550mg/kg (ACGIH (7th, 2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
9036-19-5,Poly(oxyethylene) octylphenyl ether,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
16872-11-0,"Borate(1-), tetrafluoro-, hydrogen",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
618-85-9,"3,5-Dinitrotoluene",Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-50-0,ethyl methanesulphonate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10112-91-1,Dimercury dichloride,Acute toxicity (dermal),Category 4,,,,"Based on the rabbit LD50 (dermal route) value of 1,500mg/kg (RTECS (2005)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3761-53-3,"disodium 1-(2,4-dimethylphenylazo)-2-hydroxynaphthalene-3,6-disulphonate",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-08-1,Ethanethiol,Acute toxicity (dermal),Classification not possible,-,-,-,"Data is only rat LD50 >2000mg/kg (PATTY (5th, 2001)). Since data is insufficient, it cannot be classified.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-21-0,Terephthalic Acid,Acute toxicity (dermal),Classification not possible,,,,Insufficient data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6459-94-5,"disodium 8-((3,3'-dimethyl-4'-(4-(4-methylphenylsulphonyloxy)phenylazo)(1,1'-biphenyl)-4-yl)azo)-7-hydroxynaphthalene-1,3-disulphonate",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
53558-25-1,1-(4-nitrophenyl)-3-(3-pyridylmethyl)urea,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
105-60-2,epsilon-caprolactam,Acute toxicity (dermal),Category 4,,,,"Based on the testing data of rabbit LD50 (dermal route) of 1,438mg/kg (CERI Hazard Data 98-1 (1999)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-75-2,"2,3,5,6-Tetrachloro-p-benzoquinone",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
627-13-4,propyl nitrate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10103-61-4,"arsenic acid, copper salt",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7488-55-3,tin sulphate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
160430-64-8,N1-[(6-Chloro-3-pyridyl)methyl]-N2-cyano-N1-methylacetamidine,Acute toxicity (dermal),Not classified,-,-,-,It was set as the outside of Category based on the description (Agricultural Chemical Registration Data) that rat dermal LD50 >2000mg/kg and there is no death.,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-32-3,iron selenide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
88-89-1,Picric acid,Acute toxicity (dermal),Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
5827-05-4,"S-(ethylsulfinyl)methyl O,O-di(isopropyl) dithiophosphate",Acute toxicity (dermal),Category 1,Skull and crossbones,Danger,Fatal in contact with skin,It was set as Category 1 from rat dermal LD50 = 28mg/kg (RTECS (1996)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
85-68-7,n-Butyl benzyl phthalate,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of 6,700mg/kg (CERI-NITE Hazard Assessment No.204 (2004)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
470-90-6,"2-Chloro-1-(2,4-dichlorophenyl)vinyl diethyl phosphate; Chlorfenvinphos; CVP",Acute toxicity (dermal),Category 1,,,,"Based on the LD50 value of 26.4mg/kg calculated from the testing data of rat LD50 (dermal route) of 26.4mg/kg (RTECS (2006)), 31mg/kg (HSDB (2006)) and 108mg/kg (HSDB (2006)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-92-2,Butan-2-ol,Acute toxicity (dermal),Not classified,-,-,-,"From the description that death was not observed at 2000mg/kg in the dermal administration test using rabbits (DFGOT vol.19 (2003)), it was set as the outside of Category.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
63-25-2,Carbaryl,Acute toxicity (dermal),Classification not possible,-,-,-,"Rat LD50 >4000mg/kg, rabbit LD50 >2000mg/kg (EHC 153 (1994)). There is no more information and it cannot be classified.","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
3761-41-9,"O,O-dimethyl O-[3-methyl-4-(methylsulfinyl)phenyl] thiophosphate",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26248-24-8,Sodium tridecylbenzenesulphonate (C13),Acute toxicity (dermal),Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Jan. 25, 2007)"
553-26-4,"4,4'-Bipyridyl",Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Since LD50 value of the dermal administration test employing rats was 400-800 mg/kg (IUCLID (2000)), it was classified into Category 3. ",2009.3.31
7439-96-5,Manganese,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7782-49-2,Selenium,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12510-42-8,Erionite,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2346-99-8,"Methylcyclohexyl-4-chlorophenylthiophosphate
",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-52-2,Sodium Pentachlorophenate,Acute toxicity (dermal),Category 2,Skull and crossbones,Danger,Fatal in contact with skin,"It was set as Category 2 based on rat LD50 =f 104mg/kg (EHC 71, 1987) of the dermal administration test.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1322-98-1,Sodium decylbenzenesulfonate (C10),Acute toxicity (dermal),Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
10034-85-2,hydrogen iodide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21908-53-2,Mercury monoxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12001-28-4,Crocidolite,Acute toxicity (dermal),Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
543-21-5,2-Butynediamide,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,It was set as Category 3 based on mouse dermal LD50 = 667mg/kg (RTECS (1997)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
14283-07-9,"lithium tetrafluoroborate, anhydrous",Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
2210-79-9,"2,3-epoxypropyl o-tolyl ether",Acute toxicity (dermal),Classification not possible,-,-,-,Classification not possible due to lack of data,2008.03.21
1341-49-7,Ammonium hydrogendifluoride   ((NH4)(HF2)),Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
156-59-2,"cis-1,2-Dichloroethylene",Acute toxicity (dermal),Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-96-4,"Ethane, bromo-",Acute toxicity (dermal),Classification not possible,-,-,-,"There is no quantitive experimental data and it cannot be classified. In addition, there is a report that this substance contact to the rabbit skin for 6 hours and toxic effects was not seen (CICADS 42 (2002)). But ACGIH attaches Notation of Skin.  so the bad influence by skin exposure in long-term/repetition is considered.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-81-9,cicloheximide,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
66952-49-6,Methasulfocarb ,Acute toxicity (dermal),Not classified,-,-,-,"Considering rat dermal LD50 >5000mg/kg (Agricultural Chemical Registration Data), it was set as the outside of Category.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
23103-98-2,pirimicarb,Acute toxicity (dermal),Category 3,Skull and crossbones,Danger,Toxic in contact with skin,"Dermal LD50 = 500mg/kg in rats and rabbits (both. RTECS (2003)), it was set as Category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
615-53-2,ethyl methylnitrosocarbamate,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13327-32-7,Beryllium hydroxide,Acute toxicity (dermal),Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
8048-12-2,Alkanolamine salts of the ethanol and isopropanol series,Acute toxicity (dermal),Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
4782-29-0,[(Phthaloylbis(oxy)]bis(tributylstannane),Acute toxicity (dermal),Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
61789-80-8,Bis(hydrogenated tallow)dimethylammonium chloride,Acute toxicity (dermal),Not classified,,,,"Based on the rat LD50 (dermal route) value of >2,000mg/kg (CERI-NITE Hazard Assessment No.78 (2005)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
