CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
50-29-3,D.D.T.,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There were results as positive (ATSDR, 2002) or weakly positive (IARC 53, 1991) with the dominant lethal test on mice which is an in vivo generation mutagenicity test using germ cells. So it was classified as Category 1B. ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
50-32-8,Benzo[a]pyrene,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is a positive result (EHC 202, 1998; ATSDR, 1995) by the dominant lethal test using a mouse, which is an in vivo multigeneration mutagenicity test using a germ cell. So it is set as Category 1B.    ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
505-60-2,"Ethane, 1,1'-thiobis[2-chloro-",Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there is a positive result (DFGOT vol.4, 1992, IARC 9, 1975, ATSDR, 2003) by the dominant lethal test using a rat, it is set as Category 1B.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-28-5,"2,4-Dinitrophenol",Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (chromosome aberration tests), described in .ATSDR (1995) and NTP DB (Access on April 2006).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-79-6,Urethane,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It gave positive for the somatic cell in vivo mutagenicity test (RTECS (2004), Mutat. Res. (1996)), and positive for the germ cell in vivo genotoxicity study (Environ. Mutagen. (1980), Environ. Mol. Mutagen. (1994), RTECS (2004). Therefore we classified it as Category 1B.  ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
534-52-1,"4,6-Dinitro-o-cresol",Germ cell mutagenicity,Category 1B,,,,"Based on positive data on multi-generation mutagenicity tests (dominant lethal tests), described in EHC 220 (2000), ATSDR (1995) and NTP DB (Access on Apr., 2006).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
54-64-8,thiomersal,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was set as Cateegory 2 from the positive example (RTECS (2004), HSDB (2004)) in an in vivo small core examination and chromosomal aberration test of a mouse.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
541-09-3,bis(acetato-O)dioxouranium,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since the chromosomal abnormalities was acknowledged in the uranium compounds in peripheral lymphocyte of workers by which occupational exposure was carried out (PATTY (5th, 2001)), it was set as Category 2 according to classification guidelines.            ","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
543-90-8,cadmium di(acetate),Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although the data of in vivo was not found about the this product, there is positive example by in vitro with two indices (the gene mutation test and chromosome aberration test using a mammalian cells) (RTECS (2004), HSDB (2003)). And in addition the inorganic cadmium compound being classified into 3A according to a germ cell mutagenicity category in MAK/BAT (2004) so the influence on the somatic cell in in vivo was guessed at least. And it is classified into Category 2.     ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-52-5,"2,3-epoxypropan-1-ol",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as Category 2 by the guidelines. Based on the facts that there are positive results from the somatic cell in vivo mutagenicity tests (the in vivo micronucleus and chromosome aberration tests in mice and rats) (CERI Hazard Data (2002), ACGIH (2001), DFGOT vol.20 (2003), PATTY (5th, 2001)), and that there is no positive result from germ cell in vivo genotoxicity tests.  ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-55-3,Benz[a]anthracene,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is the positive results by the chromosomal aberration test using a hamster marrow cell which are the in vivo mutagenicity test using a somatic cell, the micronucleus test using erythrocyte (EHC 202, 1998, IARC 32, 1983), and micronucleus test using rat erythrocyte (EHC 202, 1998). But there is no result positive by the in vivo heredity toxicity examination using a germ cell. So it is set as Category 2.  ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-75-7,"2,2-Dichloro-N-[2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl]acetamide; Chloramphenicol",Germ cell mutagenicity,Category 1B,,,,"Based on negative data on multi-generation mutagenicity tests (dominant lethal tests), positive data on germ cell mutagenicity tests in vivo (chromosome aberration tests) and somatic cell mutagenicity tests in vivo (chromosome aberration tests), and the absence of data on germ cell genotoxicity tests in vivo, described in IARC 50 (1990) and IARC 10 (1976).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
569-61-9,"4,4'-(4-iminocyclohexa-2,5-dienylidenemethylene)dianiline hydrochloride",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"We categorized it as Category 2. Since the DNA damage induction was acknowledged by an in vivo genotoxicity study (comet study: single cell gel electrophoresis assay of mouse) (RTECS (2004), and we found the positive result in the in vitro mutagenicity test of multiple indices (Reverse mutation (- S9), Forward mutation, gene mutation for lymphoma cell of the mouse etc) (IARC 57 (1993)).  ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-14-7,"1,1-Dimethylhydrazine",Germ cell mutagenicity,Category 1B,,,,"Based on negative data on multi-generation mutagenicity tests (dominant lethal tests) and positive data on germ cell mutagenicity tests in vivo (micronucleus tests on mouse sperm cells), described in IARC 71 (1999).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-41-0,"5,5-Diphenyl-2,4-imidazolidinedione",Germ cell mutagenicity,Category 1B,,,,"Based on positive data on multi-generation mutagenicity tests (dominant lethal tests), described in NTP DB (Access on June, 2006), NTP TR404 (1993) and IARC 66 (1996).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-57-8,propiolactone,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there is a positive result by the micronucleus test which uses a mammalian spermatogenic cell (IARC 71 (1999)), it is set as Category 1B.","Mar. 23, 2006"
57-74-9,"chlordane , pur",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although several dominant lethal tests in mice (in vivo multi-generation mutagenicity tests) were negative (EHC 34(1984), IARC 79(2001)), there are positive results from the in vivo micronucleus test and chromosome aberration test (the in vivo mutagenicity test in somatic cells) (ATSDR (1994), IARC 79(2001)). Some in vivo genotoxicity tests (DNA damage tests, sister chromatid exchange tests) are also positive (IARC 79(2001)). So the substance was classified as Category 2. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
59-89-2,N-Nitrosomorpholine,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There was a positive result with the chromosome aberration test on mouse marrow cells which is an in vivo mutagenicity test using somatic cells (NTP DB, 2005), and there was no positive result with the in vivo genotoxicity study using germ cells. So it was classified as Category 2. ","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
592-05-2,lead dicyanide,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no this product data. But it is supposed that a lead (inorganic lead compound) induces human chromosome aberration in ATSDR (draft, 2005), and it is classified with 3A as inorganic lead compounds in MAK/BAT (2004). So it is set as Category 2.              ","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
592-85-8,mercury dithiocyanate,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"In ATSDR (1999), since it estimated that mercury and mercury compounds induced chromosomal abnormality to the animal somatic cell in an in vivo, they were set to Category 2.       ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
593-60-2,bromoethylene,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is a positive result (RTECS, 2005) by the DNA damage test using the mouse somatic which is an in vivo genotoxicity study using a somatic, and there is a positive result (ACGIH 7th, 2001, PATTY 4th, 1994, IARC 71, 1999, NTP DB, 2005) by the reverse mutation test using the bacteria which are vitro mutagenicity tests. So it was set as Category 2. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-09-3,4-aminoazobenzene,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there are positive results from the micronucleus tests using mouse erythrocytes, which are in vivo mutagenicity tests using somatic cells (BUA 217, 2000, RETCS, 2005), there is no positive result from in vivo genotoxicity tests using germ cells. So the substance was classified as Category 2.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-11-7,4-dimethylaminoazobenzene,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There are negative and positive results with in vivo mouse mutagenicity test using the somatic cells (micronucleus test) and positive with the test on rat liver/peripheral blood. Moreover, the positive results was obtained with genotoxicity tests (sister chromatid exchange test, DNA adduct formations test and DNA damage test) (all in RTECS(s) (Access on July 2005)). So it was classified as Category 2. ","Mar. 23, 2006"
606-20-2,"2,6-Dinitrotoluene",Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests and germ/somatic cell mutagenicity tests in vivo, and positive data on somatic cell genotoxicity tests in vivo (unscheduled DNA synthesis tests, DNA bonding tests) and mutagenicity tests in vitro (reverse mutation tests), described in CERI-NITE Hazard Assessment No.51 (2004), NITE Initial Risk Assessment No.51 (2005), CERI Hazard Data 98-15(2) (1999), NTP DB (Access on April 2006), ATSDR (1998), IARC 9 (1975) and DFGOT vol.6 (1994). ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
6080-56-4,"Lead(II) acetate, trihydrate",Germ cell mutagenicity,Category 2,,,,"Based on the data on Lead Acetate (II) (ID47, CAS: 301-04-2), though no data are available on Lead Acetate (II), Trihydrate per se.  
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
612-83-9,"N,N'-(3,3'-Dichlorobiphenyl-4,4'-diyl)diammonium dichloride",Germ cell mutagenicity,Category 2,Health Hazard,Warning,Suspected of causing genetic defects,"Although there are descriptions that TA1535 was ""negative"" in the in vitro mutagenicity test (reverse mutation test employing bacterial cells), that TA100 and TA1537 were ""positive only in case of having S9 metabolic activation"" and that TA98 was ""positive"" (ACGIH (7th, 2001), NTP DB (Access on September 2008)), there is no data of in vivo examination. However, for the isolation base with lower solubility than that of this substance (CAS 91-94-1), since there was a description of ""positive"" in the body cell in vivo mutagenicity test (the micronucleus tests which employs the mouse bone marrow cell, the chromosome aberration test using the mouse bone marrow cell) (CICAD 2 (1998)), this data was applied to this substance and it was classified into Category 2. ",2009.3.31
613-35-4,"N,N'-[1,1'-biphenyl]-4,4'-diylbisacetamide",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although the binding to the rat liver DNA was low for in vivo, it gave the positive result (HSDB (2003)), and each in vitro test results suggest mutagenicity (HSDB (2003), RTECS (2000)). Therefore we classified it as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-05-4,4-methoxy-m-phenylenediamine,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"In vivo somatic mutagenicity was positive in Comet assay and SCE assay, and we found the positive result for the in vitro examination (IARC 79 (2001)). Therefore we classified it as ""Category 2"".","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
615-53-2,ethyl methylnitrosocarbamate,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is a positive result by the DNA damage test using a rat stomach which is an in vivo genotoxicity study using a somatic cell (RTECS, 2006), and the reverse mutation test using the bacteria which is the in vitro mutagenicity test (RTECS, 2006). So it is set as Category 2.         ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6159-44-0,Uranyl acetate dihydrate,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since the chromosomal abnormalities was acknowledged in the uranium compounds in peripheral lymphocyte of workers by which occupational exposure was carried out (PATTY (5th, 2001)), it was set as Category 2 according to classification guidelines.            ","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
62-38-4,Phenylmercury acetate,Germ cell mutagenicity,Category 2,,,,"Based on positive data on somatic cell mutagenicity tests in vivo and the absence of data on germ cell genotoxicity in vivo. The positive results (as mercury compounds) are also available in multi-generation mutagenicity tests and germ cell mutagenicity tests in vivo, but not used for effects assessment.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-44-2,4'-Ethoxyacetanilide; Phenacetin,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, in vivo germ cell mutagenicity tests, positive data on in vivo somatic cell mutagenicity tests  (micronucleus tests), and the absence of data on in vivo germ cell genotoxicity tests , described in CERI-NITE Hazard Assessment No.2000-44 (2001).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-50-0,ethyl methanesulphonate,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is the positive results in the dominant fatality examination using the mouse and rat, which are an in vivo multigeneration mutagenicity test using a germ cell, the reciprocal translocation examination using a mouse, and the specific locus test using a mouse (RTECS, 2005). So it is set as Category 1B.    ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests and germ cell mutagenicity tests in vivo, positive data on somatic cell mutagenicity tests in vivo (micronucleus tests), and the absence of data on germ cell genotoxicity tests in vivo, described in CERI-NITE Hazard Assessment No.63 (2004) and EU-RAR No. 50 (2004).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-55-5,Thioacetamide,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (micronucleus tests), described in RTECS (2006) and NTP DB (Access on June, 2006).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the fact that it gave positive (CICAD (2002)) for the mouse productive cells micronucleus examination which was an in vivo mutagenicity test using the productive cells, we classified it as Category 1B. In addition, alkylation was also acknowledged in human hepatocyte DNA (ATSDR (1989)).   ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-83-9,"Methane, isocyanato-",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on two reports of the epidemiologic survey that in the mouse inhalation study, bone marrow chromosomal aberration and induction of micronuclei were acknowledged (RTECS, 2004) and that the occurrence frequency of the chromosome aberration was high in the exposured human peripheral blood lymphocyte (in vivo somatic cell information) (HSDB 2005), we categorized it as Category 2.    ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62850-32-2,"S-4-phenoxybutyl N,N-dimethylthiocarbamate",Germ cell mutagenicity,Category 2,,,,"Based on positive data in in vitro chromosome aberration tests (Agricultural Chemical Registration Data (1989)) and in vivo micronucleus tests on mouse red blood cells (Agricultural Chemical Registration Data (1994)), though in vitro reverse mutation tests showed negative (Agricultural Chemical Registration Data (1985)). 
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
631-60-7,dimercury di(acetate),Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"In ATSDR (1999), since it estimated that mercury and mercury compounds induced chromosomal abnormality to the animal somatic cell in an in vivo, they were set to Category 4.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
64-17-5,Ethanol,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"We classifies it as Category 1B. Based on the report of dominant fatality in the rat and the mouse, and on the report of the heteroploidy induction in the mouse productive cells (DFG (1999), IARC (1988)).   ","Mar. 23, 2006"
64-67-5,Diethyl sulfate,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there is a positive result (IARC 71, 1999; DFGOT vol.20, 2003) by the dominant lethal test using the mouse which is the in vivo multigeneration mutagenicity test using a germ cell, it is set as Category 1B.   ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
646-06-0,"1,3-Dioxolane",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There was a negative statement by dominant lethality test of mice (ACGIH (2002)) and positive in micronucleus test in mice with bone marrow cells (ACGIH (2002)), however, there was no report of the productive cell in vivo genotoxicity study. Therefore we classified it as Category 2.    ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
64741-88-4,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the increase in the abnormal cells in the cytogenetic study [chromosomal aberration test] (somatic cell in vivo mutagenicity test) using the rat (IUCLID (2000)), and based on the fact that increase was observed in frequency of the chromosomal aberration in the peripheral blood lymphocyte of the human who received occupational exposure (IARC suppl.7 (1987)), and on the fact that there being no information about the productive cell in vivo genotoxicity study. So we classified it as Category 2. ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64741-97-5,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the increase in the abnormal cells in the cytogenetic study [chromosomal aberration test] (somatic cell in vivo mutagenicity test) using the rat (IUCLID (2000)), and based on the fact that increase was observed in frequency of the chromosomal aberration in the peripheral blood lymphocyte of the human who received occupational exposure (IARC suppl.7 (1987)), and on the fact that there being no information about the productive cell in vivo genotoxicity study. So we classified it as Category 2. ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
66-27-3,methyl methanesulphonate,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there is the positive result in the dominant fatality examination and reciprocal translocation examination using the mouse which is an in vivo multigeneration mutagenicity test using a germ cell (IARC 71, 1999), it is set as Category 1B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-81-9,cicloheximide,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was positive (RTECS (2004)) by the mouse bone marrow small core test, and it is classified into Category 2. In addition, negative result is reported by the Ames test of the in vitro genotoxicity study and the positivity is reported by the mouse lymphoma test (RTECS (2004)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
67-66-3,Chloroform,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on heritable mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo and positive data on somatic cell mutagenicity tests in vivo (micronucleus and chromosome aberration tests), described in CERI-NITE Hazard Assessment No.16 (2004), IARC 73 (1999), CaPSAR (2001), EHC 163 (1994), DFGOT Vol. 14 (2000) and NTP DB (Access on December 2005).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
68-12-2,"N,N-Dimethylformamide",Germ cell mutagenicity,Category 2,,,,"Based on negative data on multi-generation mutagenicity tests, the absence of data on germ cell mutagenicity tests in vivo, positive data on somatic cell mutagenicity tests in vivo and the absence of data on germ cell genotoxicity tests in vivo, described in CERI-NITE Hazard Assessment No.8 (2005).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
680-31-9,hexamethylphosphoric triamide,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is positive finding (IARC Vol. 15 (1977), IARC Vol. 71 (1999)) by the dominant lethal test using a mouse (rodent), and the classification in EU ANNEX I (2005) into Category 2; R46. So it is set as Category 1B.  ","Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
68308-34-9,Shale oils,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is based on the positive results of the mouse somatic cells in vivo mutagenicity test (chromosomal aberration test) (IARC 35 (1985)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6923-22-4,monocrotophos,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is a positive result from the chromosome aberration test using rat bone-marrow cells, which is an in vivo mutagenicity test using somatic cells (ACGIH, 2002), there is no positive result from in vivo genotoxicity tests using germ cells. So the substance was classified as Category 2.    ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-43-2,Benzene,Germ cell mutagenicity,Category 2,,,,"Based on negative data on multi-generation mutagenicity tests, the absence of data on germ cell mutagenicity tests in vivo, positive data on somatic cell mutagenicity tests in vivo, and the absence of data on germ cell genotoxicity tests in vivo, described in EHC 150 (1993), NTP-TR289 (1986).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the increase in the abnormal cells in the cytogenetic study [chromosomal aberration test] (somatic cell in vivo mutagenicity test) using the rat (IUCLID (2000)), and based on the fact that increase was observed in frequency of the chromosomal aberration in the peripheral blood lymphocyte of the human who received occupational exposure (IARC suppl.7 (1987)), and on the fact that there being no information about the productive cell in vivo genotoxicity study. So we classified it as Category 2. ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
72623-87-1,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the increase in the abnormal cells in the cytogenetic study [chromosomal aberration test] (somatic cell in vivo mutagenicity test) using the rat (IUCLID (2000)), and based on the fact that increase was observed in frequency of the chromosomal aberration in the peripheral blood lymphocyte of the human who received occupational exposure (IARC suppl.7 (1987)), and on the fact that there being no information about the productive cell in vivo genotoxicity study. So we classified it as Category 2. ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
74-87-3,Chloromethane; Methyl chloride,Germ cell mutagenicity,Category 1B,,,,"Based on positive data on multi-generation mutagenicity tests (dominant lethal tests), described in SIDS (2004).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-92-1,Lead,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there are contradicting results about the chromosome aberration in the peripheral blood lymphocytes from people who are engaged in lead-related work (IARC suppl.7 (1987), EHC 3 (1977), DFGOTvol.17 (2002), ACGIH (7th, 2001)), there are mentions of lead itself having chromosome aberrative/micronucleus inductive actions. So the substance was classified as Category 2.","Aug. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7439-97-6,Mercury,Germ cell mutagenicity,Category 2,,,,Based on the results of in vivo somatic cell mutagenicity tests (ATSDR (1999)): Mercuric compounds induce chromosome aberrations in animal somatic cells (though no data are available on the mutagenicity and genotoxicity of mercury).,"Mar. 23, 2006"
7440-28-0,thallium,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as ""Category 1B"" because the dominant lethal test in rats using thallous carbonate was positive  (EHC 39 (1984)). Metal thallium can be turned into thallous carbonate by oxygen and carbon dioxide in the air.  ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-43-9,Cadmium,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as Category 2 by the technical guidelines. About half of the results of chromosome aberration tests using somatic cells from people who had epidemiological/occupational exposure are positive (IARC 58 (1993)). And based on EU-Annex1: Muta. Cat. 3 and the note in IARC 58 (1993): ""the working group for carcinogenicity evaluation took into account the evidence that ionic cadmium shows genetic toxicity in various eukaryotic cells, including human cells.""         ","Mar. 23, 2006"
7440-47-3,Chromium,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),The substance was classified as Category 2 based on the positive result of the in vivo mutagenicity test using somatic cells (the chromosome aberration test using rat peripheral blood lymphocytes) (IARC 49 (1999)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
