CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
676-97-1,methylphosphonic dichloride,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Since this product has low melting point (32degC (Sax (11th, 2004)) and 35-37degC (HSDB (2002))), it is thought that the inhalation test is done with vapor. Therefore, it was classified as Category 1 from rat LC50 = 26ppm/4h (RTECS (1997)). In addition, 26ppm/4h is equivalent to 0.141mg/L/4h.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
68-11-1,Mercaptoacetic acid,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the testing data of rat LC50 (4 hour-inhalation of vapour) value of 56.7ppm was lower than 90% of the saturated vapour concentration (115ppm) under a saturated vapour pressure of 11.6Pa (25degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values of gas.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
681-84-5,Tetramethyl silicate,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on guinea pig LC50 (1 hour): 300ppm (4 hour equivalent: 0.932mg/L) and guinea pig LC50 (4 hours): 95ppm (equivalent: 0.59mg/L) (ACGIH 7th, 2001 and Industrial Hygiene Society advice, 1993), the lower value was adopted. 95ppm (0.59mg/L) could be judged as the steam with almost no mist from vapor pressure, and classified as Category 1according to the ppm concentration standard.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
6864-37-5,"4,4'-Methylenebis(2-methylcyclohexaneamine)",Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 value of 0.003ppm (4 hours), calculated from the testing data of rat LC50 (inhalation of vapour) of 0.40mg/L, 0.42mg/L and 0.44mg/L (SIDS (2005)), was lower than 90% of the saturated vapour concentration (80ppm) under a saturated vapour pressure of 0.08kPa (20degC) (SIDS (2005)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-88-4,iodomethane,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Rat LC50 (4 hours) value: 691ppm (equivalent of 4 mg/L) (Agricultural-Chemicals abstracts), and 691ppm indicates steam with almost no mist from vapor pressure, it was classified as Category 3 by the ppm concentration standard.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-90-8,Hydrogen cyanide,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 value of 50.2ppm (4 hours), calculated from the testing data of rat LC50 (inhalation of vapour: GHS definition) of 142ppm (30 minutes) (CERI Hazard Data 2001-38 (2002)), was lower than 90% of the saturated vapour concentration (9,980ppm) under a saturated vapour pressure of 98.9kPa (742 mmHg, 25degC) (CERI Hazard Data 2001-38 (2002)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm. 
","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-96-4,"Ethane, bromo-",Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,"There is rat inhalation data that is converted to 8273ppm for 4 hours. Other two data are close to 13500ppm, which is a little more than 2.5 times the maximum of Category 4: 5000ppm (CICADS 42 (2002), IARC 52 (1991)), it was classified as Category 5.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-08-1,Ethanethiol,Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"It was classified as Category 4 based on rat LC50 (4h) = 4420ppm (PATTY (5th, 2001)). Since LC50 value was lower than 90% of saturated vapor pressure concentration, the gaseous classification Category was applied for the classification.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-15-0,Carbon disulfide,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 (4 hours) value of 580ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 1.8mg/L (4 hours) (RTECS, 2004), was lower than 90% of the saturated vapor concentration (480,000ppm) under a saturated vapour pressure of 48kPa (25degC) (ICSC, 2004), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
75-31-0,2-Propanamine,Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,It was classified as Category 4 from the statement of rat inhalation LC50: 4000ppm (4h) (RTECS (2005)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-34-3,"Ethane, 1,1-dichloro-",Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,"Based on LC50 = 52.5mg/L calculated from rat LC50 = 13000 ppm (equivalent value: 52.5 mg/L) (ACGIH (7th, 2001), PATTY (5th, 2001)), and rat LC50 = 16000ppm (equivalent value: 91.4 mg/L) (HSDB (2005)), it was classified as Category 5. In addition, the saturated concentration of this product is 3.0*10^5ppm, and it is presumed that the inhalation test is done in the state of steam.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-35-4,"1,1-Dichloroethylene; Vinylydene dichloride",Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 value of 2,300ppm (4 hours), calculated from the testing data of rat LD50 (inhalation of vapour) of 1.66mg/L (4 hours) (CERI-NITE Hazard Assessment No.48 (2004)), 26.18mg/L (4 hours) (CERI-NITE Hazard Assessment No.48 (2004)), 25mg/L (CICAD 51 (2003)), 25.4mg/L (4 hours) (EHC 100 (1990)), 60mg/L (4 hours) (EHC 100 (1990)), 28.4mg/L (4 hours) (EHC 100 (1990), 2.4mg/L (4 hours) (EHC 100 (1990)), was lower than 90% of the saturated vapour concentration (780,000ppm) under a saturated vapour pressure of 78.79kPa (25degC), the substance was considered as ""vapour containing no mist"" and was classified based on standard values expressed in ppm.
","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-55-8,2-methylaziridine,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Since the mortality rate in 2-hour and 4-hour exposure to 500ppm was 0/6 and 5/6, respectively in inhalation exposure test on rats (PATTY (4th, 1994) and Industrial Hygiene Society advice (1993)), it was assumed that LC50 (4 hours) was within the limits of 350 - 500ppm in general. Standard value for exposure to vapor was applied, and it was classified as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-56-9,"1,2-Epoxypropane; Propylene oxide",Acute toxicity (inhalation: vapour) - Category 2,,,,"Based on the LC50 value (4 hours) of 399ppm, representing the lower of the two testing data of rat LC50 (4 hour inhalation of vapour) of 0.948mg/L (EHC 56 (1985)) and 4.1mg/L (EHC 56 (1985)), was lower than 90% of the saturated vapor concentration (580,000ppm) under a saturated vapour pressure of 59kPa (20degC) (ICSC (1999)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Mar. 23, 2006"
75-74-1,Tetramethyllead,Acute toxicity (inhalation: vapour) - Category 2,,,,"Based on the rat LC50 (4 hours) value of 406ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 8.87ppm (1 hour) (ACGIH (7th, 2001)), was lower than 90% of the saturated vapor concentration (34,000ppm) under a saturated vapour pressure of 26mmHg (20degC) (equivalent to 3,500Pa at 20degC) (HSDB (2005)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
75-87-6,Trichloroacetaldehyde,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 value of 0.44mg/L (equivalent to 73ppm), representing the lower of the two testing data of rat LC50 (inhalation of vapour) of 2.12mg/L (4 hours) (CERI Hazard Data 2000-52 (2001)) and 0.44mg/L (MOE Risk Assessment vol. 3 (2004)), was lower than 90% of the saturated vapour concentration (47,000ppm) under a saturated vapour pressure of 4.7kPa (20degC) (CERI Hazard Data 2000-52 (2001)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-91-2,tert-Butyl hydroperoxide,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 (inhalation of vapour) value of 502ppm (PATTY (4th, 1999)) was lower than 90% of the saturated vapour concentration (27,000ppm) under a saturated vapour pressure of 2.7kPa (20degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7572-29-4,Dichloroacetylene,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,There were two kinds of data for rat inhalation for 4 hours LC50 = 219ppm and 55ppm (ACGIH (2001)). And it was classified as Category 1 based on the lower value of 55ppm.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
76-06-2,Trichloronitromethane; Chloropicrin,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 (4 hour inhalation of vapour) of 6.6ppm (PATTY (4th, 1999)) representing the lower of the two testing data, 14.4ppm (MOE Risk Assessment vol. 2 (2003)) and 6.6ppm, was lower than 90% of the saturated vapour concentration (22,400ppm) under a saturated vapour pressure of 2.26kPa (20degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values of gas.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
764-41-0,"2-Butene, 1,4-dichloro-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on the rat LC50 = 86ppm/4h (ACGIH (2001)) (in the report with priority 1), it was classified as Category 1. (The saturated vapor concentration at 20degC is 3950ppm)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7646-78-8,"Stannane, tetrachloro-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat inhalation LC50 value of 2300mg/m^3/10min (RETCS, 2004), 0.47mg/L was obtained as a value for 4 hours, and it was classified as Category 1. In addition, saturated vapor concentration of this substance is 23762ppm from steam pressure of 2.4kPa, and the LC50 value of 2300mg/m^3 (= 216ppm) is presumed to be steam exposure.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7647-18-9,antimony pentachloride,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 based on rat LC50 = 41.7ppm/4H (RTECS, 2004).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
765-34-4,"2,3-epoxypropionaldehyde",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"The saturated vapor pressure concentration of this product is 59800ppm, and it is thought that all inhalation tests were done with vapor. It was classified as Category 2 based on rat LC50 = 251ppm (PATTY (5th, 2001)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7664-39-3,Hydrofluoric acid,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the LC50 value (4 hours) of 650ppm, calculated from the testing data of rat LC50 (1 hour inhalation of vapour) of 0.79mg/L (CERI Hazard Data 2001-46 (2002)), 1.915mg/L (CERI Hazard Data 2001-46 (2002)), 1.828mg/L (EU-RAR No.8 (2001)), 1.909mg/L (EU-RAR No.8 (2001)), 1.069mg/L (EU-RAR No.8 (2001)), 0.792mg/L (EU-RAR No.8 (2001)), 1.136mg/L (EU-RAR No.8 (2001)), 1.317mg/L (ATSDR (2003)), 1.069mg/L (PATTY (4th, 2000)) and 1.14mg/L (PATTY (4th, 2000)), was lower than 90% of the saturated vapor concentration (1,210,000 ppm) under a saturated vapour pressure of 122kPa (25degC) (Hydrogen Fluoride) (ICSC (2004)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Mar. 23, 2006"
77-47-4,Hexachlorocyclopentadiene,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (4 hours) value: 0.0181mg/L (EHC 120, 1991, IRIS, 2001, ATSDR, 1999), vapor pressure of 0.0181mg/L (1.6 ppm) was judged to be steam with almost no mist. It was classified as Category 1 by the ppm concentration standard.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
77-73-6,Dicyclopentadiene,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Since the mean of 422ppm (2.28mg/L) was obtained with the statistical work of the four data for rat inhalation LC50 distributed  372 - 660ppm (ECETOC JACC 19 (1991)), it was classified as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
77-78-1,Dimethyl sulfate,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Judging it as vapor from its vapor pressure. Calculated based on rat inhalation LC50 (1 hour) = 64ppm (4 hour equivalent: 0.168mg/L) (CERI Hazard Data (1999), EHC 48 (1985), DFGOT vol4 (1992)), 0.335mg/L (4 hour equivalent: 0.168mg/L) (EU-RAR (2002)), LC50 (4 hours) = 9ppm (equivalent 0.05mg/L) (CERI Hazard Data (1999)), 0.045mg/L (EHC 48 (1985), EU-RAR (2002)) and 0.168mg/L (EU-RAR (2002)). Calculated value is 0.0748mg/L, and it was classified as Category 1 based on the equivalent of this value at 14ppm.","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
7719-09-7,Thionyl dichloride,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Since the saturated vapor pressure concentration of this product is 12300ppm, it is thought that all inhalation tests were done with vapor. It was classified as Category 2 based on rat LC 50 with 1 hour exposure test = 500ppm (equivalent of LC50 = 249ppm in 4-hour exposure) (ACGIH (7th, 2001)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7719-12-2,Phosphorous trichloride,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,It was classified as Category 2 based on rat LC50: 104ppm/4h (ACGIH (2001)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7722-84-1,Hydrogen peroxide,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,The saturated vapor pressure concentration of this product is 1980ppm. And it was classified as Category 3 based on rat LC50 = 1438ppm of obtained by the test considered to have been performed with steam (EU-RAR (2003)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7726-95-6,Bromine,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"There was no suitable data for rats. So two mice data (ACGIH (2001)) were converted for 4 hours, and LC50: 120ppm and 61.5ppm were obtained. And it was classified as Category 1 based on he lower one. T+; R26 is used in the EU risk phrase.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7783-70-2,antimony pentafluoride,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"LC50 of the mouse is 30.5ppm (RTECS (2004)). There is no statement about time of exposure. But assuming it was 24 hours, it can be converted for 4 hour exposure to 74.7ppm , and which corresponds to Category 1. Since it was thought that actual time of exposure is shorter than 24 hours, it was classified as Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7784-35-2,trifluoroarsine,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"There is only a description of the lowest mouse fatal dose 2000mg (= 370ppm)/m3/10m (RTECS, 2004). Saturated concentration is considered to be 130000ppm from vapor pressure of 100mmHg (=13.3kPa) of this substance, and it is presumed to be steam exposure. This lowest lethal doses is converted to 0.4mg/L/4h, and this value is close to the upper limit of Category 1 (0.5mg/L/4h). So LC50 value was thought to be equivalent of Category 2.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7789-30-2,bromine pentafluoride,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,It was classified as Category 1 based on rat LC50: 96ppm/3.7h (ACGIH (2001)).,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-94-5,Chlorosulfonic acid,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 from the higher toxic value (LC50 (4h) = 0.0385mg/L).(This value is from rat LC50 (4h) = 4.779mg/L (= 1003ppm, RTECS (2000)), 0.0385mg/L (= 8ppm, IUCLID (2000), HSDB (2003))). In addition, the saturated concentration of this product is 1317ppm, and it is presumed that each inhalation experiments was conducted in the state of steam.","Jul. 24, 2006 (Environmental Hazards: Jan. 25, 2007)"
78-00-2,"Lead, tetraethyl-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Since saturated vapor at room temperature is about 500ppm, it was evaluated as gas. Rat LC50 converted for 4 hour is 32.13ppm and falls into Category 1. (When the same experiment was assumed to be steam and converted for 4 hours the value is 0.425mg/L and it is also Category 1.)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
78-82-0,"Propanenitrile, 2-methyl-",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"There are descriptions that all rat died with about 1 hour inhalation administration of vapor with 5500ppm (5500ppm/1H = >3.9mg/L/4H: Category 3 range) (PATTY (5th, 2001)) and that lowest lethal concentration of rat inhalation exposure is 1000ppm/4H (it is 2.8mg/L/4H as steam equivalent: Category 3 range). It was not LC50 value, but it was guessed that an acute toxicities estimates in the range of Category 3, it was classified as Category 3.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
78-83-1,"1-Propanol, 2-methyl-",Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,Lower value was adopted from rat LC50 (4 hours): 19.2mg/L (SIDS (2004) and EHC 65 (1987)) and 24.2mg/L (Industrial Hygiene Society advice (1993)). 19.2mg/L (equivalent: 6336ppm) considerd to steam with almost no mist from the vapor pressure. And it was classified as Category 5 by the ppm concentration standard.,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
78-93-3,2-Butanone,Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,"It was classified as Category 5 based on rat inhalation LC50 (4 hours) value = 11700ppm (EHC 143 (1992), PATTY (4th, 1994), IRIS (2003), ATSDR (1992)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
78-94-4,butenone,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Lower value was adopted from rat LC50 (4 hours): 0.007mg/L (2.4ppm) (ACGIH 7th, 2001) and 22.4ppm (equivalent 0.0641mg/L) (DFGOT vol.9, 1998). 2.4 ppm was considered as the steam with almost no mist from vapor pressure. And classified as Category 1 by the ppm concentration standard.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
78-95-5,"2-Propanone, 1-chloro-",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"The saturated vapor pressure concentration of this product is 14851ppm, and it is thought that the inhalation test was done with vapor. It was classified as Category 2 based on rat LC50 = 121ppm (ACGIH (2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-00-5,"1,1,2-Trichloroethane",Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 value of 4.17mg/L (758ppm), calculated from the testing data of rat LC50 (inhalation of vapour) of 9.18mg/L (6 hours), 5.45 mg/L (8 hours) and 2.78 mg/L (8 hours) (CERI-NITE Hazard Assessment No.12 (2004)), was lower than 90% of the saturated vapor concentration (25,000ppm) under a saturated vapour pressure of 2.5kPa (20degC) (ICSC (2004)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-01-6,Trichloroethylene,Acute toxicity (inhalation: vapour) - Category 4,,,,"Based on the LC50 value (4 hours) of 4,800ppm, calculated from the lower value of testing data of rat LC50 (4-hour inhalation of vapour) of 26mg/L (NICNAS No.8 (2000)) and 64mg/L (EU-RAR No.31 (2004)), was lower than 90% of the saturated vapour concentration (77,000ppm) under a saturated vapour pressure of 7.8kPa (20degC) (IPCS (2004)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
79-04-9,Chloroacetyl chloride,Acute toxicity (inhalation: vapour) - Category 2,,,,"Based on the rat LC50 (4 hours) value of 330ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 3.04mg/L (1 hour), 3.45mg/L (1 hour) and 4.619mg/L (4 hours) (ACGIH (7th, 2001)), was lower than 90% of the saturated vapour concentration (250,000ppm) under a saturated vapour pressure of 19mmHg (20degC) (equivalent to 2,500Pa (20degC)) (NFPA (13th, 2001)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-10-7,Acrylic acid,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the LC50 value (4 hours) of 3.6 with >5.100 mg/L (EHC 191 (1997)), calculated from testing data of rat (inhalation of vapor), with the smaller fixed value adopted. An LC50 value (4 hours) of 3.6 mg/L is converted into 1,200 ppm, using a conversion factor of 1 mg/L = 339 ppm. Based on the rat LC50 value (4 hours) was lower than 90% of the saturated vapor concentration (5,220 ppm) under a saturated vapor pressure of 529 Pa (25degC), Acrylic acid, under the test conditions, was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-21-0,Peroxyacetic acid,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on LC50 value in 1 hour exposure on mice: 0.524mg/L (4-hour equivalent: 0.262mg/L) (DFGOT), it could be judged as the steam with almost no mist from vapor pressure. And it was classified by the ppm concentration standard. The converted value was classified as 84ppm from conversion coefficient of 1ppm = 3.11mg/m3, and it was classified as Category 1. This substance is caustic.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
79-27-6,"1,1,2,2-tetrabromoethane",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat 4-hour inhalation LC50: 0.549mg/L (38.9ppm) (RTECS (2005), HSDB (2005)), it was judged as steam vapor pressure with this concentration. So it was classified as Category 1.","Jul. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
79-34-5,"Ethane, 1,1,2,2-tetrachloro-",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"There are two results with rat LC50 : 1000ppm (ACGIH (2001)) and 1253ppm (ATSDR(s) (1996)). And saturated vapor pressure concentration was calculated to be about 6000 ppm, both values are considered to steam. Therefore, it was classified as Category 3 based on the lower result of rat LC50 = 1000ppm (ACGIH (2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
79-44-7,Dimethyl carbamyl chloride,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"There is data of rat steam inhalation LC50 (6 hours): 180ppm (RTECS (2005)), and it is 220.5ppm if it is converted for 4 hours. Since it fall into the range of 100 - 500ppm, it was classified as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
79-46-9,"Propane, 2-nitro-",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (6 hours) value: 400ppm (4-hour converted values 1.78mg/L) (ACGIH 7th, 2001, IARC 29, 1982, EHC 138, 1992), 1.78mg/L was judged to be vapor with almost no mist from its vapor pressure, and it was classified by the ppm concentration standard. 1.78mg/L was converted to 489ppm using conversion factor 1ppm = 3.64mg/m3, and it was classified as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
80-62-6,Methyl methacrylate,Acute toxicity (inhalation: vapour) - Category 5,,,,"Based on the rat LC50 (inhalation of vapour) value of 7,093ppm (ECETOC JACC30 (1995)) was lower than 90% of the saturated vapour concentration (52,000 ppm) under a saturated vapour pressure of 5.3 kPa (26degC) (Verschueren (2001)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm. Also based on the description in ECETOC JACC30 (1995): Human volunteers exposed to low concentrations of methyl methacrylate (vapour inhalation) suffered respiratory irritation, developed hyposthenia and became feverish and dizzy.
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
8006-64-2,Turpentine oil,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Based on rat LC50 value (4 hour exposure): 13700mg/m3 (equivalent: 2450ppm), it was judged as steam which does not include mist. And was classified as Category 3.","Mar. 23, 2006"
8065-48-3,Demeton (mixed isomers),Acute toxicity (inhalation: vapour) - Mixture:Classification not possible; O-:Classification not possible; S-:Classification not possible,-,-,-,"Mixture: no data available; O-, S-: no data available","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
81-81-2,Warfarin,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Since the saturated vapor pressure concentration of this product is 89.8ppm, it is thought that the inhalation test was done with vapor. It was classified as Category 1 based on LC50 = 25.38ppm (ACGIH (2001)) obtained in rat inhalation test.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
822-06-0,Hexamethylene diisocyanate,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 (4 hours) value of 20ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 0.31mg/L (ATSDR (1998)), 0.06mg/L (MOE Risk Assessment vol. 2 (2003)), 0.124mg/L, 0.31mg/L and 0.15mg/L (SIDS (2004)), was lower that 90% of the saturated vapour concentration (70ppm) under a saturated vapour pressure of 0.007 kPa (25degC) (CERI Hazard Data 2000-50 (2001)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
869-29-4,allylidene di(acetate),Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"There was no LC50 data. But rat LCLo (lower lethal concentration) was 8ppm/4H (equivalent: 0.052mg/L/4H) (RTECS (1999)), and it was classified as Category 1. In addition, the saturated concentration computed from the saturated vapor pressure (502Pa) of this substance is 4956ppm, and it is presumed to be steam at 8ppm.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
87-68-3,"Butadiene, hexachloro-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on mouse LC50 value (6 hours): 0.107mg/L (4 hour equivalent: 0.131mg/L (about 12.3ppm) (EHC 156, 1994)) which indicates steam with almost no mist from its vapor pressure. And it was classified as Category 1 by the ppm concentration standard.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-50-1,o-Dichlorobenzene,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 value of 7.8mg/L (1,277ppm), calculated from the testing data of rat LC50 (inhalation of vapour) of 9.2mg/L (6 hours), 5.9mg/L (7 hours) (EHC 128 (1991)), was lower than 90% of the saturated vapour concentration (1,800ppm) under a saturated vapour pressure of 0.18kPa (25degC) (HSDB (2005)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
