CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
51218-49-6,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",Serious eye damage / eye irritation - Category 2B,,,,"Based on test data from rabbit eye irritation tests (Agricultural Chemical Registration Data (1983)): ""The substance induced mild irritation reactions of the conjunctiva, which were reversed within 7 days.""
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
5124-30-1,"Methylenebis(4,1-cyclohexylene) diisocyanate",Serious eye damage / eye irritation - Category 1,,,,"Based on the description in the report on rabbit eye irritation tests (RTECS (2005)): ""Severely irritating."" Although classified as Category 1-2A in the absence of data on reversibility, the substance should be placed in Category 1 from the viewpoint of safety.
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
52-68-6,"Dimethyl 2,2,2-trichloro-1-hydroxyethylphosphonate; Trichlorfon; DEP",Serious eye damage / eye irritation - Category 2B,,,,"In the available rabbit eye irritation studies, 3 test animals exhibited a score of 2 (conjunctival redness noticed at 24 hours), but the reactions fully cleared up on day 7 (Agricultural Chemical Registration Data (1987)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
52315-07-8,"alpha-Cyano-3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate; Cypermethrin",Serious eye damage / eye irritation - Category 2B,,,,"Based on the evidence of mild irritation (the highest mean Draize score of 2.3) with effects fully reversible by 48 hours, observed in rabbit eye irritation tests (Agricultural Chemical Registration Data (1986)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
528-29-0,"1,2-Dinitrobenzene",Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"It was considered as Category 2A-B from the statement which stimulates an eye to humans (ICSC (J), (2002), HSDB (2005)). (In the case that subdividing for the indications, etc. are necessary, it is more desirable to be set as Category 2A from the viewpoint of safety.)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
532-27-4,2-chloroacetophenone,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"It was set as Category 1 based on the publication that an irreversible severe corneal disorder is seen by animal studies and iritis, conjunctivitis, blepharitis, etc. are seen (ACGIH (2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
533-96-0,"Carbonic acid, sodium salt (2:3)",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"It is described that conjunctivitis till the 7th day, and irritating were acknowledged to the eyes of rabbit (IUCLID (2000). Moreover, irritating to the eyes in humans is also indicated (ICSC (2004), and the irritation by occupational exposure is also actually reported (HSDB (2003). So it was set as Category 2A based on these knowledge.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
534-52-1,"4,6-Dinitro-o-cresol",Serious eye damage / eye irritation - Category 1,,,,"Based on the description in the report on rabbit eye irritation tests (EHC 220 (2000)): ""Corrosive.""","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
54-64-8,thiomersal,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Due to the description ""Mild"" in rabbit (RTECS (2004)), it was classified into Category 2B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
540-59-0,"1,2-Dichloroethylene",Serious eye damage / eye irritation - Category 2A,,,,"Based on the evidence of ""moderate irritation"" from the rabbit eye irritation test using trans-1,2-dichloroethylene (CERI Hazard Data 2000-46, 2001), although no data were available for 1,2-dichloroethylene (mixture).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
541-09-3,bis(acetato-O)dioxouranium,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Due to the description that it irritates to human eye (HSDB(2002), HSFS(2000)), it was classified into Category 2A-2B. In addition, it is difficult to subdivide the Category of this data.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
541-85-5,5-methylheptan-3-one,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Based on a report that if humans eyes are contacted according to a liquid state, corneal injury will be caused temporarily (ACGIH (2001), it was classified into Category 2B.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
542-75-6,"Propene, 1,3-dichloro-",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Since the eye irritation which was equivalent to Category 2 in a rabbit eye irritation examination was admitted and it disappeared in 14 days (Agricultural Chemical Registration Data, 1997), it was set as Category 2A.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
542-92-7,"1,3-Cyclopentadiene",Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Since there is the description that this product stimulates the eyes (PATTY(5th, 2001); ICSC(J) (1996); SITTIG(4th, 2002); HSDB(2005); HSFS (1999)), it was set as Category 2A-2B.
[Indications] in the case that subdividing are necessary, it is more desirable to make it Category 2A from the viewpoint of safety.","Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
543-90-8,cadmium di(acetate),Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Although irritation is indicated in the description to the humans in HSDB (2003), since there is no test data and subdivision cannot be made, it was classified into Category 2A-2B.
[Indication] 2A is recommended based on the safety, when the Category needs to subdivide.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
545-06-2,Trichloroacetonitrile,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on rabbit eye irritation tests (RTECS (2003)): ""Severe irritation was observed."" The substance was thus considered a severe eye irritant.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
5470-11-1,hydroxylammonium chloride,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"There is the description (rednesss, pain) which indicates the ocular stimulus in Priority 2 (ICSC(1997)), and EU risk phrases is R36/38. So it is set as Category 2A-2B.
[Display] When the detailed categorization needs to be performed, it is desirable to be set as Category 2A from a viewpoint of safety.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55-63-0,Nitroglycerin,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Although PATTY (1994) has the description with having no eye stimulativeness by application of the 7.29% of concentration solution to a rabbit, an eye is stimulated in humans (ICSC (J) (1995), HSFS (2001), and SITTIG (2002)). So it was set as Category 2A-2B.","May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
552-30-7,"1,2,4-Bbenzenetricarboxylic 1,2-anhydride",Serious eye damage / eye irritation - Category 1,,,,"Based on the evidence of ""Severe eye irritation"" (CERI Hazard Data 2001-33 (2002)), ""the material should be considered severe eye irritants"" (SIDS (2003)), and ""TWAN into rabbit eye produced irritation scores of 105.6/110.0 on day 2 and 97.0/110.0 on day 7, a positive indicator that TWAN can produce ocular burns"" (ACGIH (7th, 2001)) from the rabbit eye irritation test.
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55285-14-8,"2,3-Dihydro-2,2-dimethyl-7-benzo[b]furyl N-(dibutylamino)thio-N-methylcarbamate; Carbosulfan",Serious eye damage / eye irritation - Category 2B,,,,"In the available rabbit eye irritation tests, irritation reactions were found only in the conjunctiva, and the effects fully cleared up by day 3 (Agricultural Chemical Registration Data (1981)). The substance is thus considered a mild eye irritant.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55335-06-3,"(3,5,6-trichloro-2-pyridyl)oxyacetic acid",Serious eye damage / eye irritation - Category 2A,,,,"Based on the evidence of mild to moderate irritation, which persisted for up to day 7, observed in rabbit eye irritation tests (Agricultural Chemical Registration Data (1996)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-52-5,"2,3-epoxypropan-1-ol",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Although there were severe irritation and corneal disorders to eye of rabbit, it is not irreversible damage (ACGIH (2001), PATTY (5th, 2001)). So it was set as Category 2A.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-61-6,Methyl isothiocyanate,Serious eye damage / eye irritation - Category 2A,,,,"Based on the descriptions in the reports on rabbit eye irritation tests: ""Strongly irritating"" (HSDB (2006)) and ""severe"" (RTECS (2006)). The substance is thus considered a strong eye irritant.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
557-04-0,Magnesium stearate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Based on what the possibility of eye irritations is indicated in humans (ACGIH (2001), it was set as Category 2B.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
557-05-1,Zinc stearate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Based on the statement that there is the possibility of eye irritations in humans, it was set as Category 2B.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
558-13-4,carbon tetrabromide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Since it was indicated that there are irritation and lasting damage in the corneal (PATTY (4th, 1994)),  it was set as Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-23-5,Tetrachloromethane,Serious eye damage / eye irritation - Category 2A,,,,"Based on the following description from the report on rabbit eye irritation tests (CERI-NITE Hazard Assessment No. 67, 2005): ""irritation was observed but completely disappeared by 14 days after exposure"".","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
56-35-9,"Distannoxane, hexabutyl-",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Since severe irritation was indicated in the Draize Test using a rabbit eye (RTECS, 2004), and it was considered as the strong eye stimulativeness substance (CICAD 14, 1999; ICSC, 1998), it was set as Category 2A.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-36-0,tributyltin acetate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"From knowledge that an eye is stimulated and a burn is caused (HSFS, 1999), and eye irritation is indicated with the organic tin compound (ACGIH 7th, 2001; Patty 5th, 2001; ATSDR, 2005), it is set as Category 2A-2B. In addition, detailed categorization is difficult.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-38-2,Parathion,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,It is based on a studies of rabbits (Slightly irritating) (IUCLID (2000)).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
562-81-2,barium tetracyanoplatinate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"There is no this product data. But in ACGIH-TLV (2006), the water-soluble barium compounds irritates to the eye. There are the descriptions that barium (107 EHC (J), 1990) shows severe eye irritation, cyanide (61 CICAD (J), 2004) shows slight eye irritation, and platinum compound (125 EHC (J), 1991) shows eye irritation. From the above information, it is difficult to be subdivide, and it was classified into Category 2A-2B.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-80-4,"2-Butanone, 3-methyl-",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"We classified it as Category 2B based on the description hat slight damaging property was acknowledged in the test applied to the eyes of the rabbits and it recovered within seven days (PATTY (4th, 1994)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-09-0,Hexadecyltrimethylammonium bromide,Serious eye damage / eye irritation - Category 2A,,,,"Based on the data on rabbit eye irritation tests (CERI-NITE Hazard Assessment No.206 (2005)): ""Causes strong irritation.""","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-57-8,propiolactone,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"There is the description that irreversible corneal opacity was seen with the rabbits(ACGIH (7th, 2001)), and based on the descriptions that causticity (permanent corneal opacification) was shown to the eyes (ICSC (J) (1997) and SITTIG (4th, 2002)). So we classified it as Category 1.","Mar. 23, 2006"
57-74-9,"chlordane , pur",Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"It was set as Category 2A-2B based on the description that stimulates eyes or mucosa according to an accident to humans (HSDB (2005), HSFS (2005)), that atomizing of the mixture which includes this product always starts conjunctivitis (ATSDR (1994)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
576-26-1,"2,6-Xylenol",Serious eye damage / eye irritation - Category 1,,,,"Based on the evidence from rabbit eye irritation tests: ""eye irritant"" (though the severity of effects is unknown) (IUCLID (2002) and RTECS (2003)). Also based on the human evidence of skin and mucosal corrosion (CERI Hazard Data 2001-48 (2002)), suggesting eye corrosion. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
58-89-9,Lindane,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"It was set as Category 2B from description that mild irritation was admitted in the test applied to the eye of the rabbit of DFGOT (vol.16, 2001) and EHC 124 (1991).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
583-91-5,"Butyric acid, 2-hydroxy-4-(methylthio)-",Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"It was set as Category 1 from description which causes caustic (Corrosive) to the rabbit eye (IUCLID, 2000).","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
584-84-9,"4-Methyl-1,3-phenylene diisocyanate",Serious eye damage / eye irritation - Category 2A-2B,,,,"Based on the evidence of ""severe irritation""in rabbit eye irritation tests (CERI Hazard Data 97-20, 1998) and ""slight conjunctival irritation"" and ""stinging in the eyes, lacrimation""in human eye irritation tests (DFGOT Vol. 20, 2005), although the substance should be placed in Category 2A from the viewpoint of safety.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
59-50-7,4-Chloro-3-methylphenol,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Since there is a description of ""remarkable redness and swelling of the conjunctiva and iris, and corneal opacity were seen also on the 7th day "" (DFGOT vol.2 (1991)) in the test employing rabbits and also in HSDB (2003), in the test using rabbits, it is described as ""Application of 0.05% solution to the eye causes corneal opacity."" , and ""The corrosion of a cornea, the inflammation of a conjunctiva, an ulcer, iritis, etc. are produced, and they are irreversible for 21 days"" , it was classified into Category 1. EU classification is Xi; R41 (EU-Annex I). ",2009.3.31
591-27-5,m-Aminophenol,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on rabbit eye irritation tests (CERI-NITE Hazard Data 2001-34 (2002)): ""moderate irritant.""","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
591-78-6,hexan-2-one,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Based on the descriptions that moderate eye irritation was seen in human exposure examples (ACGIH (7yh, 2001) and PATTY (4th, 1994)), and on the description that moderate corneal necrosis was acknowledged with the rabbit (ATSDR (1992)), we classified it as Category 2A.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
592-01-8,calcium cyanide,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"It was set as Category 2A-2B based on the statement that humans had redness and pain (ICSC (J), (1998)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-04-1,mercury dicyanide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Since there is the description that it stimulates to eyes (HSDB (2005), HSFS (1993), and SITTIG (4th, 2002)), it was classified into Category 2B.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-85-8,mercury dithiocyanate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Due to the description that it may irritate to the eye (STTIG, 4th, 2002;HSFS, 1993), it was classified into Category 2B.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
593-60-2,bromoethylene,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"There were no concrete case reports. But based on the descriptions that it stimulated the eyes or it may have stimulated the eyes in ICSC (J) (2002), HSFS (2000), and SITTIG (4th, 2002), we classified it as Category 2A-2B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
594-42-3,"Methanesulfenyl chloride, trichloro-",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Based on the description that severe irritation was acknowledged by applying to the eye of the rabbit (PATTY (4th, 1994)), it was set as Category 2A.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
59669-26-0,"dimethyl N,N'-[thiobis[(methylimino)carbonyloxy]]bis(thioimidoacetate)",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Although corneal cloudings, conjunctiva dropsy, redness, and secretion were observed by the eye irritation tests using a rabbit, it disappeared after 7 days (Agricultural Chemical Registration Data). So it was set as Category 2B.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-31-2,bromoacetone,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Severe stimulus, redness, pain, and haze eyes are caused in human eyes (ICSC(J), 2005; HSFS, 2002), and human and rat eyes are stimulated (HSDB, 2003). So it is set as Category 2A-2B. In addition, detailed categorization is difficult.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
598-78-7,"Propionic acid, 2-chloro-",Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,This product was set as category 1 based on the description (ACGIH (2001)) that it is a corrosive of the corrosion products and it is corrosive for guinea pigs.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-00-4,Ethylenediaminetetraacetic acid,Serious eye damage / eye irritation - Category 2B,,,,"Based on the description in the report on rabbit eye irritation tests (CERI-NITE Hazard Assessment No.14 (2004)): Edema, reddening and corneal opacity are observed, each of which disappears after eight days of exposure or earlier. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-11-7,4-dimethylaminoazobenzene,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,We classified it as Category 2A-2B based on the description that it stimulates the eyes (ICSC (E) (2005)).,"Mar. 23, 2006"
60-29-7,"Ethane, 1,1'-oxybis",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,It was set as Category 2B based on the mild reversible stimulus being indicated by two examinations of a rabbit (DFGOT vol.13 (1999)).,"Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
60-34-4,methylhydrazine,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"It was set as Category 2A from description that damage serious to an eye may be seen by the humans of PATTY (4th, 1994).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-35-5,acetamide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Based on description of ""there is no irritation to mucosa comparatively (HSDB (2003))"", and description ""the skin and an eye are stimulated as effect of short-term exposure (ICSC (1997))"", it was judged as slight irritation and set as Category 2B.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-51-5,"O,O-Dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate; Dimethoate",Serious eye damage / eye irritation - Category 2B,,,,"Based on the description in the report on rabbit eye irritation tests (Agricultural Chemical Registration Data (1985)): ""The substance caused mild irritation, with effects clearing up by day 7 in all affected animals.""","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
600-25-9,1-chloro-1-nitropropane,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Based on the statement with significant eye irritations in humans (HSDB (2005), ICSC (J) (2001)), it was set as Category 2A.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60168-88-9,"2,4'-dichloro-alpha-(5-pyrimidinyl)benzhydryl alcohol",Serious eye damage / eye irritation - Category 2B,,,,"Based on the evidence of mild irritation of the eye, which was fully reversed by 72 hours, observed in rabbit eye irritation tests (Agricultural Chemical Registration Data (1977)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
609-89-2,"2,4-dichloro-6-nitrophenol",Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"As a result of Standard Draize Test to a rabbit, there was a report with ""Moderate"" (RTECS (1996)). So it was set as Category 2A-2B. In addition, detailed categorization is difficult.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
61-82-5,Amitrol,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"It is estimated mild stimulativeness by the eye irritation test using a rabbit (EHC 158 (1994), IUCLID (2000)). There is also description (EHC 158 (1994)) that most animals were recovered within 24 hours, and it was set as Category 2B.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
611-19-8,1-Chloro-2-(chloromethyl)benzene,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"""When it was dropped into the eyes of three rabbits and the eyes were washed 24 hours after and were observed for 14 days in the eye irritation/corrosion test employing rabbits (OECD TG 405, GLP), all eyes showed mild/moderate eye irritation. From the description of "" The conjunctival effect survived in one rabbit after seven days but it disappeared after 14 days.""(SIDS (2004)), it was classified into Category 2A. ",2009.3.31
612-83-9,"N,N'-(3,3'-Dichlorobiphenyl-4,4'-diyl)diammonium dichloride",Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"From a description of ""It has severe eye irritation compared with a free base and causes actinic erythema and corneal opacity and AOI is 84, and 70 even after 7 days.""(ACGIH (7th, 2001), IUCLID (2000)) in the eye irritation test employing rabbits, it was classified into Category 1. ",2009.3.31
615-53-2,ethyl methylnitrosocarbamate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"We found no concrete case reports. However, based on the description that ""the eye may be stimulated by contact with this product""(HSFS (1999)), and based on the description that ""the steam of this product showed severe irritation to the eye""(PATTY (4th, 1994)). So we classified it as Category 2A-2B","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
6159-44-0,Uranyl acetate dihydrate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Due to the description that it irritates to human eye (HSDB(2002)), it was classified into Category 2A-2B. In addition, it is difficult to subdivide the Category of this data.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
6164-98-3,Chlordimeform,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"It is set as Category 2B from statement which stimulates eye of rabbit slightly (slight erythemas and conjunctival chemosis, and all are recovered within seven days)(EHC199 (1998)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
61789-80-8,Bis(hydrogenated tallow)dimethylammonium chloride,Serious eye damage / eye irritation - Category 1,,,,"Based on the description in the report on rabbit eye irritation tests performed in accordance with OECD TG405 (CERI-NITE Hazard Assessment No.78 (2005)): ""severe irritation."" Although classified as Category 1-2A in the absence of data on reversibility, the substance should be placed in Category 1 from the viewpoint of safety.
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
61931-75-7,Ammonium undecylbenzenesulfonate (C11),Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on rabbit eye irritation tests (CERI-NITE Hazard Assessment No.5 (2005)): ""Application of 5% solution produced severe congestion and edema."" The substance is thus considered a severe irritant (LAS mixtures with carbon chain lengths of 11-13; no data available on ammonium undecylbenzenesulfonate per se). ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-38-4,Phenylmercury acetate,Serious eye damage / eye irritation - Category 2,,,,"Based on the evidence of ""reddening, pain, blurred vision and severe deep burn"" (ICSC (J) (2005)). ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-50-0,ethyl methanesulphonate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"We found no concrete case reports. However, we classifeid it as Category 2A-2B based on the description that the eyes may be stimulated by contact (HSFS (2000)), and on the description that it stimulated the eyes (SITTIG (4th, 2002)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on the rabbit eye irritation test (CERI-NITE Hazard Assessment No.63 (2004) and EU-RAR No.50 (2004)): ""severe irritant"".","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-56-6,Thiourea,Serious eye damage / eye irritation - Category 2B,,,,"Based on the evidence of ""mild irritation"" from rabbit primary eye irritation tests (CERI-NITE Hazard Assessment No.49 (2003)).
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate; Dichlorvos",Serious eye damage / eye irritation - Category 2B,,,,Based on the description in the report on rabbit eye irritation tests (Agricultural Chemical Registration Data  (2003)): The substance induced corneal and conjunctival irritation. The reactions resolved on day 5.  ,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Based on that irritation is reported to the man's eye (ICSC(2001); PATTY, 5th (2001)), and that there is the statement of ""not significantly irritating to the eyes"" (Patty, 5th (2001), it was set as Category 2B.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-76-0,"Ethandioic acid, disodium salt",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"In the test of the rabbit of ECETOC TR48(2)(1998), although two animals were mostly recovered among three animals in the 14th day after the treatments as last observasion date, recovery was seldom seen by one animal which remains. Although there was no data of the recovery condition in the 21days after treatment, the average value of the Draize score at 24, 48 and 72 hours after treatment, and the complete recovery was not seen with three animals 7 days after treatment. So it was taken as Category 2A.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-83-9,"Methane, isocyanato-",Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Since it was estimated as Severe as a result of Draize test using a rabbit (RTECS (2004)), and irreversibly damage was also reported in humans (ACGIH (2001)), it was set as Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-92-0,Dimethyl disulfide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Based on the statement that in the rabbit the eye irritations such as conjunctival injections, edema, and eye irritations are seen (PATTY(5th, 2001) vol.7, IUCLID (2000)), and  recovered completely in 4 - 7 days (PATTY(5th, 2001) vol.7), it was set as Category 2B.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
626-38-0,1-methylbutyl acetate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"There is eye irritation in the human vapor exposure (ACGIH (2001), PATTY (2001)). And weak eye irritations is admitted in the test dropped at the eye of the rabbit (ACGIH (2001)). So it is set as Category 2B.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
628-63-7,Pentyl acetate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"There are corneal injury in eye of rabbit, but it was mild and reversible, and the result of having applied the isomer mixture to the eye of the rabbit were also mild (2nd of ten steps of stimulative scales) (ACGIH (2001)). Although effect on the eye of isomer mixture postexposure is also reported in humans (ACGIH (2001)), it is adapted by long run challenge. As mentioned above, since it was thought that irritating is slight, it was referred to as Category 2B.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
63-25-2,Carbaryl,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Although a spot cornea necrosis and iritis were also described by the test using a rabbit, irritation having been acknowledged in the conjunctival as a general conditions, and having recovered in 2-3 days (EHC 153 (1994)). So it was set as Category 2B. In addition, it is reported that although mild palpebral edema and cornea stimulus were also seen with human, the recovery was prompt (PIM 147 (1997)).","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
