CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
513-77-9,Barium carbonate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Effects on spermatogenesis/oogenesis and  testis/ovary were seen by inhaled administration to both male and female rats (EHC 107, 1990; CICAD 33, 2001), and fetus lethal toxicity was seen by oral administration to pregnant rats (EHC 107, 1990), so it was set as Category 2. In addition, CICAD 33 (2002) describes about barium and barium compound, ""Although the data  from animal tests is limited, currently accessible data does not indicate a hazard of barium concerning reproductive development toxicity.""","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
52-68-6,"Dimethyl 2,2,2-trichloro-1-hydroxyethylphosphonate; Trichlorfon; DEP",Toxic to reproduction,Category 2,,,,"Based on the evidence of reduced neonatal body weight, reduced female fertility index, reduced number of litters, and delayed ossification in the pups at doses producing reduced body weight gains in parental animals observed in rat 3-generation reproduction studies and rat/rabbit teratogenicity studies (Agricultural Chemical Registration Data (1987)). Since it cannot be clearly demonstrated that these findings are secondary to parental toxicity, the substance is classified into Category 2.
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
533-74-4,"2-Thioxo-3,5-dimethyltetrahydro-2H-1,3,5-thiadiazine; Dazomet",Toxic to reproduction,Category 2,,,,"Based on the evidence of increased incidence of postimplantation loss at doses causing an increase in body weight in parental animals observed in rabbit teratogenicity studies (Agricultural Chemical Registration Data (1990)). Since it cannot be concluded that the findings are secondary to parental toxicity, the substance is classified into Category 2.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
534-52-1,"4,6-Dinitro-o-cresol",Toxic to reproduction,Category 2,,,,"Based on the evidence of resorption and malformation at doses causing parental toxicity, described in ATSDR (1995), EHC 220 (2000) and DFGOT vol.220 (2000).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
53469-21-9,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"There is the description that there were the female reproductive toxicity such as menstrual irregularity, the decrease of reproductive potential of male, and fetal growth abnormality in the human exposure (CICAD 55 (2003), PATTY (4th, 1994), IARC 18 (1978), and ATSDR (2000)), it is classified into Category 1A.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
54-11-5,Nicotine,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Based on the description of eratogenicity was not observed but delay of growth and cerebral rudimentary were observed in the embryo with the dose of decreasing weight gains of mother in the subcutaneous administration study or oral administration study during gestational period in the rats, mice, and rabbits (ACGIH (7th, 2001), PATTY (4th, 1994)) and that most newborns died because secretion of breast milk decreased remarkably in the rat administration study during pregnancy and lactation period (PATTY (4th, 1994)), it was classified into Category 2. 
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
54-64-8,thiomersal,Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"It is supposed that reproductive toxicity is in California Proposition 65 (California EPA/OEHHA, 2005) as a mercury compound. It was considered as Category 1B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
541-09-3,bis(acetato-O)dioxouranium,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In administration in pregnant perinatal mice test, falling of average number of child, survival rates, childcare rate and pregnancy rate was observed (the toxicity to parent animals is unknown) and in tetis toxicity study and a mating trials with the non-taken female, the effects of father animal tetis was acknowledged only the highest concentrations. However, the thing for which the significant decline in a pregnancy rate was acknowledged in all 4 dose although there was no dose-dependent (toxicity to a father animal was only acknowledged by highest dosesignificant as weight decrease), (all PATTY(s) (5th, 2001)). And the dose  which maternal toxicity (decrease of weight and intakes) is regarded as a teratogenicity study, increase of cleft palates and skeletal mutation was acknowledged (Catalog of teratogenic agents (2004), RTECS (1998)). So it was set as Category 2.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
542-83-6,cadmium cyanide,Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"It is supposed that reproductive toxicity is observed in sire as cadmium in California Proposition 65 (California EPA/OEHHA, 2005). It was considered as Category 1B.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
543-90-8,cadmium di(acetate),Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"In California Proposition 65 (California EPA/OEHHA, 2005), it is registered as cadmium having reproductive toxicity in sire. It was set as Category 1B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
545-06-2,Trichloroacetonitrile,Toxic to reproduction,Category 1B,,,,"Based on the evidence of fetal toxicity and teratogenicity at non-parentally toxic doses, described in IARC 52 (1991) and EHC 182 (1996).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55-38-9,Fenthion,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since there was increase of late resorptied embryo in the dose affecting to parent animals in pregnant period administration to rabbit, and there were decrease of conception rate, birth rate, survival rate, and nursing rate and the decrease of the average of the number of implantation and the average of the number of litters, and the increase of the number of the death, in the dose affecting to parent animals in the two-generation test of rat (Agricultural-Chemicals abstracts), it is classified into the Category 2.","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
55-63-0,Nitroglycerin,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there is no effect to reproductive potential of F0 in three generation reproduction study of rat (HSDB (2005)), there is the increase of testicular interstitial cells and infertility by decreased hypoplasia in the male of the next generation in high dose group. And it was considered as in the Category 2.","May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
55179-31-2,"1-(4-biphenylyloxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-2-butanol",Toxic to reproduction,Category 2,,,,"Based on the evidence of delayed ossification in the pups, reduced female fertility, increased incidence of resorptions/fetal malformation at doses causing a reduction in parental body weight gain observed in rat/rabbit teratogenicity studies (Agricultural Chemical Registration Data (1984)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-52-5,"2,3-epoxypropan-1-ol",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"There is no description about the toxicity to parental animals. 
However, there are descriptios of testicular atrophy (DFGOT vol. 20 (2003, ACGIH (2001)), decreased fertility (CERI Hazard Data Description (2002)), resorption, death and growth inhibition of embryo and fetus (IARC 77 (2000), (CERI hazard data (2002)). 
Therefore, it was classified into Category 2. 
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-23-5,Tetrachloromethane,Toxic to reproduction,Category 2,,,,"Based on the evidence of absorbed embryos and adverse effects on male genital organs at dosing levels toxic to parent animals, described in CERI-NITE Hazard Assessment No. 67 (2005), ATSDR (2005) and EHC 208 (1999).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
56-36-0,tributyltin acetate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since embryo fetus fatality and the developmental abnormality (the craniofacial and skeletal muscle system) were seen in the teratogenicity study using rat in the dose which indicates maternal toxicity (ATSDR, 2005; RTECS, 2004), it was set as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-38-2,Parathion,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In the rat two generation test, it is based on there was the disorder to the reproduction and the growth capacity in nascent under the condition that maternal toxicity is not obvious (ACGIH (2003) and IARC30 (1983)  etc).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-75-7,"2,2-Dichloro-N-[2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl]acetamide; Chloramphenicol",Toxic to reproduction,Category 2,,,,"Based on the evidence of pup malformation including hydrocephalus and cleft palate observed in rat teratogenicity studies, described in IARC 10 (1976) (though no data are available regarding parental toxicity).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56189-09-4,dioxobis(stearato)dilead,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Although there was no data on this substance, ACGIH-TLV (2005) and ATSDR (draft, 2005) of Priority 1 document, etc. state that lead (inorganic lead compound) indicates reproductive toxicity in humans. Thus, it was set as Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
563-68-8,thallium acetate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since there were descriptions that the weight loss and rib/spinal malformations were seen in rat and mouse fetuses (EHC 182 (1996)), and that abnormalities of the musculoskeletal system were seen in rat fetus (PATTY (5th, 2001)), it was set as Category 2.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
57-09-0,Hexadecyltrimethylammonium bromide,Toxic to reproduction,Category 2,,,,"Based on the evidence of a decreased number of live borns and decreased viability index on day 3 observed at doses producing parental toxicity in mouse and rat teratogenicity studies, described in CERI-NITE Hazard Assessment No.206 (2005).
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-14-7,"1,1-Dimethylhydrazine",Toxic to reproduction,Category 2,,,,"Based on the evidence of pup development at doses causing maternal toxicity, described in IARC 71 (1999), ACGIH (7th, 2001) and PATTY (4th, 2000).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-41-0,"5,5-Diphenyl-2,4-imidazolidinedione",Toxic to reproduction,Category 1A,,,,"Based on the human evidence of reproductive toxicity, described in IARC 66 (1996) and NTP TR404 (1993).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-74-9,"chlordane , pur",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"With exposure in perinatal or lactational periods, the increase of the child mortality rate during lactation period is observed (ATSDR (1994), EHC 34 (1984), IRIS (1997)) ,and neurobehavioral effects are observed in some cases (IARC 79 (2001), ATSDR (1994)). 
Development of general toxicity of the examination substance is also described at such dose (EHC 34 (1984), IRIS (1997)). 
Therefore, it was classified into Category 2. 
In addition, although the increase in mortality rate of child during lactation period is observed, there is also a report that indicates the possibility that it is the influence via lactation (ATSDR (1994), IRIS (1997)). 
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57142-78-6,[phthalato(2-)]oxodilead,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Although there was no data on this substance, ACGIH-TLV (2005) and ATSDR (draft, 2005) of Priority 1 document, etc. state that lead (inorganic lead compound) indicates reproductive toxicity in humans. Thus, it was set as Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
592-04-1,mercury dicyanide,Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"Although there is no data of this product, the inorganic mercury compound is a developmental toxicologies substance by father exposure (natural abortion in humans is reported ) in Chemically Induced Birth Defects (3rd, 2000) of classification guidelines reference. Since generating toxicity was observed also in California Proposition 65 (2005), it was considered as Category 1B. In addition, ""it is suggested that mercury element or an inorganic mercury compound is not developmental toxic substances at the dose which does not give toxicity to the maternal"" (CICAD (J) 50, 2003), and also there are description that ""cyanide induces detrimental effect against development only by the given dose or concentration which has toxicity in dam clearly"" (CICAD (J), 61, 2004).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-05-2,lead dicyanide,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Although there is no data of this product, in ACGIH-TLV (2004) of Priority 1 document, ATSDR (draft, 2005), etc., it is supposed that reproductive toxicity is indicated to humans in the lead (inorganic lead compound). This product is water solubles, and blood levels might become high by exposure. And it was considered as Category 1A according to expert opinion.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
592-85-8,mercury dithiocyanate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since the effect on generating (California EPA, Proposition 65 List of Chemicals, 2005) and reproductive (ACGIH-TLV, 2004) was indicated as mercury and mercury compounds or inorganic mercuries, it was considered as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
59669-26-0,"dimethyl N,N'-[thiobis[(methylimino)carbonyloxy]]bis(thioimidoacetate)",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Based on the statement (Agricultural Chemical Registration Data) that weight reduction and survival rate decrease were seen in baby animals at a dose which general toxicity was observed in parent animals in the two-generation reproduction study in rats, it was set as Category 2.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-63-0,lead carbonate,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Since ICSC (J) (2001) of Priority 2 document has the description that ""Significant reproductive toxicity is caused in humans."" and  ACGIH-TLV (2005) and ATSDR (draft, 2005) of Priority 1 document, etc. state that lead (inorganic lead compound) indicates reproductive toxicity in humans, it was set as Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
60-00-4,Ethylenediaminetetraacetic acid,Toxic to reproduction,Category 2,,,,"Based on the description in the report on mouse and rat teratogenicity tests (CERI-NITE Hazard Assessment No.14 (2004)): Malformations (cleft palate, micrognathia, macrocephalia, ectrodactylia and hyperdactylia) are observed in offspring at dosing levels toxic to dams or at unknown dosages. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-29-7,"Ethane, 1,1'-oxybis",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since although maternal toxicity is not indicated, fetal absorption was observed in rats (IUCLID (2005)), embryonic cleft palates increased (DFGOT vol.13 (1999)), fetal head length decreased in mice (DFGOT vol.13 (1999)), and abnormalities of fetal figure, internal organs and sccafold were observed in rats and mice(DFGOT vol.13 (1999)), it was classified into Category 2. 
","Jul. 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
60-34-4,methylhydrazine,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since although there was no descriptions about general toxicity of parent animals, there is the description that there is fetal malformation in oral administration test to pregnancy mouse and rabbit (HSDB (2005)), it is classified into the Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-57-1,dieldrin,Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"Since there is the description that there is the lesion in neonatal's brain at the dose cause the toxicity in the maternal animals of rat (JMPR 1979, EHC 91, 1989), and it is indicated in the lack of irreversible and congenital survival ability occur in the neonatal which was born from the maternal animals which is given the administration of test material in mouse, and additionally, it was indicated that this lack of survival ability and the decrease of nursing ability of the maternal animal cause the increase child mortality (EHC 91, 1989), it is classified into the Category 1B.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60168-88-9,"2,4'-dichloro-alpha-(5-pyrimidinyl)benzhydryl alcohol",Toxic to reproduction,Category 2,,,,"Based on the evidence of ""decreased female fertility,"" ""dystocia,"" ""decreased delivery rate,"" ""prolonged gestation period"" and ""decreased pup viability"" at doses causing reduced parental body weight gain observed in rat reproduction studies (Agricultural Chemical Registration Data (1986)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
606-20-2,"2,6-Dinitrotoluene",Toxic to reproduction,Category 2,,,,"Based on the evidence of atrophy of the testes along with a reduction in the level of (or lack of) sperm production found in reproductive toxicity studies in mice, described in MOE Risk Assessment vol. 4 (2005) (though no data are available on general toxicity).
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
608-73-1,BHC or HCH,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although no effect was observed in three-generation reproduction studies and teratogenicity tests using rats (ATSDR (2005)), increased embryo absorption and decreased survival fetus were observed (but not teratogenicity) in reproduction and development toxicity tests using mice (ATSDR (2005), HSDB (2003)) and, in ICSC (J) (1998), there was a descriprion that animal tests showed the potential of toxic effects on human reproduction. Thus, it was set as Category 2. In addition, Linden (gamma-body), one of the isomeric forms of this substance, is set as ""out of Category"" (see Linden (ID 612, CAS: 58-89-9)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
6080-56-4,"Lead(II) acetate, trihydrate",Toxic to reproduction,Category 1A,,,,"Based on expert judgment, given the fact that lead has been known to possess developmental neurotoxic and reproductive toxic potentials in humans.
As for the health hazards, refer to ""ID168, Lead, CAS: 7439-92-1,"" ""ID48, Lead Oxide (II); Litharge, CAS: 1317-36-8,"" and ""ID47, Lead Acetate (II), CAS: 301-04-2.""","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
61-82-5,Amitrol,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"To a rat, increase of child mortality rate after weaning in one-generation exposure (DFGOT vol.18 (2002)), change of indices of copulation or reproduction in two-generation exposure (JMPR 926 (1997)), to mouse increase of resorpted embryo in exposure during organogenetic period (DFGOT vol.18 (2002)) and increase of fetal death (JMPR 926(1997)),  and to rabbit increase of miscarriage and morphological change as fetal anophthalmia or microphthalmia (JMPR 926(1997)) are observed. Since there is general toxicity such as reduced weight gain and changing of organ weigt even in parent animals in these dose, it is considered as in the Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
611-06-3,"2,4-Dichloro-1-nitrobenzene",Toxic to reproduction,Category 2,Health Hazard,Warning,Suspected of damaging fertility or the unborn child ,"In a combined repeated dose toxicity study and reproductive/developmental toxicity screening study in rats (OECD TG 422, GLP), it is reported that no effects on mating fertility and estrous cycles were observed, but at 200 mg/kg, the dose at which toxicities (effects on the liver and kidney) manifest themselves in mother rats, two animals were stillborn and three female offspring rats died during the breast-feeding period, so the substance has effects on female reproduction and generation/development of the offspring (Ministry of Health, Labor and Welfare Report (Access on September 2008), SIDS (1996)). Therefore, it was classified as Category 2. ",2009.3.31
6159-44-0,Uranyl acetate dihydrate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"In administration in pregnant perinatal mice test, falling of average number of child, survival rates, childcare rate and pregnancy rate was observed (the toxicity to parent animals is unknown) and in tetis toxicity study and a mating trials with the non-taken female, the effects of father animal tetis was acknowledged only the highest concentrations. However, the thing for which the significant decline in a pregnancy rate was acknowledged in all 4 dose although there was no dose-dependent (toxicity to a father animal was only acknowledged by highest dosesignificant as weight decrease), (all PATTY(s) (5th, 2001)). And the dose  which maternal toxicity (decrease of weight and intakes) is regarded as a teratogenicity study, increase of cleft palates and skeletal mutation was acknowledged (Catalog of teratogenic agents (2004), RTECS (1998)). So it was set as Category 2.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
61789-80-8,Bis(hydrogenated tallow)dimethylammonium chloride,Toxic to reproduction,Category 2,,,,"Based on the evidence of reduced fertility of parental animals and reduced viability of pups at doses producing parental toxicity (or in the absence of data on parental toxicity) in rat reproductive toxicity studies and mouse teratogenicity studies, described in CERI-NITE Hazard Assessment No.78 (2005).
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-38-4,Phenylmercury acetate,Toxic to reproduction,Category 2,,,,"Based on the evidence of central nervous/muscle system abnormality in offspring, described in RTECS (2006) (though no data are available on maternal toxicity). ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-50-0,ethyl methanesulphonate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there was no descriptions on general toxicity of parent animals, it was considered as Category 2 based on the description that impact on fertility and fetus lethal action were observed in the study which administered orally to male rat and a male mouse (RTECS (2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,Toxic to reproduction,Category 2,,,,"Based on the results of rat/mouse developmental toxicity studies: body weight reduction, an increase in the relative weight of the liver, effects on blood are observed in offspring at dose levels toxic to parent animals. (No data are available on reproductive toxicity.) ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-56-6,Thiourea,Toxic to reproduction,Category 2,,,,"Based on the description in the report on rat and mouse teratogenicity tests (CERI-NITE Hazard Assessment No.49 (2003)): Thyroid gland hyperplasia and adverse effects on the central/peripheral nervous systems, skeleton and eyes are observed in the embryo, but no data are available on the maternal toxicity. ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,There is a report of induction of stillbirth and newborn child death in mouse oral administration at 0.02mg/kg/day (in drinking water) and no information about maternal toxicity (ATSDR (1989)). It was classified into Category 2 based on the above.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-83-9,"Methane, isocyanato-",Toxic to reproduction,Category 1B ,Health hazard,Danger,May damage fertility or the undorn child ,"In the reference (Schardein JL, Chemically induced Birth Defects-3rd edition, Marcel Dekker, New York, 2000) indicated to the technological direction, stillbirth and the abnormal children's delivery are reported as a result of the environmental emmision of this products in Indian plant's incident in 1984. However, it is supposed that an epidemiological study is still more required. Since only the information applicable to Category 1A was not acquired, and it was classified into the Category 1B. In addition, it was reported the increase embryo resorption at dose not affecting maternal body weight in pregnant rat inharation exposure (RTECS (2004)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-92-0,Dimethyl disulfide,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was classified into category 2 based on that growth delay and teratogenicity of a child were observed in the dose (50 ppm) causing toxicity to parental animals (PATTY(5th, 2001) vol.7) .","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
627-44-1,diethylmercury,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although the influence on mother animal is unknown, rat fetal mortalities is reported (RTECS (2004), Priority 2). 
Moreover, as a reference, although it is not information source of health toxicity,  it is reported extension of the heating season, decline in a conception rate in female rat and decreased number and motility of sperm (gangolli (2nd, 1999)). 
From above result, it was classified into Category 2. ","Mar. 23, 2006"
630-08-0,Carbon monoxide,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,"Since the effects on embryo is observed in many animal experiment and the effects on smoking of the mother was suggested also in humans, it is classified into the ""Category 1A.""","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
631-60-7,dimercury di(acetate),Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since the effect on generating (California EPA, Proposition 65 List of Chemicals, 2005) and reproductive (ACGIH-TLV, 2004) was indicated as mercury and mercury compounds or inorganic mercuries, it was considered as Category 2.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
638-21-1,phenylphosphine,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"It was considered as Ctegory 2 based on the description that severe testicular degeneration was observed at the concentration in which general toxicity is observed in an inhalation exposure test for 90 days using rat (ACGIH (7th, 2001)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
639-58-7,triphenyltin chloride,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Since the inhibition of implantation is seen in rat (CICAD 13, 1999), in addition the influence of triphenyl tin compounds on reproduction and generating was seen in laboratory animals in the dose which indicates maternal toxicity (CICAD 13, 1999), it was set as Category2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64-17-5,Ethanol,Toxic to reproduction,Category 1A,Health hazard,Danger,May damage fertility or the undorn child ,It is classified into the Category 1A because it is reported that many adverse effect as fetal malformation etc. to human embryo by habitual large intakes of alcohol (DFGOT (1996)).,"Mar. 23, 2006"
64-18-6,Formic acid,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there was no descriptions on general toxicity of parent animals, based on the report that shows the newborn's survival rate decrease (NTP TR19 (1992)), it is classified into the Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-19-7,2-fluoroacetamide,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"The spermatid developmental abnormalities and testicular seminiferous epithelium influence are reported in the male rats (HSDB (2003)). Moreover, in a female mice, influence on pregnancy by medication of this substance (allongement of gestational age, the increase in prenatal death and the cyanosis of child, breathing difficulty, and the loss of survival rate) is reported (HSDB (2003)). And the description of ICSC (J) (2002) to humans (it is shown in the animal studies that reproductive and developmental toxicity may be caused by people). So it was considered as Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
646-06-0,"1,3-Dioxolane",Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"There is no report on humans. 
In an oral administration test to pregnant rats, delayed fetal development and delayed ossification of sternal bones and skuls were observed (ACGIH (2002)). 
Moreover, although effects on female reproductive ability were not observed but epithelium spotty necrosis of tubulus seminiferus contortus and spermatogenic disorder were observede in microscopy of male testis in the test in which male rats exposed orally or by inhalation were made to mate with non-exposed female rats (ACGIH (2002)). 
Reduction of coupling and the rate of delivery, increase in the number of stillbirth, and reduction in the number of newborn were observed in mating with male rats administered in drinking water and female rats without treatment(HSDB (2003)). 
Reduction of the pregnancy rate and the number of delivery of mother animals and decrease of survived offsprings count (F1b) were observed in the test which female rats were copulated with male rats given drinking water administration and were continuously exposed during the pregnancy period and for 10 days after lactation before mating with another male without treatment(HSDB (2003)). 
In the test which female rats that had mated with male rats administrated in drinking water again mated with new males administrated in drinking water after their delivery, reduction of mating rate, the rate of pregnancy and infant animals' weight of the 21st day(F1b) was observed(HSDB (2003)). 
It was classified into Category 2 based on the above statement. 
","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
65-30-5,nicotine sulphate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"This product was also considered as Category 2 as well as nicotine, since head facial anomaly are seen by the intraperitoneal injection into pregnant mice of this product (RTECS (2003)), there is description ""it is shown in the animal experiments that it may have toxic effects on human reproduction"" (ICSC (J) (1997), SITTIG (4th, 2002), HSFS (2002)), the affect on reproduction by nicotine (ID 608, CAS: 54-11-5) was suggested. Refer to the reproductive toxicity of nicotine (ID 608, CAS: 54-11-5).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-27-3,methyl methanesulphonate,Toxic to reproduction,Category 2,Health hazard,Warning,Suspected of damaging fertility or the undorn child ,"Although there was no description about general toxicity of parent animals, it was considered as Category 2 based on the description that the fetus lethal action was observed in the single-dose oral administration study to the male mice (RTECS (2005)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-81-9,cicloheximide,Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"Since embryo absorptions, fetus lethal, and skeletal abnormalities such as polymelia, were seen in pregnant rats/mouse (Catalogue of Teratogenic agent (2004) and RTECS (2004)), and EU risk phrases are ""R61 and a category 2"", and developmental was indicated in California EPA Prop 65 (2006), it was set as Category1B.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
67-56-1,Methanol,Toxic to reproduction,Category 1B,Health hazard,Danger,May damage fertility or the undorn child ,"Since although there are descriptions that increase in fetal malformation or fetal death was observed in an oral and inhalation exposure test using pregnant rats and mice (EHC 196 (1997), ACGIH (7th, 2001), DFGOT vol.16 (2001) and PATTY (4th, 1994)) and there is no reliable data of human examples of exposures, it was classified into class 1B. 
There are descriptions that decrease in testosterone concentration or testicular degeneration was observed in male rats (EHC 196 (1997), DFGOT vol.16 (2001), and PATTY (4th, 1994)). 
On the contrary, however, some descriptions of any effects on reproductive tract of males were not observed, and so effects on the reproductive ability of males are not clear. 
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
